action_idx,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,event_rate,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,power_mean,warmup_abort_count,sensor_ids,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm,prior_logit
18,0.4781467737775529,0.8103899234240609,0.2875154584066057,0.3645833333333333,0.8390115158338296,152,0.9548938594045419,303,0.35195968867767424,105,0.715288354638682,3,1.72,0,met_station_core|radiometer_basic|laser_disdrometer,1,1,0,0,1,0,0.8475384466272284,1.1116544427738222,0.9544200837202886,0.9712043243737797,0.0
11,0.4797326534705159,0.8438494085866426,0.2708132038137219,0.3645833333333333,1.030307361758069,152,0.9414434833298422,303,0.2923007083081064,105,0.7546838511320058,3,1.5999999999999999,0,met_station_core|radiometer_basic|surface_temp_ir,1,1,0,1,0,0,1.0407784451744977,1.095995979612542,0.7926409627848352,0.9764717958572916,0.0
31,0.4798585121510162,0.8245940851978958,0.28205941286182307,0.3645833333333333,1.0185368370852972,152,0.9082865835514793,303,0.3023262253119832,105,0.74304988198292,3,1.72,0,met_station_core|surface_temp_ir|fc4_flux,1,0,0,1,0,1,1.0288882958632166,1.0573958623490294,0.8198274704616908,0.9687038762246457,0.0
21,0.48002716883881175,0.7095469080576939,0.3483355151886334,0.3645833333333333,0.6860294406743426,152,0.8589844313686831,303,0.3123572459533101,105,0.6191237059987786,3,1.72,0,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,0,1,1,0,1,0,0.6930016042888677,1.0,0.8470289025241644,0.846676835604344,0.0
9,0.4804163517692359,0.8316228995099664,0.27890439814750534,0.3645833333333333,1.0353876720917852,152,0.9189733508789893,303,0.28458068810758136,105,0.7463139036927853,3,1.0999999999999999,0,met_station_core|surface_temp_ir,1,0,0,1,0,0,1.0459103870458115,1.0698370276801425,0.7717063428180151,0.9624845858479896,0.0
26,0.481187790215093,0.8173550239631108,0.2883049511793451,0.3645833333333333,1.0034997596552497,152,0.8757945853884858,303,0.3792484817050752,105,0.7528476089162703,3,1.6400000000000003,0,met_station_core|radiometer_basic|fc4_flux,1,1,0,0,0,1,1.01369839559801,1.0195698005760334,1.0284199563298184,1.0205627175012872,0.0
19,0.4812760480223612,0.7082965898593622,0.3510183600830983,0.3645833333333333,0.6969686078986055,152,0.84563777612971,303,0.32836776907954895,105,0.6236580510359548,3,1.2200000000000002,0,shielded_thermo_hygro|laser_disdrometer,0,0,1,0,1,0,0.7040519470096505,0.9844622850524697,0.8904451382867341,0.8596531234496182,0.0
20,0.4815056339333144,0.7984729933153306,0.2996391162551085,0.3645833333333333,0.8203910932336983,152,0.9407920273322083,303,0.35605186479432244,105,0.7057449951200763,3,1.7399999999999995,0,met_station_core|shielded_thermo_hygro|laser_disdrometer,1,0,1,0,1,0,0.8287287834125658,1.0952375770456924,0.965516965543668,0.9631611086673088,0.0
13,0.4822348406596575,0.8327120101212391,0.2811413827718648,0.3645833333333333,1.0303644532043683,152,0.9228468275699678,303,0.2864832383536157,105,0.7465648397093173,3,1.6200000000000008,0,met_station_core|shielded_thermo_hygro|surface_temp_ir,1,0,1,1,0,0,1.040836116845028,1.0743463954282944,0.7768655477597068,0.9640160200110097,0.0
7,0.48240555757850717,0.8376994478516281,0.2785484074217985,0.3645833333333333,1.006942717064368,152,0.9152994932170355,303,0.3687681081749144,105,0.7636701061521061,3,1.5399999999999998,0,met_station_core|radiometer_basic|shielded_thermo_hygro,1,1,1,0,0,0,1.0171763440161885,1.0655600495094206,1.0,1.0275787978418698,0.0
