action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,receding_action_coverage
-4000,dynamic:receding_oracle_l8,6,True,True,False,True,0.3521907459297735,0.5619195382129781,0.19695342233646493,0.5023978904861471,0.8463196487640435,0.1627539486400575,92,530,358,1.3087152777777777,2.12,,,,,0,0,0,6,0.8985213937047384,0.061197916666666664,0.6449652777777778,0.39453125,0.5108506944444444,0.3702256944444444,0.19791666666666666,0.2534722222222222,35.0
31,met_station_core|surface_temp_ir|fc4_flux,3,False,True,False,False,0.4140664387959987,0.6647993454215478,0.2284786378193838,0.7526341922905134,0.925569214728081,0.25310871138253027,92,530,358,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,
13,met_station_core|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,False,0.41893072243288365,0.6875612656300774,0.22009542610867686,0.7215840531432111,0.9915545168772059,0.23126155231668297,92,530,358,1.6200000000000006,1.96,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,
26,met_station_core|radiometer_basic|fc4_flux,3,False,True,False,True,0.41971267394546885,0.689321967035684,0.2201529252835271,0.7981837881000146,0.936088550034559,0.29536712440199026,92,530,358,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
9,met_station_core|surface_temp_ir,2,False,False,False,False,0.4205262255596204,0.6912018012103378,0.2201772345190592,0.7358879647825075,0.9930055691667323,0.2334941768779435,92,530,358,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
24,met_station_core|fc4_flux,2,False,True,False,False,0.42405671252183513,0.688062150905631,0.22864483214712214,0.7950293094567631,0.9219812383488664,0.31212191799832456,92,530,358,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
28,met_station_core|shielded_thermo_hygro|fc4_flux,3,False,True,False,False,0.42564617552691036,0.6884319769560683,0.23113704758085693,0.816002338476803,0.9195921535199543,0.3121400218894029,92,530,358,1.6600000000000001,2.02,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,
1,met_station_core,1,False,False,False,False,0.43408994545138235,0.719970868429055,0.22248624113256119,0.7494899507450021,0.9866000265585926,0.3178371307570175,92,530,358,0.52,0.62,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
7,met_station_core|radiometer_basic|shielded_thermo_hygro,3,False,False,False,True,0.4342449135632099,0.7285969317263487,0.21637106326118877,0.8026959939819315,1.0091777597677032,0.2940272638085168,92,530,358,1.54,1.8399999999999999,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,
5,met_station_core|shielded_thermo_hygro,2,False,False,False,False,0.4343671106131903,0.7209091544759517,0.2222740569987596,0.7618469283308672,0.9863835260834334,0.3179451314180923,92,530,358,1.04,1.24,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
3,met_station_core|radiometer_basic,2,False,False,False,True,0.43470924912900144,0.729323495506328,0.21664130241466614,0.7920375667188478,1.011141039487326,0.29591213940908123,92,530,358,1.0199999999999998,1.22,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
11,met_station_core|radiometer_basic|surface_temp_ir,3,False,False,False,True,0.4348673009824577,0.7210064290281462,0.22307247810876082,0.8144891961761143,1.0227541502494857,0.24800993379351147,92,530,358,1.5999999999999999,1.94,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,
18,met_station_core|radiometer_basic|laser_disdrometer,3,True,False,False,True,0.4389542285935022,0.7239899743728492,0.22797610860576803,0.5597391980497733,1.0362201457034868,0.29815524643776137,92,530,358,1.7200000000000002,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
20,met_station_core|shielded_thermo_hygro|laser_disdrometer,3,True,False,False,False,0.4428918862508403,0.7246231774970585,0.23435966161240085,0.5548063869709554,1.0233545911621373,0.31887073608833316,92,530,358,1.74,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
16,met_station_core|laser_disdrometer,2,True,False,False,False,0.44547046217808706,0.7297158567653018,0.23507734533860783,0.5821036591154077,1.0310541610813366,0.31558835138072516,92,530,358,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
12,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.44831380265208687,0.6873208540966924,0.27140526004203136,0.9377081329407899,0.9583569458914253,0.2254093275431481,92,530,358,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
29,radiometer_basic|shielded_thermo_hygro|fc4_flux,3,False,True,False,True,0.4539766545543292,0.6813929090162321,0.28564740276228623,0.8847773930300837,0.9052754791558913,0.2946872135530637,92,530,358,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,
33,shielded_thermo_hygro|surface_temp_ir|fc4_flux,3,False,True,False,False,0.45418847563754144,0.6862556287676704,0.2824167157678085,0.9844834425527117,0.9086213357465447,0.27200836482244495,92,530,358,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
21,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,3,True,False,False,True,0.4551440253401072,0.6964107821942592,0.27656289111271365,0.6405828804101633,0.9902895820590685,0.26721971459145655,92,530,358,1.7200000000000002,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
27,shielded_thermo_hygro|fc4_flux,2,False,True,False,False,0.45613050080363693,0.6908635523208246,0.2823854928830599,0.9456250210819037,0.9109552630838358,0.2965892766961339,92,530,358,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
14,radiometer_basic|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,True,0.4618700797372084,0.7097785239621085,0.27837289292421585,0.9936769092860429,0.9711045423768602,0.24778040115560232,92,530,358,1.5999999999999999,1.94,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
4,shielded_thermo_hygro,1,False,False,False,False,0.46453338368317215,0.7156068955377048,0.2786934730959803,0.9178420632429745,0.9666430351447385,0.29401023215588246,92,530,358,0.52,0.62,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
19,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.46735707926887293,0.7150264468804306,0.2840368524869043,0.6410525757009569,1.0114724756833517,0.28637536263415936,92,530,358,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
6,radiometer_basic|shielded_thermo_hygro,2,False,False,False,True,0.4715421842023109,0.7227053229297911,0.28563593348257493,0.9922906655980193,0.9701213564653441,0.2853175750075106,92,530,358,1.0199999999999998,1.22,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
30,surface_temp_ir|fc4_flux,2,False,True,False,False,0.5420680296633186,0.7586443550732671,0.38176229031154396,1.1601715011765128,0.9448528758056883,0.38865171312536606,92,530,358,1.2,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
32,radiometer_basic|surface_temp_ir|fc4_flux,3,False,True,False,True,0.552062494686753,0.7703854290198306,0.3904639481260157,1.1558160166377607,0.958415114654685,0.395845408483757,92,530,358,1.6999999999999997,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,
8,surface_temp_ir,1,False,False,False,False,0.5600720926595386,0.8115715031188969,0.3739169399026117,1.3677109748772953,1.005788429826498,0.3934672602436729,92,530,358,0.58,0.72,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
