policy,complete_seeds,mean_oracle_loss,mean_loss_margin_vs_custom_ppo,median_loss_margin_vs_custom_ppo,pdppo_step_win_count,pdppo_step_loss_count,mean_staticnorm_macro,mean_staticnorm_macro_margin_vs_custom_ppo,pdppo_staticnorm_macro_win_count,diagnostic_privilege,mean_switches_per_step,mean_mid_duty_sensor_count,mean_warmup_abort_count
context_alert_bandit_t0p5,5,0.3108682639106216,-0.025650139848423514,-0.018304730141406045,1,4,0.9725292699909789,-0.14985775733236997,0,supplied_synthetic_warning_scores,0.007830366189028801,4.6,0.0
