seed,policy,forecast_samples,oracle_loss_mean,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,rollout_path,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm
128,aoi,4096,1.5523345893598934,0.5525247791435608,947,6.067109323433388,684,0.6569579715552336,954,2.425530691377394,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed128_h075forecastctrl_20260718cleanpilot/rollout_aoi.npz,1.4837193672908215,1.0225051645930527,0.8377281436288678,1.1146508918375806
128,random,4096,1.576702329255666,0.5767004838464652,947,6.212895269976675,684,0.63858854957484,954,2.4760614344659935,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed128_h075forecastctrl_20260718cleanpilot/rollout_random.npz,1.5486394625328905,1.0470748361316629,0.8143041462934818,1.1366728149860117
128,round_robin,4096,1.5795368373560592,0.5658324266197968,947,6.295093561256729,684,0.6604625527803207,954,2.507129513552282,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed128_h075forecastctrl_20260718cleanpilot/rollout_round_robin.npz,1.519454985020357,1.0609279205041422,0.8421970540478078,1.1408599865241023
128,feasible_static_projected,4096,1.6488185990914412,0.4638517652466772,947,6.880473930221632,684,0.8159492891704341,954,2.7200916615462476,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed128_h075forecastctrl_20260718cleanpilot/rollout_feasible_static_projected.npz,1.2456017786483944,1.1595835435709896,1.0404679034396545,1.1485510752196795
129,secondary_validation_selected_static,4096,1.1273508711269735,0.28853470726795843,877,6.042390086313277,565,0.3344924875194315,1605,2.221805760366889,3,reports/aggregate/pdppo_secondary_forecaster_24seed_20260718/seed129/rollout_secondary_validation_selected_static.npz,0.6141753272810924,0.9160403669698405,0.4742060129279437,0.6681405690596255
129,custom_ppo,4096,0.8109067155540509,0.5034246942202646,877,3.358996653802468,565,0.34626367084881854,1605,1.4028950062905172,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed129_h075forecastctrl_20260718cleanpilot/rollout_custom_ppo.npz,1.0715904137209156,0.5092316920036978,0.4908938792398836,0.6905719949881656
129,validation_selected_static,4096,0.9536829035184053,0.25374396669324084,877,3.207111415658253,565,0.8844096518025674,1605,1.4484216780513537,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed129_h075forecastctrl_20260718cleanpilot/rollout_validation_selected_static.npz,0.5401197147651778,0.48620553723721205,1.2538170225778924,0.7600474248600942
129,full_open_unconstrained,4096,0.8806380882218023,0.6618011707821639,877,3.3436116049745546,565,0.3437080572941672,1605,1.449706944350295,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed129_h075forecastctrl_20260718cleanpilot/rollout_full_open_unconstrained.npz,1.4087107735107574,0.5068992828786905,0.487270816362379,0.8009602909172756
129,feasible_static_projected,4096,1.2647899009201655,0.212549241956651,877,5.910556224550871,565,0.8142379203111915,1605,2.312447795606238,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed129_h075forecastctrl_20260718cleanpilot/rollout_feasible_static_projected.npz,0.4524325738076324,0.8960540474203244,1.1543353951800797,0.8342740054693455
129,round_robin,4096,1.2130046334718847,0.35551973255145486,877,5.6165193118026435,565,0.6690186009977482,1605,2.213685881783949,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed129_h075forecastctrl_20260718cleanpilot/rollout_round_robin.npz,0.7567597332126013,0.8514773687205043,0.9484596969770299,0.8522322663033784
129,random,4096,1.23451278420067,0.38354930416263733,877,5.705890050198923,565,0.6543691635733141,1605,2.2479361726449585,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed129_h075forecastctrl_20260718cleanpilot/rollout_random.npz,0.8164235132855454,0.8650261801721735,0.927691364138838,0.869713685865519
129,aoi,4096,1.2320735678822547,0.385016798151613,877,5.623844149270397,565,0.6799532117501804,1605,2.229604719724063,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed129_h075forecastctrl_20260718cleanpilot/rollout_aoi.npz,0.819547222767487,0.8525878310882277,0.9639615643172603,0.8786988727243251
130,custom_ppo,4096,0.8965782483383034,0.5736181786394716,1369,3.2227662435242315,656,0.2610637362462707,1080,1.3524827194699913,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed130_h075forecastctrl_20260718cleanpilot/rollout_custom_ppo.npz,0.6940633902060342,0.4892722513192564,0.3892441244181749,0.5241932553144886
130,full_open_unconstrained,4096,0.9566582136915189,0.6571036364309691,1369,3.296968388530069,656,0.2667767704830195,1080,1.4069495984813525,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed130_h075forecastctrl_20260718cleanpilot/rollout_full_open_unconstrained.npz,0.795078668356918,0.500537434021438,0.39776221674776824,0.564459439708708
130,validation_selected_static,4096,1.4082451893695533,0.45492563730702995,1369,6.676648012082296,656,0.26940188800695203,1080,2.466991845798759,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed130_h075forecastctrl_20260718cleanpilot/rollout_validation_selected_static.npz,0.5504484374429323,1.0136318793526486,0.40167624780696526,0.6552521882008487
130,secondary_validation_selected_static,4096,1.4142298213105962,0.45696948968255957,1369,6.700273564878793,656,0.2699759957361853,1080,2.4757396834325127,3,reports/aggregate/pdppo_secondary_forecaster_24seed_20260718/seed130/rollout_secondary_validation_selected_static.npz,0.5529214467750377,1.017218651253537,0.4025322382390347,0.6575574454225365
130,round_robin,4096,1.4254346430767946,0.5006147041254452,1369,6.118218358122592,656,0.5617567328697469,1080,2.393529931705928,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed130_h075forecastctrl_20260718cleanpilot/rollout_round_robin.npz,0.6057310449198307,0.9288524962542595,0.8375751866801944,0.790719575951428
