action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,receding_action_coverage
-4000,dynamic:receding_oracle_l8,6,True,True,False,True,0.28609485366258824,0.5542622092465053,0.08760240013370701,0.6310631726746974,0.8289178292354885,0.14632037397494863,92,530,358,1.1935243055555556,2.12,,,,,0,0,0,6,0.8450679787423326,0.05041956018518518,0.1931423611111111,0.4370659722222222,0.7044270833333334,0.3372395833333333,0.2013888888888889,0.2769097222222222,35.0
33,shielded_thermo_hygro|surface_temp_ir|fc4_flux,3,False,True,False,False,0.36190818956108867,0.6586192832347386,0.14228819575430854,0.9384548492405725,0.9403585070568435,0.17057689631035208,92,530,358,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
12,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.3681069716015675,0.6851269578257081,0.13345471593717345,1.272402966476005,0.9375675351130512,0.17822849272890798,92,530,358,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
9,met_station_core|surface_temp_ir,2,False,False,False,False,0.36824963718067416,0.686557934604281,0.13264379769794396,0.8775018492470616,0.9858607033513627,0.20667705141715498,92,530,358,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
13,met_station_core|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,False,0.36825775017172824,0.6879730877789612,0.13161044590051352,0.9281476927192315,0.9818312829957818,0.2050818943174025,92,530,358,1.6200000000000006,1.96,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,
27,shielded_thermo_hygro|fc4_flux,2,False,True,False,False,0.3694731661348164,0.6697947807838114,0.1471807323311796,0.9896402339572492,0.9264844145274387,0.20832141875887716,92,530,358,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
29,radiometer_basic|shielded_thermo_hygro|fc4_flux,3,False,True,False,True,0.37102776534771287,0.6605519900554601,0.15672735733140453,0.9199393806250199,0.9257282828314687,0.19731282625950913,92,530,358,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,
31,met_station_core|surface_temp_ir|fc4_flux,3,False,True,False,False,0.3714412761344445,0.6796552106738091,0.14330709497992997,0.8466175768686377,0.9485509005287346,0.240899810453034,92,530,358,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,
26,met_station_core|radiometer_basic|fc4_flux,3,False,True,False,True,0.37257703191587804,0.6956436995492906,0.1334491359334428,0.8388000389804011,0.9307734648011765,0.31350429087627535,92,530,358,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
14,radiometer_basic|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,True,0.37364752671500256,0.668649829232267,0.15529234811461043,1.0778532695511114,0.9427759234775912,0.17018939900165164,92,530,358,1.5999999999999999,1.94,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
24,met_station_core|fc4_flux,2,False,True,False,False,0.3768498295604432,0.7042374125016587,0.13452367300274598,0.8576215123352797,0.9435696123624747,0.3113713434496738,92,530,358,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
19,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.37774005816673806,0.6967740254666732,0.1415970914341577,0.7320614471707655,1.017685312805873,0.2094268774686579,92,530,358,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
