action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,subtype_particle_steps,subtype_flux_steps,subtype_thermal_steps
-3019,dynamic:subtype_auto_c0_p0_f1_t1_lead8,2,False,False,False,False,0.24684359128877986,0.32602245838377725,0.14699585407869972,0.2325746021636475,0.6305598748895602,0.23065963455130092,,,,0.8120138888888888,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.16666086875226319,0.00390625,0.0,0.0,1.0,0.5034722222222222,0.0,0.0,832.0,312.0,369.0
10,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.24755428671616958,0.32637670608636005,0.1481560444289323,0.23889072235452674,0.7115159891690725,0.23225272955181442,708.0,257.0,321.0,1.0999999999999999,1.3399999999999999,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,
4,shielded_thermo_hygro,1,False,False,False,False,0.25049553911311606,0.324903521767966,0.15666407914110209,0.23210952351511704,0.6971062946238407,0.25313707327359936,708.0,257.0,321.0,0.52,0.62,0.0,0.0,0,0,0,1,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,
-3003,dynamic:subtype_auto_c0_p0_f1_t1_lead0,2,False,False,False,False,0.2511573562369449,0.33162886136526726,0.14967955045687203,0.2487997071933275,0.6781457312463317,0.23796756063062827,,,,0.8573263888888888,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.16345042830113746,0.004050925925925926,0.0,0.0,1.0,0.5815972222222222,0.0,0.0,708.0,256.0,321.0
-3017,dynamic:subtype_auto_c0_p0_f0_t1_lead8,3,False,False,False,True,0.25241731874201734,0.3312915701622049,0.15295371415424394,0.23565591835246708,0.6432116159166281,0.23727860885260874,,,,0.8797222222222221,1.3399999999999999,0.0,0.0,0,0,0,1,3,2,0.26201227661962784,0.004846643518518518,0.0,0.13541666666666666,1.0,0.5034722222222222,0.0,0.0,832.0,312.0,369.0
-3023,dynamic:subtype_auto_c0_p1_f1_t1_lead8,3,False,False,False,True,0.2527490796710481,0.3326431384418841,0.1519994569816229,0.24350629584156336,0.6339425569495711,0.23363879946916083,,,,0.9925694444444445,1.3399999999999999,0.0,0.0,0,0,0,1,3,2,0.3239278073021602,0.006293402777777778,0.0,0.3611111111111111,1.0,0.5034722222222222,0.0,0.0,832.0,312.0,369.0
-3007,dynamic:subtype_auto_c0_p1_f1_t1_lead0,3,False,False,False,True,0.2528593252290092,0.33301496669534114,0.15177983623564653,0.250300647948716,0.678510566271143,0.23991485511031108,,,,1.0109722222222222,1.3399999999999999,0.0,0.0,0,0,0,1,3,2,0.3117874910654215,0.006438078703703703,0.0,0.3072916666666667,1.0,0.5815972222222222,0.0,0.0,708.0,256.0,321.0
-3001,dynamic:subtype_auto_c0_p0_f0_t1_lead0,3,False,False,False,True,0.2543894932047503,0.33527293406310943,0.15239221989465063,0.25007700525739857,0.6845312372024637,0.2446454947820148,,,,0.9128819444444444,1.3399999999999999,0.0,0.0,0,0,0,1,3,2,0.24732681743041177,0.004991319444444444,0.0,0.1111111111111111,1.0,0.5815972222222222,0.0,0.0,708.0,256.0,321.0
-3005,dynamic:subtype_auto_c0_p1_f0_t1_lead0,3,False,False,False,True,0.25472726708539994,0.3366603275521836,0.15140638121708103,0.24837254435823714,0.6979479519941378,0.24325882800132315,,,,1.0665277777777777,1.3399999999999999,0.0,0.0,0,0,0,1,3,2,0.3269008566022749,0.007378472222222222,0.0,0.4184027777777778,1.0,0.5815972222222222,0.0,0.0,708.0,256.0,321.0
-3021,dynamic:subtype_auto_c0_p1_f0_t1_lead8,3,False,False,False,True,0.2577855118474367,0.3367721107523845,0.15818023256102068,0.25094353502768524,0.633811552865574,0.24066543019803235,,,,1.0602777777777777,1.3399999999999999,0.0,0.0,0,0,0,1,3,2,0.33332173750452637,0.0072337962962962955,0.0,0.4965277777777778,1.0,0.5034722222222222,0.0,0.0,832.0,312.0,369.0
