action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,receding_action_coverage
-4000,dynamic:receding_oracle_l8,6,True,True,False,True,0.30399716884534833,0.4013189806847285,0.1035375006343541,0.47576597332954407,0.5812996728426137,0.18040528701931993,70,811,671,1.11046875,2.12,,,,,0,0,0,6,0.900039579568166,0.06018518518518518,0.3276909722222222,0.4275173611111111,0.3255208333333333,0.3810763888888889,0.2209201388888889,0.2925347222222222,35.0
33,shielded_thermo_hygro|surface_temp_ir|fc4_flux,3,False,True,False,False,0.37231249490853063,0.48351880991837426,0.1432540691711236,0.988577864425523,0.6385285278642148,0.2424259890709211,70,811,671,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
27,shielded_thermo_hygro|fc4_flux,2,False,True,False,False,0.3818121510105104,0.495055945879563,0.14855700381011128,0.8581052233598062,0.624116312905356,0.29952037724737085,70,811,671,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
24,met_station_core|fc4_flux,2,False,True,False,False,0.39157126549414695,0.5060228839117931,0.15582829050640581,0.8671860892857824,0.6457649114806981,0.2970765300217222,70,811,671,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
28,met_station_core|shielded_thermo_hygro|fc4_flux,3,False,True,False,False,0.39205783210895284,0.5055234758249412,0.15834572931546298,0.8852938308247498,0.6444217888259417,0.2952245751787227,70,811,671,1.6600000000000001,2.02,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,
26,met_station_core|radiometer_basic|fc4_flux,3,False,True,False,True,0.39294238423462957,0.5103803501205626,0.15104824733013808,0.9515235903007644,0.6571145002924265,0.2860379833644797,70,811,671,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
29,radiometer_basic|shielded_thermo_hygro|fc4_flux,3,False,True,False,True,0.3986469440844505,0.517701100937537,0.15342384012809313,0.9687865891626903,0.6360880036306661,0.32465723480046593,70,811,671,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,
12,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.3991918060314169,0.5192224938064564,0.1519572818095228,1.1232027923954384,0.6824770154369451,0.2602662452831087,70,811,671,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
19,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.4054526374950203,0.5351509853313616,0.13830504454128137,0.5855151203061854,0.7250370169115861,0.2954185737849348,70,811,671,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
21,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,3,True,False,False,True,0.40771809152566774,0.5360045104277357,0.14347873466363942,0.6236588445092951,0.7276928970813016,0.2914570950959905,70,811,671,1.7200000000000002,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
