policy,complete_seeds,mean_oracle_loss,mean_loss_margin_vs_custom_ppo,median_loss_margin_vs_custom_ppo,pdppo_step_win_count,pdppo_step_loss_count,mean_staticnorm_macro,mean_staticnorm_macro_margin_vs_custom_ppo,pdppo_staticnorm_macro_win_count,diagnostic_privilege,mean_switches_per_step,mean_mid_duty_sensor_count,mean_warmup_abort_count
context_alert_bandit_t0p5,22,0.43710041992164056,-0.09108629036207344,-0.06959042112430319,0,22,0.9898058196656435,-0.2533928997489112,0,supplied_synthetic_warning_scores,0.015253490177502287,4.318181818181818,0.0
event_label_reference_l8,22,0.4368229354407628,-0.09136377484295123,-0.0696064155660375,0,22,0.987757677925683,-0.25544104148887187,0,exact_final_event_subtype,0.015227174041763656,4.318181818181818,0.0
forecast_greedy_one_step,22,0.46821404963695307,-0.0599726606467609,-0.04663974717388755,4,18,1.1203766122991519,-0.12282210711540294,5,final_future_loss,0.03616823905577699,3.0,0.0
