step,loss,policy_loss,value_loss,entropy_mean,awbc_loss,prior_kl_loss,soc_aux_loss,subtype_aux_loss,subtype_aux_accuracy,advantage_mean,advantage_std,event_rate,awbc_label_rate,greedy_unique_actions,bc_pretrain,bc_steps,bc_accuracy,forecast_weighted_mae_overall,reward_mean
15360,219.50029742717743,-0.05511682710425703,438.5414447784424,2.9999931678175926,0.0,0.0,0.0,0.15526804223190993,0.9483642578125,-15.042139053344727,15.729043006896973,0.2901584804058075,0.0,22,0,0,,,
16384,142.3456506729126,-0.054697122192010283,284.2148778438568,3.001616008579731,0.0,0.0,0.0,0.1560278225224465,0.9442138671875,-11.746159553527832,13.158341407775879,0.3439309000968933,0.0,22,0,0,,,
17408,162.38450241088867,-0.04876140651322203,324.33214688301086,2.9983548782765865,0.0,0.0,0.0,0.17060960922390223,0.9344482421875,-12.845702171325684,13.754733085632324,0.3650873899459839,0.0,22,0,0,,,
18432,157.3196543455124,-0.03341584192821756,314.148295879364,2.9712737388908863,0.0,0.0,0.0,0.16650304227368906,0.9384765625,-14.026082038879395,12.240984916687012,0.32635748386383057,0.0,22,0,0,,,
19456,155.86165380477905,-0.046466448009596206,311.2676889896393,2.979756858199835,0.0,0.0,0.0,0.14377092046197504,0.9498291015625,-11.394096374511719,14.399903297424316,0.30401724576950073,0.0,22,0,0,,,
20480,45.00652629137039,-0.015571908961646841,89.52859526872635,2.9961508102715015,0.0,0.0,0.0,0.12315801077056676,0.9573974609375,-0.7461862564086914,9.445587158203125,0.3110411763191223,0.0,22,0,0,,,
21504,150.06475412845612,-0.03701777793321526,299.76744389533997,2.984502784907818,0.0,0.0,0.0,0.18674867576919496,0.9293212890625,-12.95771598815918,12.549676895141602,0.3374979496002197,0.0,22,0,0,,,
22528,81.3924012184143,-0.053080779551237356,162.36590826511383,2.9929379485547543,0.0,0.0,0.0,0.14984609431121498,0.9505615234375,-5.963871479034424,11.847721099853516,0.31971728801727295,0.0,22,0,0,,,
23552,109.53519135713577,-0.037236796706565656,218.58196413516998,2.995702426880598,0.0,0.0,0.0,0.18595395516604185,0.93896484375,-9.014775276184082,13.016011238098145,0.2942827045917511,0.0,22,0,0,,,
24576,120.19524872303009,-0.04841353281517513,239.93468499183655,2.9907952696084976,0.0,0.0,0.0,0.14376590633764863,0.9478759765625,-6.89260196685791,14.426027297973633,0.28445133566856384,0.0,22,0,0,,,
25600,150.85798525810242,-0.04670470215569367,301.31052827835083,3.0128002502024174,0.0,0.0,0.0,0.1564846164546907,0.94970703125,-10.576556205749512,14.612582206726074,0.2792300581932068,0.0,22,0,0,,,
26624,109.89849495887756,-0.05412398997214041,219.3535873889923,3.0279244109988213,0.0,0.0,0.0,0.18567583279218525,0.9276123046875,-5.337238311767578,14.211301803588867,0.34699249267578125,0.0,22,0,0,,,
27648,93.66804069280624,-0.04673314524188754,186.89199018478394,3.003994431346655,0.0,0.0,0.0,0.16845849412493408,0.934814453125,-4.158123970031738,13.332653999328613,0.3211561441421509,0.0,22,0,0,,,
28672,72.8736484348774,-0.029053276186459698,145.3069109916687,2.9900519736111164,0.0,0.0,0.0,0.15204046573489904,0.9451904296875,-2.2298989295959473,12.509331703186035,0.3608747124671936,0.0,22,0,0,,,
