action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,receding_action_coverage
-4000,dynamic:receding_oracle_l8,6,True,True,False,True,0.367635080257767,0.4903765867661314,0.13104185869081805,0.7367848729434079,0.758646841641799,0.13367910595294438,146,736,636,1.1365104166666666,2.12,,,,,0,0,0,6,0.8418201502250712,0.05258969907407407,0.19921875,0.3194444444444444,0.3493923611111111,0.6414930555555556,0.1584201388888889,0.3363715277777778,35.0
31,met_station_core|surface_temp_ir|fc4_flux,3,False,True,False,False,0.47175352004382554,0.618821396424276,0.18826944320882746,1.25136025954191,0.8328218078999983,0.22620092154298937,146,736,636,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,
33,shielded_thermo_hygro|surface_temp_ir|fc4_flux,3,False,True,False,False,0.47316255330547896,0.604544189288947,0.2199148509078665,1.1518165491623422,0.8280179624840536,0.21734588237116173,146,736,636,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
19,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.47634667544561027,0.6201089174979678,0.19923445029513204,0.8605621180509868,0.8752072796367271,0.27297259207650926,146,736,636,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
27,shielded_thermo_hygro|fc4_flux,2,False,True,False,False,0.477947606666324,0.6107878475428492,0.22188833676837147,1.052053931641252,0.8200097450095675,0.26577323142134546,146,736,636,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
12,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.48546223509765696,0.6179064728820607,0.23016629009265002,1.2467163531747583,0.8584104292297169,0.19873056072835465,146,736,636,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
9,met_station_core|surface_temp_ir,2,False,False,False,False,0.4862272911947609,0.6404907343001764,0.18887323377301307,1.2440511535291803,0.8807315568885078,0.2249333594088097,146,736,636,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
13,met_station_core|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,False,0.4865751942771668,0.6395365043335159,0.19173109344428044,1.2342537528235618,0.8803270686944218,0.22550490971232923,146,736,636,1.6200000000000006,1.96,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,
21,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,3,True,False,False,True,0.49062687995158033,0.632650426665693,0.2168661170985829,0.8058235142124842,0.8823391687651367,0.30516594552300264,146,736,636,1.7200000000000002,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
29,radiometer_basic|shielded_thermo_hygro|fc4_flux,3,False,True,False,True,0.5053907839351773,0.6226374961204959,0.2793891798880003,0.983646837611721,0.8304915685388867,0.2944238539082262,146,736,636,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,
