seed,policy_seed,selected_checkpoint_update,pdppo_ordinary,pdppo_macro,static_ordinary_margin,static_macro_margin,dynamic_ordinary_margin,dynamic_macro_margin,full_open_ordinary_margin,full_open_macro_margin,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,switches_per_step,power_mean,peak_power_max
6901,7471,25,0.4249231210463525,0.8374113649521574,-0.03158730712635188,-0.05566213195578673,0.042651831382601035,0.04906473673932665,0.04108808012420523,0.059378817531550165,0,0,2,2,0.0306846142712404,1.376215277777778,1.82
6902,7472,15,0.3879969606124278,1.1933173311272764,-0.038431143777819976,-0.15797133177706235,0.008198982014113898,0.003950733770022197,-0.0211891824437771,-0.13116747630526482,0,0,1,4,0.0616587060356057,1.3037847222222223,2.06
6903,7473,5,0.4307550429495879,0.9509072129264996,-0.07317604123414229,-0.1268399574347585,-0.02318109403778279,-0.01041880901446357,-0.048418022300918684,-0.05169331178702763,0,0,0,6,0.0483427413518598,1.510251736111111,2.0
6904,7474,5,0.4312971687664998,0.8528584477581872,-0.03351332078058211,-0.12334881745041826,0.016000874537879073,0.06053398940383281,-0.014984546581067293,-0.0019673981441370447,0,0,1,4,0.0358952091474887,1.4991579861111108,1.9
