policy,steps,reward_mean,instant_mae,oracle_loss_mean,dtw_mean,power_mean,peak_power_max,event_rate,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,duty_min,duty_max,duty_std,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,seed,run_dir,eval_steps_per_start,eval_start_count,diagnostic_privilege,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm,custom_ppo_oracle_loss_mean,custom_ppo_oracle_loss_macro_subtype_event,validation_selected_static_oracle_loss_mean,validation_selected_static_oracle_loss_macro_subtype_event,feasible_static_projected_oracle_loss_mean,feasible_static_projected_oracle_loss_macro_subtype_event,round_robin_oracle_loss_mean,round_robin_oracle_loss_macro_subtype_event,aoi_oracle_loss_mean,aoi_oracle_loss_macro_subtype_event,random_oracle_loss_mean,random_oracle_loss_macro_subtype_event,custom_ppo_oracle_loss_subtype_particle,custom_ppo_oracle_loss_subtype_flux,custom_ppo_oracle_loss_subtype_thermal,custom_ppo_oracle_loss_macro_subtype_event_staticnorm,validation_selected_static_oracle_loss_subtype_particle,validation_selected_static_oracle_loss_subtype_flux,validation_selected_static_oracle_loss_subtype_thermal,validation_selected_static_oracle_loss_macro_subtype_event_staticnorm,feasible_static_projected_oracle_loss_subtype_particle,feasible_static_projected_oracle_loss_subtype_flux,feasible_static_projected_oracle_loss_subtype_thermal,feasible_static_projected_oracle_loss_macro_subtype_event_staticnorm,round_robin_oracle_loss_subtype_particle,round_robin_oracle_loss_subtype_flux,round_robin_oracle_loss_subtype_thermal,round_robin_oracle_loss_macro_subtype_event_staticnorm,aoi_oracle_loss_subtype_particle,aoi_oracle_loss_subtype_flux,aoi_oracle_loss_subtype_thermal,aoi_oracle_loss_macro_subtype_event_staticnorm,random_oracle_loss_subtype_particle,random_oracle_loss_subtype_flux,random_oracle_loss_subtype_thermal,random_oracle_loss_macro_subtype_event_staticnorm,margin_loss_vs_custom_ppo,margin_oracle_loss_macro_subtype_event_staticnorm_vs_custom_ppo
context_alert_bandit_t0p35,2304,-0.37385342182808007,201.8242438162838,0.3738474901151171,201.7091990931508,0.7088194444444444,1.48,0.4253472222222222,0,0.002460558691561731,0,2,1,0.2540363196035628,0.0,0.953125,0.34007562046783774,0.9113266069604002,92,0.9533512525260448,530,0.197478175423415,358,0.6873853449699534,3,1101,reports/v83a_contextident_scene_gate_seed1101_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.9591457613432899,2.0611085677728527,0.7408381494613354,1.2536974928591593,0.4357389831630927,0.8162360578347404,0.4305855001229146,0.8177745439530661,0.3852167885820058,0.7727455081487896,0.4395801944079317,0.8306800159346267,0.4118651703433392,0.7279121808202264,0.4158481898840465,0.7490815891338672,1.0396185918994572,1.0751454269408056,0.3339441546639584,1.5571272589287668,0.8665912157815435,0.9856809773113367,0.6010514387663183,1.765969313029019,1.0635226079789193,0.9663670126629887,0.2883469038044607,1.4301025177597382,1.0290777624949166,1.0547148803846453,0.4082474049243181,1.6316219929091835,0.8331616950099883,0.9936788822752687,0.3568959651754222,1.4546892404104046,0.8704177957514058,1.0380245722970873,0.3388023993531086,1.477091497799259,-0.06189149304797559,-0.3034297660696075
context_alert_bandit_t0p4,2304,-0.37461716937654466,201.8248319420762,0.3746112376635817,201.7098374205933,0.7074652777777778,1.48,0.4253472222222222,0,0.002460558691561731,0,2,1,0.253130549901964,0.0,0.953125,0.3400956538946227,0.9191938922133135,92,0.9533758529655214,530,0.20007686650994436,358,0.6908822038962598,3,1101,reports/v83a_contextident_scene_gate_seed1101_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.9674258590008997,2.0611617529723705,0.7505871229437884,1.2597249116390195,0.4357389831630927,0.8162360578347404,0.4305855001229146,0.8177745439530661,0.3852167885820058,0.7727455081487896,0.4395801944079317,0.8306800159346267,0.4118651703433392,0.7279121808202264,0.4158481898840465,0.7490815891338672,1.0396185918994572,1.0751454269408056,0.3339441546639584,1.5571272589287668,0.8665912157815435,0.9856809773113367,0.6010514387663183,1.765969313029019,1.0635226079789193,0.9663670126629887,0.2883469038044607,1.4301025177597382,1.0290777624949166,1.0547148803846453,0.4082474049243181,1.6316219929091835,0.8331616950099883,0.9936788822752687,0.3568959651754222,1.4546892404104046,0.8704177957514058,1.0380245722970873,0.3388023993531086,1.477091497799259,-0.061127745499511,-0.29740234728974735
context_alert_bandit_t0p45,2304,-0.3744785944669491,201.85002738725555,0.37447280742991196,201.73244297706594,0.7057986111111111,1.48,0.4253472222222222,0,0.002460558691561731,0,2,1,0.2504753215384402,0.0,0.9539930555555556,0.3405677211778785,0.936241299237894,92,0.9521469452892835,530,0.19979459523904922,358,0.6960609465887423,3,1101,reports/v83a_contextident_scene_gate_seed1101_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.9853677780282136,2.0585049020648123,0.7495281840229295,1.2644669547053184,0.4357389831630927,0.8162360578347404,0.4305855001229146,0.8177745439530661,0.3852167885820058,0.7727455081487896,0.4395801944079317,0.8306800159346267,0.4118651703433392,0.7279121808202264,0.4158481898840465,0.7490815891338672,1.0396185918994572,1.0751454269408056,0.3339441546639584,1.5571272589287668,0.8665912157815435,0.9856809773113367,0.6010514387663183,1.765969313029019,1.0635226079789193,0.9663670126629887,0.2883469038044607,1.4301025177597382,1.0290777624949166,1.0547148803846453,0.4082474049243181,1.6316219929091835,0.8331616950099883,0.9936788822752687,0.3568959651754222,1.4546892404104046,0.8704177957514058,1.0380245722970873,0.3388023993531086,1.477091497799259,-0.06126617573318072,-0.29266030422344835
context_alert_bandit_t0p5,2304,-0.37473996000968063,201.84092362496736,0.37473417297264355,201.7229128936201,0.7046267361111112,1.48,0.4253472222222222,0,0.002460558691561731,0,2,1,0.2489088419354598,0.0,0.9544270833333334,0.3408107298690245,0.9456727135440578,92,0.9518400722236003,530,0.20183412666177616,358,0.6997823041431448,3,1101,reports/v83a_contextident_scene_gate_seed1101_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.9952940777610849,2.0578414543552483,0.7571794734970276,1.2701050018711204,0.4357389831630927,0.8162360578347404,0.4305855001229146,0.8177745439530661,0.3852167885820058,0.7727455081487896,0.4395801944079317,0.8306800159346267,0.4118651703433392,0.7279121808202264,0.4158481898840465,0.7490815891338672,1.0396185918994572,1.0751454269408056,0.3339441546639584,1.5571272589287668,0.8665912157815435,0.9856809773113367,0.6010514387663183,1.765969313029019,1.0635226079789193,0.9663670126629887,0.2883469038044607,1.4301025177597382,1.0290777624949166,1.0547148803846453,0.4082474049243181,1.6316219929091835,0.8331616950099883,0.9936788822752687,0.3568959651754222,1.4546892404104046,0.8704177957514058,1.0380245722970873,0.3388023993531086,1.477091497799259,-0.06100481019044912,-0.2870222570576464
context_alert_bandit_t0p55,2304,-0.3742399945095423,201.85248184589645,0.37423420747250524,201.72968764062523,0.7016493055555555,1.48,0.4253472222222222,0,0.002460558691561731,0,2,1,0.2460789037209292,0.0,0.9548611111111112,0.34109334745945147,0.9072499761114949,92,0.9517579695666736,530,0.20393551595758794,358,0.6876478205452522,3,1101,reports/v83a_contextident_scene_gate_seed1101_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.9548552214101584,2.0576639515836517,0.7650628223980853,1.2591939984639653,0.4357389831630927,0.8162360578347404,0.4305855001229146,0.8177745439530661,0.3852167885820058,0.7727455081487896,0.4395801944079317,0.8306800159346267,0.4118651703433392,0.7279121808202264,0.4158481898840465,0.7490815891338672,1.0396185918994572,1.0751454269408056,0.3339441546639584,1.5571272589287668,0.8665912157815435,0.9856809773113367,0.6010514387663183,1.765969313029019,1.0635226079789193,0.9663670126629887,0.2883469038044607,1.4301025177597382,1.0290777624949166,1.0547148803846453,0.4082474049243181,1.6316219929091835,0.8331616950099883,0.9936788822752687,0.3568959651754222,1.4546892404104046,0.8704177957514058,1.0380245722970873,0.3388023993531086,1.477091497799259,-0.06150477569058743,-0.2979332604648015
context_alert_bandit_t0p6,2304,-0.37515577744474826,201.82937115893805,0.3751499904077112,201.70543159466314,0.69953125,1.48,0.4253472222222222,0,0.002460558691561731,0,2,1,0.2430469150150017,0.0,0.9557291666666666,0.3415842730549462,0.9157076400259266,92,0.9520938339520175,530,0.20784489571132472,358,0.6918821232297563,3,1101,reports/v83a_contextident_scene_gate_seed1101_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.9637566760943909,2.0583900774060155,0.7797288362808354,1.2672918632604138,0.4357389831630927,0.8162360578347404,0.4305855001229146,0.8177745439530661,0.3852167885820058,0.7727455081487896,0.4395801944079317,0.8306800159346267,0.4118651703433392,0.7279121808202264,0.4158481898840465,0.7490815891338672,1.0396185918994572,1.0751454269408056,0.3339441546639584,1.5571272589287668,0.8665912157815435,0.9856809773113367,0.6010514387663183,1.765969313029019,1.0635226079789193,0.9663670126629887,0.2883469038044607,1.4301025177597382,1.0290777624949166,1.0547148803846453,0.4082474049243181,1.6316219929091835,0.8331616950099883,0.9936788822752687,0.3568959651754222,1.4546892404104046,0.8704177957514058,1.0380245722970873,0.3388023993531086,1.477091497799259,-0.06058899275538149,-0.28983539566835304
context_alert_bandit_t0p35,2304,-0.461901712241479,162.14875383338008,0.4618748025192569,159.69169266169376,0.8273350694444445,2.12,0.7078993055555556,0,0.012519901577652337,0,1,5,0.6719357447732414,0.0,0.4079861111111111,0.14471946682770984,0.9422677735607308,166,0.7277957333016742,824,0.2406451492897248,641,0.6369028853840433,3,1102,reports/v83a_contextident_scene_gate_seed1102_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.9246018430571693,1.1766106599551103,0.7938078519636954,0.9650067849919917,0.587807384728674,0.8233075627541623,0.4762127159499666,0.6396650469276156,0.5703762429475319,0.8044741316584396,0.5425023849982407,0.7402681037922325,0.542020762169462,0.7394163630078697,0.5085246251320414,0.7096074408865585,1.199193766497704,0.8591631505168179,0.41156577124796495,1.307772688970866,0.8178722145686667,0.7464088646839689,0.35471406153021107,1.0597745368945117,1.2072662942739854,0.7969529480103729,0.40920315269096036,1.2742906511170242,1.0724556925426048,0.8334482461394905,0.3149003726946024,1.1461722022716618,1.0776820590786904,0.8505540578671306,0.29001297207778776,1.1297347837447314,1.0634973354368324,0.7781297554922046,0.28719523173063854,1.082968025583972,-0.1259325822094171,-0.3427659039788744
context_alert_bandit_t0p4,2304,-0.4643184725723436,162.15827110233172,0.4642915628501214,159.70152589155586,0.8258680555555554,2.12,0.7078993055555556,0,0.012519901577652337,0,1,5,0.6717142013635795,0.0,0.40625,0.1440705106240612,0.9415739392300686,166,0.7293999776497339,824,0.24757636875472092,641,0.6395167618781744,3,1102,reports/v83a_contextident_scene_gate_seed1102_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.9239210169492337,1.1792042049770586,0.816671626493276,0.9732656161398561,0.587807384728674,0.8233075627541623,0.4762127159499666,0.6396650469276156,0.5703762429475319,0.8044741316584396,0.5425023849982407,0.7402681037922325,0.542020762169462,0.7394163630078697,0.5085246251320414,0.7096074408865585,1.199193766497704,0.8591631505168179,0.41156577124796495,1.307772688970866,0.8178722145686667,0.7464088646839689,0.35471406153021107,1.0597745368945117,1.2072662942739854,0.7969529480103729,0.40920315269096036,1.2742906511170242,1.0724556925426048,0.8334482461394905,0.3149003726946024,1.1461722022716618,1.0776820590786904,0.8505540578671306,0.29001297207778776,1.1297347837447314,1.0634973354368324,0.7781297554922046,0.28719523173063854,1.082968025583972,-0.12351582187855259,-0.33450707283101
context_alert_bandit_t0p45,2304,-0.4647737512896484,162.33303567030316,0.4647468415674262,159.85192552994616,0.8239670138888889,2.12,0.7078993055555556,0,0.012519901577652337,0,1,5,0.6711221168662375,0.0,0.4032118055555556,0.14329916759410155,0.9465418829616293,166,0.7306657689035807,824,0.24658909445852273,641,0.6412655821079108,3,1102,reports/v83a_contextident_scene_gate_seed1102_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.9287958201201492,1.1812505806487015,0.8134149388323063,0.9744871132003857,0.587807384728674,0.8233075627541623,0.4762127159499666,0.6396650469276156,0.5703762429475319,0.8044741316584396,0.5425023849982407,0.7402681037922325,0.542020762169462,0.7394163630078697,0.5085246251320414,0.7096074408865585,1.199193766497704,0.8591631505168179,0.41156577124796495,1.307772688970866,0.8178722145686667,0.7464088646839689,0.35471406153021107,1.0597745368945117,1.2072662942739854,0.7969529480103729,0.40920315269096036,1.2742906511170242,1.0724556925426048,0.8334482461394905,0.3149003726946024,1.1461722022716618,1.0776820590786904,0.8505540578671306,0.29001297207778776,1.1297347837447314,1.0634973354368324,0.7781297554922046,0.28719523173063854,1.082968025583972,-0.12306054316124782,-0.33328557577048035
context_alert_bandit_t0p5,2304,-0.4730930884143518,162.44876868834245,0.47306617869212964,159.96232200792667,0.823142361111111,2.12,0.7078993055555556,0,0.012519901577652337,0,1,5,0.670910725450158,0.0,0.3997395833333333,0.1425037307146243,0.946526231356414,166,0.7476553242174384,824,0.24722983659638814,641,0.6471371307234135,3,1102,reports/v83a_contextident_scene_gate_seed1102_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.9287804619561166,1.2087172048338917,0.8155285328175698,0.9843420665358593,0.587807384728674,0.8233075627541623,0.4762127159499666,0.6396650469276156,0.5703762429475319,0.8044741316584396,0.5425023849982407,0.7402681037922325,0.542020762169462,0.7394163630078697,0.5085246251320414,0.7096074408865585,1.199193766497704,0.8591631505168179,0.41156577124796495,1.307772688970866,0.8178722145686667,0.7464088646839689,0.35471406153021107,1.0597745368945117,1.2072662942739854,0.7969529480103729,0.40920315269096036,1.2742906511170242,1.0724556925426048,0.8334482461394905,0.3149003726946024,1.1461722022716618,1.0776820590786904,0.8505540578671306,0.29001297207778776,1.1297347837447314,1.0634973354368324,0.7781297554922046,0.28719523173063854,1.082968025583972,-0.11474120603654436,-0.32343062243500675
