seed,run_dir,router_eval_dir,normalizer_source,validation_selected_static_action_idx,validation_normalizer_particle,validation_normalizer_flux,validation_normalizer_thermal,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,validation_selected_static_step_loss,validation_selected_static_oracle_loss_subtype_particle,validation_selected_static_steps_subtype_particle,validation_selected_static_oracle_loss_subtype_flux,validation_selected_static_steps_subtype_flux,validation_selected_static_oracle_loss_subtype_thermal,validation_selected_static_steps_subtype_thermal,validation_selected_static_oracle_loss_macro_subtype_event,validation_selected_static_oracle_loss_macro_subtype_event_validationnorm,validation_selected_static_macro_subtype_event_count,aoi_step_loss,aoi_oracle_loss_subtype_particle,aoi_steps_subtype_particle,aoi_oracle_loss_subtype_flux,aoi_steps_subtype_flux,aoi_oracle_loss_subtype_thermal,aoi_steps_subtype_thermal,aoi_oracle_loss_macro_subtype_event,aoi_oracle_loss_macro_subtype_event_validationnorm,aoi_macro_subtype_event_count,round_robin_step_loss,round_robin_oracle_loss_subtype_particle,round_robin_steps_subtype_particle,round_robin_oracle_loss_subtype_flux,round_robin_steps_subtype_flux,round_robin_oracle_loss_subtype_thermal,round_robin_steps_subtype_thermal,round_robin_oracle_loss_macro_subtype_event,round_robin_oracle_loss_macro_subtype_event_validationnorm,round_robin_macro_subtype_event_count,random_step_loss,random_oracle_loss_subtype_particle,random_steps_subtype_particle,random_oracle_loss_subtype_flux,random_steps_subtype_flux,random_oracle_loss_subtype_thermal,random_steps_subtype_thermal,random_oracle_loss_macro_subtype_event,random_oracle_loss_macro_subtype_event_validationnorm,random_macro_subtype_event_count,custom_ppo_step_loss,custom_ppo_oracle_loss_subtype_particle,custom_ppo_steps_subtype_particle,custom_ppo_oracle_loss_subtype_flux,custom_ppo_steps_subtype_flux,custom_ppo_oracle_loss_subtype_thermal,custom_ppo_steps_subtype_thermal,custom_ppo_oracle_loss_macro_subtype_event,custom_ppo_oracle_loss_macro_subtype_event_validationnorm,custom_ppo_macro_subtype_event_count,macro_margin_pdppo_vs_validation_selected_static,step_margin_pdppo_vs_validation_selected_static,macro_margin_pdppo_vs_aoi,step_margin_pdppo_vs_aoi,macro_margin_pdppo_vs_round_robin,step_margin_pdppo_vs_round_robin,macro_margin_pdppo_vs_random,step_margin_pdppo_vs_random,posthoc_best_rule_dynamic_policy,posthoc_best_rule_dynamic_macro,macro_margin_pdppo_vs_posthoc_best_rule_dynamic
117,reports/v31_mechablate_no_imitation_guide_finalbenchmark_seed117_h075fb_noimit_20260623b,eval_router_conf05_mechablation_20260623b,validation_static_candidates.csv median subtype losses,5,1.223406871552524,5.605788143906954,1.448752108325239,0.0,0.007814407814408,1.0,1.0,4.0,1.295551607322523,0.839944482502727,1235,4.721493758355515,316,1.391922261831547,1136,2.31778683422993,0.829862808669549,3,1.362403122492196,0.861063028957981,1235,5.712830659709399,316,1.326041902025217,1136,2.633311863564199,0.87940610085728,3,1.35480893399108,0.848239355588611,1235,5.68350273262285,316,1.347214351381949,1136,2.626318813197803,0.879039636669804,3,1.361825074085573,0.858386567422012,1235,5.641480750203887,316,1.344864423140805,1136,2.614910580255568,0.878764973822984,3,1.229084707787479,0.837737632024023,1235,4.682527549281905,316,1.191400496722002,1136,2.237221892675977,0.780807837420538,3,0.049054971249011,0.066466899535044,0.098598263436741,0.133318414704718,0.098231799249265,0.125724226203602,0.097957136402446,0.132740366298094,random,0.878764973822984,0.097957136402446
118,reports/v31_mechablate_no_imitation_guide_finalbenchmark_seed118_h075fb_noimit_20260623b,eval_router_conf05_mechablation_20260623b,validation_static_candidates.csv median subtype losses,5,1.010898413837782,8.224524974822998,1.48676406593779,0.0,0.00952380952381,1.0,1.0,4.0,1.500853630631354,0.680100677637486,999,3.620114363185943,630,1.498371510527732,1385,1.93286218378372,0.706912219966132,3,1.716489129762067,0.682513749909338,999,5.076839314377497,630,1.475774851715737,1385,2.41170930533419,0.761681604126114,3,1.702226451865044,0.681550620854632,999,4.98668056433163,630,1.498389589450312,1385,2.388873591545524,0.762780197979301,3,1.697160203148542,0.678089885264859,999,4.961330939379949,630,1.493378652134635,1385,2.377599825593148,0.759488201383407,3,1.476683921936001,0.636900659022224,999,3.862615550888909,630,1.369693852971822,1385,1.956403354294319,0.673646233074255,3,0.033265986891877,0.024169708695354,0.088035371051859,0.239805207826066,0.089133964905047,0.225542529929044,0.085841968309153,0.220476281212541,random,0.759488201383407,0.085841968309153
119,reports/v31_mechablate_no_imitation_guide_finalbenchmark_seed119_h075fb_noimit_20260623b,eval_router_conf05_mechablation_20260623b,validation_static_candidates.csv median subtype losses,3,1.477429288561566,6.307858492829837,0.460197549842109,0.0,0.006186406186406,1.0,1.0,4.0,1.787479039894151,1.322147478090098,876,4.95468175369601,716,0.769157861421215,1281,2.348662364402441,1.117246486578904,3,1.818090872451648,1.333410507506057,876,4.79811341477839,716,0.937609038479295,1281,2.356377653587914,1.23352757095967,3,1.834440107981209,1.337271036014607,876,4.837405064335749,716,0.958858033227767,1281,2.377844711192707,1.251866117974192,3,1.843105240560817,1.33556766161423,876,4.829860401802889,716,0.986371951557225,1281,2.383933338324781,1.271012179700654,3,1.553270128139047,1.234855991820103,876,3.687893855671643,716,0.792808971899234,1281,1.905186273130327,1.04774084986761,3,0.069505636711294,0.234208911755104,0.18578672109206,0.264820744312601,0.204125268106582,0.281169979842161,0.223271329833044,0.28983511242177,aoi,1.23352757095967,0.18578672109206
120,reports/v31_mechablate_no_imitation_guide_finalbenchmark_seed120_h075fb_noimit_20260623b,eval_router_conf05_mechablation_20260623b,validation_static_candidates.csv median subtype losses,5,0.793602259038083,4.301314387470484,1.970522622999792,0.0,0.005535205535206,1.0,1.0,3.0,1.390369573213775,0.956964051814075,1468,4.474260151624679,500,0.984586544292735,1414,2.138603582577163,0.915237890503455,3,1.574766500161331,0.96439428800179,1468,6.129615695178509,500,0.933832449327411,1414,2.67594747750257,1.038056147623184,3,1.564303467455829,0.949784893659261,1468,6.071234068512917,500,0.948549344827443,1414,2.656522768999874,1.029885010204364,3,1.600787108096483,0.952214134750477,1468,6.20897609269619,500,1.002307190829848,1414,2.721165806092172,1.050673437056047,3,1.297401752590758,0.917632170355237,1468,4.463119225025177,500,0.78122961575421,1414,2.053993670378208,0.86345428639751,3,0.051783604105944,0.092967820623016,0.174601861225673,0.277364747570573,0.166430723806854,0.266901714865071,0.187219150658537,0.303385355505725,round_robin,1.029885010204364,0.166430723806854
121,reports/v31_mechablate_no_imitation_guide_finalbenchmark_seed121_h075fb_noimit_20260623b,eval_router_conf05_mechablation_20260623b,validation_static_candidates.csv median subtype losses,5,1.8258871736684,5.8502762741606,1.206106201176036,0.0,0.009279609279609,1.0,1.0,4.0,1.605073622504733,0.80429418838236,1189,5.184786889014251,677,0.937595427079873,1282,2.308892168158828,0.701371789202975,3,1.758595345318099,0.810935944494227,1189,6.478085632954602,677,0.699944593096602,1282,2.662988723515144,0.710593153707921,3,1.763236237879482,0.827703707059571,1189,6.554786729935882,677,0.6873371391855,1282,2.689942525393651,0.714540156690241,3,1.776561884137664,0.814311669504973,1189,6.592412743645897,677,0.70656511970678,1282,2.704429844285884,0.719553207163186,3,1.492954928788549,0.80793620674668,1189,5.252606888465374,677,0.54115763693676,1282,2.200566910716271,0.596336788374863,3,0.105035000828112,0.112118693716184,0.114256365333058,0.26564041652955,0.118203368315379,0.270281309090933,0.123216418788324,0.283606955349114,aoi,0.710593153707921,0.114256365333058
122,reports/v31_mechablate_no_imitation_guide_finalbenchmark_seed122_h075fb_noimit_20260623b,eval_router_conf05_mechablation_20260623b,validation_static_candidates.csv median subtype losses,3,1.066850367277306,6.501810515479695,0.558888971358538,0.0,0.006512006512006,1.0,1.0,4.0,1.61569187734267,1.174212697977721,1038,5.997471884732107,515,0.370196040747799,1328,2.513960207819209,0.895148135101737,3,1.628448061476774,1.192464027298984,1038,5.488886146059314,515,0.53721330529191,1328,2.406187826216736,0.974389304113685,3,1.644800187357305,1.195931750392767,1038,5.62959817520623,515,0.551483851209485,1328,2.459004592269494,0.991198031822791,3,1.648512423048942,1.196903735264662,1038,5.687339824264489,515,0.540403615254123,1328,2.474882391594425,0.987853520786825,3,1.366354342005252,1.164909699992752,1038,3.920048960204263,515,0.39393661687072,1328,1.826298425689245,0.799895993065954,3,0.095252142035783,0.249337535337418,0.174493311047731,0.262093719471522,0.191302038756837,0.278445845352053,0.187957527720871,0.28215808104369,aoi,0.974389304113685,0.174493311047731
123,reports/v31_mechablate_no_imitation_guide_finalbenchmark_seed123_h075fb_noimit_20260623b,eval_router_conf05_mechablation_20260623b,validation_static_candidates.csv median subtype losses,5,1.908837044098152,5.11605051175064,1.520681165281614,0.0,0.007000407000407,1.0,1.0,4.0,1.410517788453035,1.132739011324888,971,3.852464515523812,388,0.98077161685475,1503,1.988658381234484,0.663796396892667,3,1.526874583399149,1.120254718411779,971,5.255520411834274,388,0.955894926839266,1503,2.443890019028439,0.747578640261948,3,1.506035400857854,1.118245244592075,971,5.177435878011369,388,0.934538462799704,1503,2.410073195134383,0.737458842902905,3,1.531206944436235,1.132656278911629,971,5.263417002082486,388,0.96245615499829,1503,2.452843145330802,0.7516969991855,3,1.347431281485569,1.058001836673591,971,4.258051540433746,388,0.796815238563382,1503,2.03762287189024,0.636847862384047,3,0.02694853450862,0.063086506967466,0.110730777877901,0.17944330191358,0.100610980518858,0.158604119372285,0.114849136801453,0.183775662950666,round_robin,0.737458842902905,0.100610980518858
124,reports/v31_mechablate_no_imitation_guide_finalbenchmark_seed124_h075fb_noimit_20260623b,eval_router_conf05_mechablation_20260623b,validation_static_candidates.csv median subtype losses,3,2.042926496117264,6.246993092569842,0.390435509104915,0.0,0.007081807081807,1.0,1.0,4.0,1.572748479812162,1.59324607657855,1080,6.125713341114341,465,0.670286929073263,1533,2.796415448922052,1.159079142192567,3,1.647936116869005,1.591719288587639,1080,5.941315597808489,465,0.909278940671869,1533,2.814104609022666,1.353029572824057,3,1.658533030460148,1.593671720062762,1080,5.964630968660437,465,0.923810657974034,1533,2.827371115565744,1.366998642628895,3,1.659419559551679,1.594993385803644,1080,5.986520965926108,465,0.919923568957298,1533,2.833812640229017,1.365063727721939,3,1.390795547048583,1.528632621684422,1080,4.592438156117675,465,0.684207373239776,1533,2.268426050347291,1.078607018611758,3,0.08047212358081,0.181952932763579,0.2744225542123,0.257140569820422,0.288391624017137,0.267737483411565,0.286456709110182,0.268624012503096,aoi,1.353029572824057,0.2744225542123
125,reports/v31_mechablate_no_imitation_guide_finalbenchmark_seed125_h075fb_noimit_20260623b,eval_router_conf05_mechablation_20260623b,validation_static_candidates.csv median subtype losses,3,2.099728519893101,6.093031437178354,1.290363156882398,0.0,0.00960520960521,1.0,1.0,4.0,1.289760864155142,0.589576200291489,1189,5.132104225186231,303,1.384668007548787,1169,2.368782811008836,0.73205387183492,3,1.337940493656788,0.599219276730357,1189,4.776547963863159,303,1.562638390908086,1169,2.312801877167201,0.760107428352146,3,1.351558540600308,0.603603574679969,1189,4.718982836397568,303,1.624094640729364,1169,2.3155603506023,0.773529904248615,3,1.345166470804543,0.602551831056256,1189,4.61116355441191,303,1.600131961441351,1169,2.27128244896984,0.761274272657651,3,1.164145381461367,0.583284625907321,1189,3.302711064666018,303,1.387118291681819,1169,1.757704660751719,0.631606879441163,3,0.100446992393757,0.125615482693775,0.128500548910983,0.173795112195421,0.141923024807452,0.187413159138941,0.129667393216488,0.181021089343176,aoi,0.760107428352146,0.128500548910983
126,reports/v31_mechablate_no_imitation_guide_finalbenchmark_seed126_h075fb_noimit_20260623b,eval_router_conf05_mechablation_20260623b,validation_static_candidates.csv median subtype losses,5,2.125184973254722,5.296585502064958,0.606564986649193,0.0,0.007488807488807,1.0,1.0,4.0,1.640567737908896,0.966014944851217,1478,4.361517025063344,769,1.285846432050069,900,2.204459467321544,1.132632112538675,3,1.948456432785861,0.960071460166202,1478,5.894426697601112,769,1.392471854529447,900,2.748990004098921,1.286766664827165,3,1.918446529270113,0.961838807240229,1478,5.76525298574811,769,1.372441171171765,900,2.699844321386701,1.267906786566325,3,1.944259518947547,0.962332770873632,1478,5.922962455701456,769,1.344947821361323,900,2.743414349312138,1.262800724723942,3,1.62476356795014,0.936250156126866,1478,4.543758740040664,769,1.132393106213874,900,2.204134000793802,1.05510351633046,3,0.077528596208215,0.015804169958756,0.231663148496705,0.323692864835721,0.212803270235865,0.293682961319973,0.207697208393482,0.319495950997407,random,1.262800724723942,0.207697208393482
