seed,run_dir,diagnostic_scope,validation_selected_static_replay_macro,macro_margin_pdppo_vs_validation_selected_static_replay,posthoc_best_static_action_idx,posthoc_best_static_macro,macro_margin_pdppo_vs_posthoc_best_static,privileged_event_label_policy,privileged_event_label_macro,macro_margin_privileged_event_label_vs_pdppo
141,reports/v31_robust_eventmix_flux30_finalbenchmark_seed141_h075fb_mixf30_20260622,held-out diagnostic; not a validation-selected primary reference,1.57039415115618,0.060859612173224,3,1.567746067587859,0.058211528604902,split_metpair_subtype_explicit_l12,1.508287994162381,0.001246544820575
142,reports/v31_robust_eventmix_flux30_finalbenchmark_seed142_h075fb_mixf30_20260622,held-out diagnostic; not a validation-selected primary reference,0.671911593612618,0.057054936916333,5,0.671911593612618,0.057054936916333,split_metpair_subtype_explicit_l8,0.617204243668398,-0.002347586972113
143,reports/v31_robust_eventmix_flux30_finalbenchmark_seed143_h075fb_mixf30_20260622,held-out diagnostic; not a validation-selected primary reference,0.624386015226453,0.055112168019336,5,0.624386015226453,0.055112168019336,split_metpair_subtype_explicit_l16,0.564333485381401,0.004940361825716
144,reports/v31_robust_eventmix_flux30_finalbenchmark_seed144_h075fb_mixf30_20260622,held-out diagnostic; not a validation-selected primary reference,5.144401988118812,0.112526193135618,3,5.144401988118812,0.112526193135618,split_metpair_subtype_explicit_l4,5.014748208961259,0.017127586021935
145,reports/v31_robust_eventmix_flux30_finalbenchmark_seed145_h075fb_mixf30_20260622,held-out diagnostic; not a validation-selected primary reference,1.407733916139079,0.087740721414454,3,1.407733916139079,0.087740721414454,split_metpair_subtype_explicit_l12,1.312470919748909,0.007522274975716
146,reports/v31_robust_eventmix_flux30_finalbenchmark_seed146_h075fb_mixf30_20260622,held-out diagnostic; not a validation-selected primary reference,1.275472716707491,0.080808278953629,3,1.275472716707491,0.080808278953629,split_metpair_subtype_explicit_l16,1.15777254048576,0.036891897268102
