seed,static_ordinary,static_macro,receding_ordinary,receding_macro,receding_ordinary_margin,receding_macro_margin,context_ordinary_margin,context_macro_margin,greedy_ordinary_margin,greedy_macro_margin
1501,0.2950850986946736,1.0341136868440717,0.2523614539240952,0.8888695370905347,0.0427236447705783,0.14524414975353694,0.0192808299260731,0.109309922974746,0.0215790948584778,0.1265515528411008
1502,0.2708995086561319,0.926180992601904,0.2465791422065295,0.79430641574399,0.0243203664496023,0.13187457685791404,0.0046253809382,0.0304443618689481,-0.0018177474848926,-0.0036629695239743
1503,0.2595137608425122,1.008913405227441,0.2052550922493942,0.801117042001667,0.054258668593118,0.2077963632257741,-0.0012436347315087,-0.009825626594887,0.0069734080494122,0.0481308320440893
1504,0.3040060853947782,0.9881205283663772,0.2809984858807486,0.9047473239391804,0.0230075995140295,0.08337320442719676,-0.0037788623691691,-0.002367663299896,-0.0214622502066453,-0.0506482815216244
1505,0.2367755577724892,0.8984951600405058,0.2176252557352806,0.7942824561207729,0.0191503020372086,0.10421270391973292,-0.0029332066058284,-0.0098113483848629,-0.0374758901501384,-0.1316174212613381
