action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,subtype_particle_steps,subtype_flux_steps,subtype_thermal_steps
4,shielded_thermo_hygro,1,False,False,False,False,0.22007676116643576,0.3245338487078224,0.09897702612548424,0.11775321812073804,0.7450368228157976,0.26606218156811495,527.0,323.0,387.0,0.52,0.62,0.0,0.0,0,0,0,1,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,
14,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.2280828776905158,0.33251225007374197,0.10701527353114297,0.10229226111644699,0.7517813377474484,0.302639555946493,527.0,323.0,387.0,1.22,1.5,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
-3027,dynamic:subtype_auto_c1_p0_f1_t1_lead8,3,True,True,False,False,0.2311144508275902,0.32695519368532405,0.12000386140395686,0.11911233538791301,0.6130132105332523,0.2878293534960175,,,,1.0642968750000001,1.5,0.0,0.0,0,0,0,1,3,2,0.2697824519100716,0.004991319444444444,0.0,0.0,1.0,0.0,0.6245659722222222,0.17274305555555555,630.0,398.0,467.0
-3019,dynamic:subtype_auto_c0_p0_f1_t1_lead8,3,True,True,False,False,0.23337273095563027,0.3369170699551665,0.1133311683104322,0.12671490745944164,0.6263845931439094,0.2888217766388325,,,,0.8185069444444444,1.5,0.0,0.0,0,0,0,1,3,2,0.2517159210086945,0.0038339120370370367,0.0,0.0,1.0,0.0,0.2734375,0.17274305555555555,630.0,398.0,467.0
-3003,dynamic:subtype_auto_c0_p0_f1_t1_lead0,3,True,True,False,False,0.23631217356079207,0.3420186042062872,0.11376404356221897,0.11979754500274867,0.7318281537331295,0.3192847894856018,,,,0.7670312499999999,1.5,0.0,0.0,0,0,0,1,3,2,0.22675569834260645,0.003761574074074074,0.0,0.0,1.0,0.0,0.2287326388888889,0.1401909722222222,527.0,323.0,387.0
-3018,dynamic:subtype_auto_c0_p0_f1_t0_lead8,4,True,True,False,False,0.2377536842306856,0.32939024701889186,0.1315171067526995,0.14003366705858045,0.6347533845852817,0.26217569214565084,,,,0.9360677083333333,1.5,0.0,0.0,0,0,0,1,2,3,0.3729288379044647,0.005353009259259259,0.0,0.0,1.0,0.2026909722222222,0.2734375,0.17274305555555555,630.0,398.0,467.0
18,shielded_thermo_hygro|fc4_flux,2,False,True,False,False,0.2394022792060342,0.3468026144982661,0.11489036284568663,0.1382715820778423,0.7225465553325396,0.3158430499181113,527.0,323.0,387.0,1.1400000000000003,1.4,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
-3011,dynamic:subtype_auto_c1_p0_f1_t1_lead0,3,True,True,False,False,0.24075097730544964,0.3419615358999639,0.12341502512043173,0.10756578868293898,0.7381818676972906,0.33045608787111536,,,,1.0912065972222225,1.5,0.0,0.0,0,0,0,1,3,2,0.24596274546548041,0.0048466435185185175,0.0,0.0,1.0,0.0,0.6918402777777778,0.1401909722222222,527.0,323.0,387.0
-3016,dynamic:subtype_auto_c0_p0_f0_t0_lead8,4,True,True,False,False,0.2435449246493388,0.3395398358739882,0.13225560395122132,0.1421665812857331,0.6704020034053817,0.25766703839028926,,,,0.9464322916666666,1.5,0.0,0.0,0,0,0,0,2,4,0.5214983729187662,0.008101851851851851,0.0,0.0,0.8272569444444444,0.3754340277777778,0.2734375,0.17274305555555555,630.0,398.0,467.0
-3026,dynamic:subtype_auto_c1_p0_f1_t0_lead8,4,True,True,False,False,0.24525889867961975,0.3407743740269708,0.13452540008105066,0.13474292166767612,0.6478308181105247,0.28982191407610314,,,,1.1818576388888888,1.5,0.0,0.0,0,0,0,1,2,3,0.39099536880584185,0.006510416666666667,0.0,0.0,1.0,0.2026909722222222,0.6245659722222222,0.17274305555555555,630.0,398.0,467.0
-3010,dynamic:subtype_auto_c1_p0_f1_t0_lead0,4,True,True,False,False,0.24612367409119745,0.3418088103603141,0.13519348330872574,0.1211079122389064,0.7586185358487785,0.2944698749009029,,,,1.1886284722222222,1.5,0.0,0.0,0,0,0,1,2,3,0.35480224184549747,0.00636574074074074,0.0,0.0,1.0,0.16796875,0.6918402777777778,0.1401909722222222,527.0,323.0,387.0
-3002,dynamic:subtype_auto_c0_p0_f1_t0_lead0,4,True,True,False,False,0.2464750801559098,0.3456740451490291,0.13147121914701698,0.1316176858188079,0.7473889777304218,0.3018853581806486,,,,0.8644531249999999,1.5,0.0,0.0,0,0,0,1,2,3,0.33559519472262356,0.0052806712962962955,0.0,0.0,1.0,0.16796875,0.2287326388888889,0.1401909722222222,527.0,323.0,387.0
-3022,dynamic:subtype_auto_c0_p1_f1_t0_lead8,3,False,True,False,False,0.2467637457108746,0.3394335483410904,0.13932930723516987,0.16723401843318864,0.6375569060594592,0.26174330215191177,,,,0.7610677083333334,1.4,0.0,0.0,0,0,0,0,3,3,0.41810844362729077,0.0070167824074074065,0.0,0.0,0.7265625,0.4761284722222222,0.0,0.17274305555555555,630.0,398.0,467.0
-3000,dynamic:subtype_auto_c0_p0_f0_t0_lead0,4,True,True,False,False,0.24790335399221577,0.3483400088234254,0.13146460795078527,0.13352708915068257,0.7762833099708468,0.28369071269143153,,,,0.8728645833333333,1.5,0.0,0.0,0,0,0,0,2,4,0.47271844380808686,0.007884837962962962,0.0,0.0,0.8598090277777778,0.3081597222222222,0.2287326388888889,0.1401909722222222,527.0,323.0,387.0
-3008,dynamic:subtype_auto_c1_p0_f0_t0_lead0,4,True,True,False,False,0.2480503174253196,0.3433125308634248,0.1376104317430927,0.12290634942970873,0.7802059160712703,0.2788099318800509,,,,1.1970399305555555,1.5,0.0,0.0,0,0,0,0,2,4,0.49192549093096083,0.008969907407407406,0.0,0.0,0.8598090277777778,0.3081597222222222,0.6918402777777778,0.1401909722222222,527.0,323.0,387.0
-3024,dynamic:subtype_auto_c1_p0_f0_t0_lead8,4,True,True,False,False,0.24917494974377202,0.3428516107082078,0.1405732350174299,0.13616847699833295,0.6818443037869044,0.2726068304775869,,,,1.1922222222222223,1.5,0.0,0.0,0,0,0,0,2,4,0.5395649038201432,0.009259259259259259,0.0,0.0,0.8272569444444444,0.3754340277777778,0.6245659722222222,0.17274305555555555,630.0,398.0,467.0
-3006,dynamic:subtype_auto_c0_p1_f1_t0_lead0,3,False,True,False,False,0.24924897459519949,0.34684483448710524,0.13610363374582046,0.15594574188781757,0.7534473153182966,0.2674423034570014,,,,0.718064236111111,1.4,0.0,0.0,0,0,0,0,3,3,0.38825374780881755,0.00708912037037037,0.0,0.0,0.7712673611111112,0.3967013888888889,0.0,0.1401909722222222,527.0,323.0,387.0
10,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.250894655866432,0.33189892080720146,0.1569843693324753,0.13641718476727974,0.7598748494504775,0.24989512633984712,527.0,323.0,387.0,1.0999999999999999,1.3399999999999999,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,
