seed,policy_seed,selected_checkpoint_update,pdppo_ordinary,pdppo_macro,static_ordinary_margin,static_macro_margin,dynamic_ordinary_margin,dynamic_macro_margin,full_open_ordinary_margin,full_open_macro_margin,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,switches_per_step,power_mean,peak_power_max
6901,7481,10,0.428220585418684,0.8159752014300774,-0.03488477149868341,-0.03422596843370673,0.03935436701026951,0.07050090026140665,0.0377906157518737,0.08081498105363016,0,0,0,6,0.032783326096396,1.4079166666666665,1.92
6902,7482,10,0.3805396233187316,1.1357501535553216,-0.03097380648412379,-0.10040415420510751,0.015656319307810085,0.06151791134197704,-0.013731845150080912,-0.07360029873330998,0,0,0,6,0.0309740917643653,1.4650694444444443,2.06
6903,7483,5,0.4433469067023705,0.9943103553653346,-0.08576790498692488,-0.17024309987359354,-0.035772957790565385,-0.0538219514532986,-0.06100988605370128,-0.09509645422586266,0,0,1,5,0.0125922709509335,1.24609375,1.76
6904,7484,40,0.4340620082724213,0.8900623494322785,-0.0362781602865036,-0.16055271912450952,0.013236035031957583,0.023330087729741544,-0.017749386086988783,-0.03917129981822831,0,0,0,6,0.0544217687074829,1.5043402777777777,2.06
