policy,steps,reward_mean,instant_mae,oracle_loss_mean,dtw_mean,power_mean,peak_power_max,event_rate,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,duty_min,duty_max,duty_std,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm
validation_selected_static,2304,-0.9227026213439758,258.1545679710728,0.4208234317173686,258.14327594475685,1.38,1.6400000000000001,0.7065972222222222,0,0.0,2,4,0,-0.0,0.0,1.0,0.4714045207910317,0.4756141120949148,0.2889529628205229,0.2627889882345256,593,0.8080874608161877,530,0.37617173289308453,505,0.4823493939812659,3,0.43927694307210224,1.3591624102656925,0.9462620482369564,0.9149004671915838
feasible_static_projected,2304,-0.8715077287411622,7.474915456123456,0.46137765422625177,6.57297155034889,1.4000000000000001,1.6400000000000001,0.7065972222222222,0,0.0,2,4,0,-0.0,0.0,1.0,0.47140452079103173,0.534147179316324,0.2862356167683411,0.3574143388447025,593,0.89688421727492,530,0.3606327465265104,505,0.5383104342153776,3,0.5974522723825839,1.5085140824353451,0.9071736431787811,1.0043799993322369
round_robin,2304,-0.8913722924910787,15.476936993236123,0.4706647894496872,9.004062305117273,1.5181250000000002,1.8599999999999999,0.7065972222222222,0,0.04689535388623534,0,0,6,0.9181201665217876,0.328125,0.34375,0.00736569563735987,0.5449180980914198,0.29195157471581323,0.3452117554843426,593,0.9203150770152515,530,0.38504830798005113,505,0.550191713493215,3,0.5770544864931021,1.5479236084377668,0.9685911213401431,1.0311897387570041
aoi,2304,-0.9221019860455597,12.637825432998206,0.4863370588608167,8.095183870364492,1.5181250000000002,2.06,0.7065972222222222,0,0.1094224924012158,0,0,6,0.9181201665217876,0.328125,0.34375,0.00736569563735987,0.5508748194787791,0.3310072711013125,0.3528925906363371,593,0.9235410233010661,530,0.39184985205088513,505,0.5560944886627628,3,0.5898937375152864,1.5533494876177096,0.985700442591218,1.042981222574738
full_open_unconstrained,2304,-0.9363125892932536,6.427182167698188,0.5013137323457523,5.543635108495921,4.56,5.46,0.7065972222222222,0,0.0,6,0,0,-0.0,1.0,1.0,0.0,0.5731366015306704,0.32845011080157827,0.35322905636417706,593,1.0464505438675296,530,0.33418388331290516,505,0.5779544945148706,3,0.590456172179566,1.7600771109482172,0.8406413833368155,1.0637248888215327
custom_ppo,2304,-0.9921379939893039,127.96871838263893,0.5238832508707585,118.11499353348187,0.58375,1.9,0.7065972222222222,0,0.006802721088435374,0,1,3,0.4195574050012405,0.008680555555555556,0.3719618055555556,0.14566595574166769,0.5642104235139447,0.4268236208552792,0.3473108882034147,593,1.0140478232137438,530,0.346370231559371,505,0.5692429809921765,3,0.5805633877226837,1.7055773667516132,0.8712962088962551,1.052478987790184
random,2304,-1.2970333923312483,16.94674982731878,0.6756645494839885,12.284624262837239,1.5130729166666665,2.06,0.7065972222222222,0,0.07975104935591257,0,0,6,0.9063624017259887,0.2838541666666667,0.4479166666666667,0.06127636077678159,0.7142871546810327,0.582707480466842,0.3710506427970186,593,1.2531893167012143,530,0.5510750144129932,505,0.7251049913037421,3,0.620246659450392,2.107801314583544,1.3862322079869271,1.3714267273402878
