action_idx,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,event_rate,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,power_mean,warmup_abort_count,sensor_ids,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm,prior_logit
11,0.39125655246607494,0.6448923909622031,0.2432587333023548,0.3684895833333333,0.9109368197269888,149,0.6685385000374582,306,0.22258311832273328,111,0.6006861460290601,3,1.5999999999999999,0,met_station_core|radiometer_basic|surface_temp_ir,1,1,0,1,0,0,0.9897932147465425,1.0041249299532073,0.7282264051586175,0.9073815166194558,0.0
31,0.3941883101312366,0.6351728774738817,0.2535725728983117,0.3684895833333333,0.909905421153811,149,0.6569484403612567,306,0.20635782115094298,111,0.5910705608886703,3,1.72,0,met_station_core|surface_temp_ir|fc4_flux,1,0,0,1,0,1,0.9886725318546855,0.9867170052639528,0.6751420116921236,0.883510516270254,0.0
9,0.3957970963189534,0.6413559908501462,0.25251221559250475,0.3684895833333333,0.9008868893720959,149,0.670918756134175,306,0.21147932367281871,111,0.5944283230596966,3,1.0999999999999999,0,met_station_core|surface_temp_ir,1,0,0,1,0,0,0.9788732994916848,1.0077000037690798,0.6918980594940446,0.8928237875849363,0.0
18,0.39716339213676594,0.627495346242042,0.2627635096382234,0.3684895833333333,0.7828291424568867,149,0.6755508185893881,306,0.2865069662933951,111,0.58162897577989,3,1.72,0,met_station_core|radiometer_basic|laser_disdrometer,1,1,0,0,1,0,0.8505957347754405,1.0146572237169498,0.937366408058948,0.9342064555171127,0.0
13,0.3971822455350775,0.6449991543069745,0.2525798018599294,0.3684895833333333,0.9127793392078989,149,0.671087471683041,306,0.21362732847531637,111,0.5991647131220853,3,1.6200000000000008,0,met_station_core|shielded_thermo_hygro|surface_temp_ir,1,0,1,1,0,0,0.9917952342508037,1.007953409502149,0.6989256985502926,0.8995581141010818,0.0
20,0.4028535015580322,0.6245859843734718,0.2734714548842809,0.3684895833333333,0.769104540348053,149,0.6854696974304377,306,0.26275102008838913,111,0.5724417526222932,3,1.7399999999999995,0,met_station_core|shielded_thermo_hygro|laser_disdrometer,1,0,1,0,1,0,0.8356830451703687,1.0295550845296408,0.85964394897771,0.9082940262259065,0.0
16,0.40388773324957583,0.6262886740346258,0.2741156379048972,0.3684895833333333,0.7744286792390298,149,0.683612481027452,306,0.26940628020344554,111,0.5758158134899758,3,1.2200000000000002,0,met_station_core|laser_disdrometer,1,0,0,0,1,0,0.8414680748612714,1.026765600766998,0.8814179998828457,0.916550558503705,0.0
26,0.4066561423096573,0.6578697862347107,0.2600716861636983,0.3684895833333333,0.9394133370994722,149,0.6615415973211426,306,0.26981966667347124,111,0.6235915336980287,3,1.6400000000000003,0,met_station_core|radiometer_basic|fc4_flux,1,1,0,0,0,1,1.0207348377707863,0.9936157903157503,0.8827704786569617,0.9657070355811662,0.0
24,0.4085642801025339,0.6488257576398841,0.26837046949826565,0.3684895833333333,0.9238008399737762,149,0.6557355486830465,306,0.2606664483880137,111,0.6134009456816122,3,1.1400000000000003,0,met_station_core|fc4_flux,1,0,0,0,0,1,1.0037708251349866,0.9848952780614725,0.8528238443484869,0.9471633158483154,0.0
3,0.4100283331693693,0.6692319497229143,0.2587816868092596,0.3684895833333333,0.9349866151409661,149,0.6822180181644322,306,0.2766987777373812,111,0.6313011370142599,3,1.0199999999999998,0,met_station_core|radiometer_basic,1,1,0,0,0,0,1.0159249110412774,1.0246711590488717,0.9052769039353354,0.9819576580084949,0.0
