action_idx,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,event_rate,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,power_mean,warmup_abort_count,sensor_ids,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm,prior_logit
18,0.6043647588279176,0.7709300976258011,0.3116044954829841,0.6373697916666666,0.7066622435089096,498,1.154718223843195,289,0.3599437584246819,192,0.7404414085922623,3,1.72,0,met_station_core|radiometer_basic|laser_disdrometer,1,1,0,0,1,0,0.7241345766311272,1.0,0.9186948947947109,0.8809431571419459,0.0
21,0.6058717857813463,0.7578173940344899,0.3388076017960184,0.6373697916666666,0.6702882744461657,498,1.150414569516083,289,0.393905507788683,192,0.7382027839169772,3,1.72,0,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,0,1,1,0,1,0,0.6868612555649626,0.9962729831068324,1.005376452756867,0.8961702304762206,0.0
19,0.6139275145396823,0.7601260764408282,0.35696451256262335,0.6373697916666666,0.6662848957750692,498,1.1703171617638282,289,0.38610359890541684,192,0.740901885481438,3,1.2200000000000002,0,shielded_thermo_hygro|laser_disdrometer,0,0,1,0,1,0,0.6827588927378591,1.013508869608653,0.9854634144197681,0.8939103922554267,0.0
20,0.6153415109098811,0.7804166884660965,0.325200399908921,0.6373697916666666,0.6984293721167438,498,1.1953933126579932,289,0.368445017375052,192,0.7540892340499297,3,1.7399999999999995,0,met_station_core|shielded_thermo_hygro|laser_disdrometer,1,0,1,0,1,0,0.7156981462221361,1.0352251207047043,0.9403929045927252,0.8971053905065219,0.0
16,0.6162558459279049,0.7812304049045365,0.32629158517723666,0.6373697916666666,0.7011162397642452,498,1.1829392209803768,289,0.38437106320634484,192,0.7561421746503223,3,1.2200000000000002,0,met_station_core|laser_disdrometer,1,0,0,0,1,0,0.7184514470872371,1.02443972612059,0.981041413302835,0.9079775288368873,0.0
22,0.6375334422530917,0.7678818496455941,0.40842914990612594,0.6373697916666666,0.6353463889006151,498,1.2158136310565018,289,0.4374150508083403,192,0.7628583569218191,3,1.2799999999999996,0,surface_temp_ir|laser_disdrometer,0,0,0,1,1,0,0.6510554265021544,1.0529093643382241,1.1164271214000743,0.9401306374134842,0.0
31,0.6640523271683682,0.8638831097879984,0.3128237164239909,0.6373697916666666,0.9258413916550966,498,1.1365669386712738,289,0.29273284459486604,192,0.7850470583070788,3,1.72,0,met_station_core|surface_temp_ir|fc4_flux,1,0,0,1,0,1,0.9487329630697671,0.9842807666865175,0.7471505299745623,0.893388086576949,0.0
33,0.6649444311963938,0.83409418933573,0.3676417144667524,0.6373697916666666,0.9080410496776842,498,1.0674176808047047,289,0.291094056602257,192,0.755517595694882,3,1.72,0,shielded_thermo_hygro|surface_temp_ir|fc4_flux,0,0,1,1,0,1,0.9304925048875119,0.9243966699097101,0.7429678038479866,0.8659523262150696,0.0
34,0.6725957989013599,0.8000667343131125,0.4485490380968611,0.6373697916666666,0.6525507338913569,498,1.1172089379757746,289,0.7053212726023048,192,0.825026981489812,3,1.32,0,laser_disdrometer|fc4_flux,0,0,0,0,1,1,0.6686851515801854,0.9675165030802233,1.800211941903792,1.1454711988547335,0.0
9,0.6731950372389596,0.8821596017942609,0.3059126158751534,0.6373697916666666,0.9282842811241926,498,1.1901114579921774,289,0.29899201456767815,192,0.8057959178946827,3,1.0999999999999999,0,met_station_core|surface_temp_ir,1,0,0,1,0,0,0.9512362533583165,1.0306509704429752,0.7631259910433729,0.9150044049482214,0.0
11,0.6743716765971234,0.8881315171520727,0.2986609335032357,0.6373697916666666,0.9387530242822256,498,1.1806535701231973,289,0.316525351217327,192,0.8119773152075833,3,1.5999999999999999,0,met_station_core|radiometer_basic|surface_temp_ir,1,1,0,1,0,0,0.96196383780794,1.0224603247307233,0.8078768347286369,0.9307669990891001,0.0
13,0.6761591854058983,0.8867933607077088,0.3059422058359297,0.6373697916666666,0.9332564106308313,498,1.1971339135846464,289,0.29915263860796887,192,0.8098476542744822,3,1.6200000000000008,0,met_station_core|shielded_thermo_hygro|surface_temp_ir,1,0,1,1,0,0,0.9563313195350049,1.036732502237889,0.7635359564403066,0.9188665927377335,0.0
