step,loss,policy_loss,value_loss,entropy_mean,awbc_loss,prior_kl_loss,soc_aux_loss,subtype_aux_loss,subtype_aux_accuracy,advantage_mean,advantage_std,event_rate,awbc_label_rate,greedy_unique_actions,bc_pretrain,bc_steps,bc_accuracy,forecast_weighted_mae_overall,reward_mean
18432,90.54869335889816,-0.04275630540723796,181.18145298957825,2.691160511225462,0.0,0.0,0.0,0.18181792635004967,0.933837890625,-4.777843475341797,12.956316947937012,0.329792320728302,0.0,22,0,0,,,
19456,101.17132538557053,-0.0388312351260538,202.41095387935638,2.61624389141798,0.0,0.0,0.0,0.1900107660330832,0.9361572265625,-2.7420594692230225,14.508530616760254,0.32045188546180725,0.0,22,0,0,,,
20480,87.54589134454727,-0.04515727201214759,175.16397190093994,2.7188529036939144,0.0,0.0,0.0,0.21146641025552526,0.9239501953125,-5.743928909301758,12.777202606201172,0.3223485052585602,0.0,22,0,0,,,
21504,93.98853325843811,-0.050933650258230045,188.0748929977417,2.6941087655723095,0.0,0.0,0.0,0.18634329282213002,0.931640625,-7.321126937866211,13.607427597045898,0.31579428911209106,0.0,22,0,0,,,
22528,120.39938700199127,-0.057767772657825844,240.9187399148941,2.682763122022152,0.0,0.0,0.0,0.17146732902619988,0.9381103515625,-7.1382951736450195,17.462724685668945,0.32622790336608887,0.0,22,0,0,,,
23552,62.374204844236374,-0.03765236257459037,124.82377701997757,2.7459827065467834,0.0,0.0,0.0,0.18296163622289896,0.9393310546875,-4.14810848236084,15.268850326538086,0.2611510157585144,0.0,22,0,0,,,
24576,40.67789086699486,-0.05341756717825774,81.47102639079094,2.79027596488595,0.0,0.0,0.0,0.17200425150804222,0.939208984375,-4.887145042419434,13.725020408630371,0.299967497587204,0.0,22,0,0,,,
25600,58.35391569137573,-0.06113001039921073,116.85374277830124,2.7782754711806774,0.0,0.0,0.0,0.14580092253163457,0.9495849609375,-6.731070518493652,15.044204711914062,0.3188725411891937,0.0,22,0,0,,,
26624,73.09860518574715,-0.03439255968987709,146.26833772659302,2.695766594260931,0.0,0.0,0.0,0.17581388528924435,0.9365234375,-0.976359486579895,13.929062843322754,0.3341325521469116,0.0,22,0,0,,,
27648,45.96867215633392,-0.04841601404314133,92.05987152457237,2.7494248263537884,0.0,0.0,0.0,0.14046944037545472,0.954833984375,-6.185330867767334,11.698850631713867,0.3228207528591156,0.0,22,0,0,,,
28672,73.95550090074539,-0.05422920305500156,148.03361201286316,2.6325755193829536,0.0,0.0,0.0,0.15191842877538875,0.9517822265625,-0.34943413734436035,14.828889846801758,0.24475660920143127,0.0,22,0,0,,,
