policy,steps,reward_mean,instant_mae,oracle_loss_mean,dtw_mean,power_mean,peak_power_max,event_rate,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,duty_min,duty_max,duty_std
custom_ppo,5242,-0.7600761461600154,4.784492450538757,0.729778148482267,4.634177433227531,0.63077260587562,0.87,0.5482640213658909,0,0.0027984481333078928,1,1,4,0.5264119914798323,0.0,1.0,0.3177337910989039
validation_selected_static,5242,-0.9236165999954633,4.415717493246563,0.9236165364065024,4.332315863208435,0.7400000000000001,0.9199999999999999,0.5482640213658909,0,0.0,2,4,0,-0.0,0.0,1.0,0.4714045207910317
