policy,steps,reward_mean,instant_mae,oracle_loss_mean,dtw_mean,power_mean,peak_power_max,event_rate,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,duty_min,duty_max,duty_std
custom_ppo,5242,-0.6454652286771312,4.669794241731499,0.5893511956497935,4.534937863307257,0.6320736360167876,0.87,0.5488363220144983,0,0.002925650321185524,1,1,4,0.5201096605596801,0.0,1.0,0.3196424726071507
validation_selected_static,5242,-0.6704424924381579,5.165205144329626,0.6704424288491969,5.107309822137229,0.7400000000000001,0.9199999999999999,0.5488363220144983,0,0.0,2,4,0,-0.0,0.0,1.0,0.4714045207910317
