step,loss,policy_loss,value_loss,entropy_mean,awbc_loss,prior_kl_loss,soc_aux_loss,subtype_aux_loss,subtype_aux_accuracy,advantage_mean,advantage_std,event_rate,awbc_label_rate,greedy_unique_actions,bc_pretrain,bc_steps,bc_accuracy,forecast_weighted_mae_overall,reward_mean
0,1.125225660763681,,,3.032063665986061,0.8267813993617892,,,0.9948141736909747,0.65992431640625,,,0.0,1.0,22,1,4096,0.1817138671875,,
1024,66.81743830442429,-0.022305069578578696,133.27766013145447,2.992512062191963,0.0,0.0,0.0,0.7288919752463698,0.7552490234375,-12.99665641784668,7.557881832122803,0.0,0.0,22,0,0,,,
2048,81.03512513637543,-0.03061361622530967,161.81502282619476,2.9853276573121548,0.0,0.0,0.0,0.5705301887355745,0.8355712890625,-12.639156341552734,8.126343727111816,0.0,0.0,22,0,0,,,
3072,12.232039891183376,-0.029714449163293466,24.195665791630745,2.970026109367609,0.0,0.0,0.0,0.6328553045168519,0.8052978515625,-6.114895820617676,5.8901047706604,0.0,0.0,22,0,0,,,
4096,32.02099293470383,-0.01776094880187884,63.82717031240463,2.956010777503252,0.0,0.0,0.0,0.5007170522585511,0.862060546875,-6.3043951988220215,6.199244499206543,0.0,0.0,22,0,0,,,
5120,100.81569647789001,-0.012031758247758262,201.3894773721695,2.9481086358428,0.0,0.0,0.0,0.4698837767355144,0.8675537109375,-9.543987274169922,11.533014297485352,0.0,0.0,22,0,0,,,
6144,21.156745940446854,-0.023864349132054485,42.094388365745544,2.9781144335865974,0.0,0.0,0.0,0.4970614784397185,0.8856201171875,-5.498112678527832,4.859410285949707,0.0,0.0,22,0,0,,,
7168,33.167410761117935,-0.022637257075984962,66.17663872241974,2.9593227095901966,0.0,0.0,0.0,0.3834019461646676,0.9029541015625,-7.528000831604004,5.1890716552734375,0.0,0.0,22,0,0,,,
8192,10.698663979768753,-0.020858053903793916,21.322367653250694,2.9451739825308323,0.0,0.0,0.0,0.2827537185512483,0.927734375,-2.475245952606201,4.4821672439575195,0.0,0.0,22,0,0,,,
9216,72.48327451944351,-0.008107689878670499,144.78857243061066,2.975296225398779,0.0,0.0,0.0,0.3673444299492985,0.8924560546875,-5.30826473236084,11.34250545501709,0.0,0.0,22,0,0,,,
10240,49.374801486730576,-0.016263407829683274,98.59151673316956,2.9927979186177254,0.0,0.0,0.0,0.33063243166543543,0.910400390625,-4.908212184906006,9.217912673950195,0.0,0.0,22,0,0,,,
11264,4.683583501726389,-0.013356980227399617,9.25100352987647,3.004542514681816,0.0,0.0,0.0,0.28516238229349256,0.933349609375,0.17724452912807465,3.9308836460113525,0.0,0.0,22,0,0,,,
12288,21.724211782217026,-0.021636948047671467,43.344607681035995,3.0208555683493614,0.0,0.0,0.0,0.29074503807350993,0.91357421875,-4.003759860992432,5.841529846191406,0.0,0.0,22,0,0,,,
13312,13.305032208561897,-0.018798282340867445,26.48944316804409,3.00055867806077,0.0,0.0,0.0,0.3140636549796909,0.93212890625,-2.075951099395752,6.086479187011719,0.0,0.0,22,0,0,,,
14336,31.807229071855545,-0.0236209329450503,63.554098427295685,2.9862024672329426,0.0,0.0,0.0,0.2604952354449779,0.9273681640625,-5.61268424987793,8.123872756958008,0.0,0.0,22,0,0,,,
15360,50.84907686710358,-0.020178295322693884,101.66400110721588,2.977348916232586,0.0,0.0,0.0,0.1890119028976187,0.9383544921875,-8.362430572509766,7.528742790222168,0.0,0.0,22,0,0,,,
16384,21.848107308149338,-0.017226155410753563,43.573098331689835,3.009313404560089,0.0,0.0,0.0,0.33087009377777576,0.89453125,-3.545185089111328,7.375609397888184,0.0,0.0,22,0,0,,,
17408,24.548729076981544,-0.018486903427401558,48.98658123612404,2.9992989264428616,0.0,0.0,0.0,0.28577348846010864,0.925537109375,-2.540510654449463,7.637972354888916,0.0,0.0,22,0,0,,,
18432,38.52865791320801,-0.018342227616813034,76.9508087337017,2.974517460912466,0.0,0.0,0.0,0.29770849272608757,0.9134521484375,-1.8938236236572266,10.130213737487793,0.0,0.0,22,0,0,,,
19456,31.388124242424965,-0.024558380056987517,62.70543020963669,2.968646377325058,0.0,0.0,0.0,0.230402221204713,0.942626953125,-3.114638090133667,9.439072608947754,0.0,0.0,22,0,0,,,
20480,23.096851229667664,-0.02164431582787074,46.13018599152565,2.9764557480812073,0.0,0.0,0.0,0.21920814574696124,0.9254150390625,-2.612483501434326,8.689460754394531,0.0,0.0,22,0,0,,,
