action_idx,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,event_rate,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,power_mean,warmup_abort_count,sensor_ids,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm,prior_logit
7,0.5375813241504753,0.6365842848733554,0.37752372666152617,0.6178385416666666,0.6514779971500414,226,0.6678883276512843,467,0.5663305077177938,256,0.6285656108397065,3,0.7599999999999999,0,surface_temp_ir,0,0,0,1,0,0,1.073634392210028,1.0334527953292825,0.9429263403691317,1.0166711759694806,0.0
3,0.5392732828331646,0.6711651765603034,0.3260443098398855,0.6178385416666666,0.6310149880571175,226,0.7145658878876769,467,0.62743787348154,256,0.6576729164754448,3,1.4000000000000001,0,met_station_core|radiometer_basic,1,1,0,0,0,0,1.0399113955372643,1.105679024038938,1.0446685986158293,1.0634196727306773,0.0
12,0.5403208458956215,0.6518713582672171,0.3599776836458016,0.6178385416666666,0.5718530402147928,226,0.6691406939090957,467,0.6910094837949146,256,0.6440010726396009,3,1.5999999999999999,0,met_station_core|laser_disdrometer,1,0,0,0,1,0,0.9424126278251955,1.0353906363669643,1.1505137633160736,1.0427723425027444,0.0
1,0.5435012914337373,0.6757810123194131,0.3296453201892632,0.6178385416666666,0.6203250840504085,226,0.7426022414030303,467,0.6028416600020137,256,0.6552563284851508,3,0.7199999999999999,0,met_station_core,1,0,0,0,0,0,1.0222944558382505,1.1490608989897604,1.0037165092490588,1.0583572880256897,0.0
5,0.54817054822585,0.6813567110599343,0.33284913676154676,0.6178385416666666,0.6364300372491104,226,0.757742351236129,467,0.5816744232433848,256,0.6586156039095413,3,1.42,0,met_station_core|shielded_thermo_hygro,1,0,1,0,0,0,1.0488353854087038,1.1724878525399616,0.9684735816289796,1.0632656065258816,-0.0
21,0.5664423109774361,0.6437859135170568,0.44140129085801527,0.6178385416666666,0.5387378456483108,226,0.6163514302106179,467,0.7865701597766019,256,0.6472198118785103,3,1.6999999999999995,0,laser_disdrometer|fc4_flux,0,0,0,0,1,1,0.8878388556535571,0.9537075018159877,1.309619934109743,1.0503887638597627,-0.0
11,0.5865677639182346,0.6738961370871869,0.44538441445088267,0.6178385416666666,0.58356682102369,226,0.6166047278384835,467,0.8581520493899006,256,0.6861078660840247,3,0.8800000000000002,0,laser_disdrometer,0,0,0,0,1,0,0.9617169143770947,0.9540994403044003,1.428802016462631,1.1148727903813753,-0.0
13,0.6105150593017848,0.7008520188899386,0.4644677430340541,0.6178385416666666,0.6074152384447841,226,0.6248159870601058,467,0.9220455315662548,256,0.7180922523570482,3,1.5600000000000003,0,radiometer_basic|laser_disdrometer,0,1,0,0,1,0,1.001019056974507,0.9668050805206334,1.535183089883474,1.1676690757928714,-0.0
16,0.6255538324282194,0.7483111378767217,0.4270927031767226,0.6178385416666666,0.6531630828646959,226,0.6676579702174893,467,0.9794380508828908,256,0.7667530346550254,3,0.8200000000000002,0,fc4_flux,0,0,0,0,0,1,1.0764114099834436,1.0330963532056157,1.6307402203334675,1.2467493278408421,-0.0
2,0.6350643490004586,0.7505684271611831,0.4483294764714509,0.6178385416666666,0.6597870832259676,226,0.6752972204469512,467,0.9680224789772183,256,0.7677022608833791,3,0.6799999999999998,0,radiometer_basic,0,1,0,0,0,0,1.0873277488820465,1.0449168989121418,1.611733574402254,1.2479927407321474,-0.0
18,0.6374406481821401,0.7507434982111633,0.4542644902987618,0.6178385416666666,0.6557894449977748,226,0.6461712466413255,467,1.0253327853570227,256,0.775764492332041,3,1.5,0,radiometer_basic|fc4_flux,0,1,0,0,0,1,1.080739649348099,0.9998490068710232,1.7071538223382365,1.2625808261857863,-0.0
0,0.6557026261725696,0.7826112897004794,0.4505300168233592,0.6178385416666666,0.6726420693165434,226,0.7152938149406772,467,1.0024952917301562,256,0.7968103919957922,3,0.0,0,,0,0,0,0,0,0,1.1085127393784255,1.1068053773776232,1.6691299581894323,1.294816024981827,-0.0
