step,loss,policy_loss,value_loss,entropy_mean,awbc_loss,prior_kl_loss,soc_aux_loss,subtype_aux_loss,subtype_aux_accuracy,advantage_mean,advantage_std,event_rate,awbc_label_rate,greedy_unique_actions,bc_pretrain,bc_steps,bc_accuracy,forecast_weighted_mae_overall,reward_mean
0,0.6431286699138582,,,0.5902490781387314,0.57740263142623,,,0.219086788588902,0.923089599609375,,,0.28971847891807556,1.0,22,1,16384,0.828546142578125,,
1024,63.922376692295074,0.016022194267861778,127.0978535413742,2.7841118685901165,0.0,0.0,0.0,0.18700388900469989,0.943115234375,-11.976293563842773,8.430964469909668,0.21046562492847443,0.0,20,0,0,,,
2048,253.80841946601868,-0.03443393039924558,507.04079484939575,2.9942639991641045,0.0,0.0,0.0,0.16056632361141965,0.936767578125,-18.44713592529297,18.384449005126953,0.3682410418987274,0.0,22,0,0,,,
3072,67.04342529177666,-0.03618177953467239,133.58503603935242,2.987838290631771,0.0,0.0,0.0,0.22290213382802904,0.925048828125,-8.458792686462402,9.174038887023926,0.24704813957214355,0.0,22,0,0,,,
4096,212.31563472747803,-0.06147965888521867,424.1663718223572,2.9859493114054203,0.0,0.0,0.0,0.19303120498079807,0.9268798828125,-18.60969352722168,12.918523788452148,0.364281564950943,0.0,22,0,0,,,
5120,149.6489931344986,-0.04982769978232682,298.82157588005066,2.9854889065027237,0.0,0.0,0.0,0.22334261052310467,0.9197998046875,-16.27372932434082,8.671407699584961,0.25128525495529175,0.0,22,0,0,,,
6144,81.88844555616379,-0.05367387475553187,163.26378738880157,2.97002524510026,0.0,0.0,0.0,0.21348738798405975,0.916259765625,-11.242437362670898,7.966395854949951,0.3365492522716522,0.0,22,0,0,,,
7168,83.61819875240326,-0.05469322460703552,166.74293434619904,2.957693539559841,0.0,0.0,0.0,0.1940585260745138,0.923583984375,-9.272031784057617,10.100550651550293,0.3305921256542206,0.0,22,0,0,,,
8192,178.68699276447296,-0.035840256020492234,356.8588855266571,2.9579616375267506,0.0,0.0,0.0,0.22244382766075432,0.9193115234375,-14.741999626159668,13.20761775970459,0.2794725298881531,0.0,22,0,0,,,
9216,118.97936463356018,-0.040485640507540666,237.4494605064392,2.986603308469057,0.0,0.0,0.0,0.16523414524272084,0.9373779296875,-13.043539047241211,9.88860034942627,0.34989500045776367,0.0,22,0,0,,,
10240,37.564609706401825,-0.05644228282471886,74.67044496536255,2.9983094967901707,0.0,0.0,0.0,0.18018874037079513,0.9404296875,-6.257498264312744,7.953893661499023,0.2779042720794678,0.0,22,0,0,,,
11264,38.97608280181885,-0.04155810255724646,77.48230892419815,3.01499255746603,0.0,0.0,0.0,0.1788241369649768,0.936279296875,-6.383483409881592,7.108458042144775,0.2905252277851105,0.0,22,0,0,,,
12288,155.34967243671417,-0.03777435393931228,310.19579243659973,2.9977990426123142,0.0,0.0,0.0,0.20830085081979632,0.925537109375,-13.071552276611328,13.024277687072754,0.30146849155426025,0.0,22,0,0,,,
13312,113.04471719264984,-0.03560804658627603,225.60596132278442,3.006530947983265,0.0,0.0,0.0,0.2109249714994803,0.933837890625,-10.176587104797363,12.050249099731445,0.19136597216129303,0.0,22,0,0,,,
14336,245.5619478225708,-0.03826575357697948,490.666277885437,3.019449967890978,0.0,0.0,0.0,0.1453826540382579,0.9434814453125,-12.93435001373291,18.800106048583984,0.36367887258529663,0.0,22,0,0,,,
15360,54.40627032518387,-0.04676674466173836,108.33871126174927,3.0173505321145058,0.0,0.0,0.0,0.1844942601164803,0.9388427734375,-6.257864475250244,9.086052894592285,0.2843623459339142,0.0,22,0,0,,,
16384,82.73109221458435,-0.011518380197230726,164.8949737548828,3.008774012327194,0.0,0.0,0.0,0.18525615346152335,0.93017578125,-7.705480098724365,11.067870140075684,0.3170784115791321,0.0,22,0,0,,,
17408,247.98933470249176,-0.043893252393900184,495.46798634529114,3.0219690948724747,0.0,0.0,0.0,0.17317178135272115,0.9315185546875,-11.616823196411133,19.700090408325195,0.36085596680641174,0.0,22,0,0,,,
18432,93.73601359128952,-0.042497834088862874,187.08868050575256,3.0166877321898937,0.0,0.0,0.0,0.19765606336295605,0.92724609375,-10.237456321716309,10.2682466506958,0.2922018766403198,0.0,22,0,0,,,
19456,52.94055223464966,-0.04332528219674714,105.38708037137985,3.0184379629790783,0.0,0.0,0.0,0.1493596904911101,0.952392578125,-3.49961256980896,9.982599258422852,0.25536003708839417,0.0,22,0,0,,,
20480,234.82571721076965,-0.045347813368152856,469.2135429382324,3.0344802252948284,0.0,0.0,0.0,0.1251033348380588,0.9603271484375,-12.995174407958984,18.170970916748047,0.35105353593826294,0.0,22,0,0,,,
21504,81.57448434829712,-0.05030232331773732,162.7120190858841,3.0111871734261513,0.0,0.0,0.0,0.18323029449675232,0.9326171875,-4.024555206298828,12.767088890075684,0.22539159655570984,0.0,22,0,0,,,
22528,209.79505842924118,-0.04197843954170821,419.2383065223694,3.0210936293005943,0.0,0.0,0.0,0.13063298945780843,0.955078125,-8.320500373840332,19.398836135864258,0.2910359501838684,0.0,22,0,0,,,
23552,90.7143589258194,-0.038529210363776656,180.92309629917145,3.011247992515564,0.0,0.0,0.0,0.21158707910217345,0.9210205078125,-7.229463577270508,12.78038215637207,0.2676640748977661,0.0,22,0,0,,,
24576,228.47099947929382,-0.04537323975091567,456.5270462036133,2.995335891842842,0.0,0.0,0.0,0.12494386080652475,0.9599609375,-7.377420425415039,20.515857696533203,0.28094005584716797,0.0,22,0,0,,,
25600,72.2536535859108,-0.03385535961751884,144.01584255695343,2.9733028449118137,0.0,0.0,0.0,0.22726611839607358,0.917236328125,-6.25324821472168,10.922066688537598,0.296533465385437,0.0,22,0,0,,,
26624,277.48056733608246,-0.033983752993663074,554.5180335044861,3.0097860507667065,0.0,0.0,0.0,0.2130032980348915,0.9202880859375,-10.68160629272461,21.602203369140625,0.29238370060920715,0.0,22,0,0,,,
27648,73.82908800244331,-0.034296484067454,147.21900582313538,2.9954170770943165,0.0,0.0,0.0,0.1855604787124321,0.9344482421875,-2.0841238498687744,12.08140754699707,0.3175022006034851,0.0,22,0,0,,,
28672,82.9997409582138,-0.045503806307351624,165.55098092556,2.9889386035501957,0.0,0.0,0.0,0.1353728823014535,0.95361328125,-0.6655901670455933,12.884781837463379,0.318234384059906,0.0,22,0,0,,,
29696,78.59411281347275,-0.04242840041661111,156.71800619363785,3.0056921541690826,0.0,0.0,0.0,0.18361489183735102,0.9287109375,-0.6236392855644226,13.651772499084473,0.3204040229320526,0.0,22,0,0,,,
30720,59.82657164335251,-0.05351824908757408,119.22763168811798,3.0030837692320347,0.0,0.0,0.0,0.1403157314634882,0.9495849609375,1.1342209577560425,13.251360893249512,0.3633134663105011,0.0,22,0,0,,,
31744,66.7326337993145,-0.026390613840703736,132.93384385108948,2.9980952478945255,0.0,0.0,0.0,0.18426200363319367,0.93603515625,0.9414595365524292,14.485424041748047,0.2843945622444153,0.0,22,0,0,,,
32768,52.87156426906586,-0.03747938854940003,105.28153908252716,3.010922636836767,0.0,0.0,0.0,0.16590296023059636,0.940673828125,-3.1136817932128906,11.705552101135254,0.27639079093933105,0.0,22,0,0,,,
33792,81.66748559474945,-0.040507241622435686,162.81985092163086,3.02743561565876,0.0,0.0,0.0,0.1930171666899696,0.9273681640625,-3.4026527404785156,16.027835845947266,0.33653295040130615,0.0,22,0,0,,,
