step,loss,policy_loss,value_loss,entropy_mean,awbc_loss,prior_kl_loss,soc_aux_loss,subtype_aux_loss,subtype_aux_accuracy,advantage_mean,advantage_std,event_rate,awbc_label_rate,greedy_unique_actions,bc_pretrain,bc_steps,bc_accuracy,forecast_weighted_mae_overall,reward_mean
0,3.0895347365311214,,,3.0243952342442104,2.953818097284862,,,0.4523887730602707,0.8600291430950164,,,0.31387725472450256,1.0,22,1,3364,0.11742311529149967,,
1024,103.47033232450485,-0.045236305420985445,207.05607521533966,2.925079472362995,0.0,0.0,0.0,0.15344460878986865,0.9498291015625,-13.068305969238281,11.329507827758789,0.3512965142726898,0.0,22,0,0,,,
2048,363.5726852416992,-0.043946720187136634,727.1942148208618,2.973069403320551,0.0,0.0,0.0,0.2632877922151238,0.906494140625,-27.887622833251953,14.73968505859375,0.3227221369743347,0.0,22,0,0,,,
3072,152.608580827713,-0.050832776571041904,305.3046975135803,2.9033250771462917,0.0,0.0,0.0,0.21710907551459968,0.919189453125,-15.546329498291016,10.332039833068848,0.31045275926589966,0.0,22,0,0,,,
4096,132.40132069587708,-0.05021027833572589,264.89580726623535,2.9363689683377743,0.0,0.0,0.0,0.2078498025657609,0.92578125,-15.966651916503906,11.768880844116211,0.3102525472640991,0.0,22,0,0,,,
5120,192.5060110092163,-0.044683149022603175,385.09922432899475,2.8573798462748528,0.0,0.0,0.0,0.1940991684095934,0.9312744140625,-14.814678192138672,14.36606502532959,0.3283804953098297,0.0,22,0,0,,,
6144,99.56779253482819,-0.05340953479390009,199.22479820251465,2.9136854857206345,0.0,0.0,0.0,0.22358902730047703,0.921630859375,-11.652275085449219,9.541088104248047,0.3104285001754761,0.0,22,0,0,,,
7168,236.65080738067627,-0.03983803084702231,473.3917531967163,2.950835842639208,0.0,0.0,0.0,0.1792831887723878,0.933349609375,-16.588260650634766,15.427197456359863,0.34679269790649414,0.0,22,0,0,,,
8192,259.516921043396,-0.04413945201486058,519.1191601753235,2.9469898268580437,0.0,0.0,0.0,0.20140299701597542,0.9349365234375,-16.620771408081055,16.869882583618164,0.2836591303348541,0.0,22,0,0,,,
9216,281.2736122608185,-0.03434221692441497,562.6364459991455,2.9243463799357414,0.0,0.0,0.0,0.16072629229165614,0.943115234375,-18.603466033935547,16.163572311401367,0.31215906143188477,0.0,22,0,0,,,
