action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,receding_action_coverage
-4000,dynamic:receding_oracle_l8,6,True,True,False,True,0.2724125557231471,0.4205327788587519,0.08984576906763421,0.6752588949581184,0.5787492636536088,0.15785947773275116,101,676,496,1.1258246527777775,2.12,,,,,0,0,0,6,0.8222999814428047,0.04369212962962962,0.15885416666666666,0.6080729166666666,0.4908854166666667,0.4305555555555556,0.16927083333333334,0.18663194444444445,35.0
21,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,3,True,False,False,True,0.33963836325953406,0.5137922663194766,0.12498355251123276,0.6997060679858274,0.6816743405469687,0.240854405572698,101,676,496,1.7200000000000002,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
19,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.34055978610154447,0.5154323339280702,0.12501920389675703,0.7021683188948301,0.667367772188192,0.26497968266748134,101,676,496,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
27,shielded_thermo_hygro|fc4_flux,2,False,True,False,False,0.35271799538653187,0.520550062777416,0.14585521464893061,0.9637665425491805,0.6540075005169892,0.24418357176886452,101,676,496,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
33,shielded_thermo_hygro|surface_temp_ir|fc4_flux,3,False,True,False,False,0.3535874669032637,0.5023493307888648,0.17022982071868556,1.0478070304535403,0.6479388454752649,0.19061374752932497,101,676,496,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
14,radiometer_basic|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,True,0.3549540008955066,0.5103888352454271,0.16337153065025575,1.200780334227746,0.6630942489367706,0.16762715473680967,101,676,496,1.5999999999999999,1.94,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
29,radiometer_basic|shielded_thermo_hygro|fc4_flux,3,False,True,False,True,0.360253131793191,0.5182273182285797,0.16554076246585148,0.947723936400201,0.6559254992863482,0.23769876725911612,101,676,496,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,
6,radiometer_basic|shielded_thermo_hygro,2,False,False,False,True,0.3632362755031661,0.5266004290765608,0.16188045830805173,1.122405735572966,0.6602003649979301,0.22740394768545463,101,676,496,1.0199999999999998,1.22,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
12,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.3674089631337362,0.5182746218564281,0.1814582674987903,1.264611048863666,0.6635197105448274,0.1732366889595024,101,676,496,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
4,shielded_thermo_hygro,1,False,False,False,False,0.3696582682508354,0.5425471512413343,0.1565626682858019,1.3012928009623348,0.6631809586670095,0.2276301612972372,101,676,496,0.52,0.62,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
30,surface_temp_ir|fc4_flux,2,False,True,False,False,0.39221924330437713,0.5703056463503144,0.1727173976896172,1.1297388121043102,0.6894788936541013,0.2881559077800522,101,676,496,1.2,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
32,radiometer_basic|surface_temp_ir|fc4_flux,3,False,True,False,True,0.40403764645129236,0.5828285807767098,0.18366742507345224,1.0435043602886767,0.7021502769557681,0.3207490721026496,101,676,496,1.6999999999999997,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,
20,met_station_core|shielded_thermo_hygro|laser_disdrometer,3,True,False,False,False,0.4049704637113286,0.602535343799248,0.1614602626727302,0.9087287813129992,0.7781572807635341,0.29313348768459213,101,676,496,1.74,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
16,met_station_core|laser_disdrometer,2,True,False,False,False,0.40891800526232047,0.6047636006882636,0.16752692252801832,0.9307696738160482,0.7828039896492598,0.2892632113559352,101,676,496,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
31,met_station_core|surface_temp_ir|fc4_flux,3,False,True,False,False,0.41138342301322456,0.6042764713437115,0.17363152623378722,1.3345612125231487,0.759956887311484,0.23986920813519147,101,676,496,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,
18,met_station_core|radiometer_basic|laser_disdrometer,3,True,False,False,True,0.4133342121171558,0.6168577745966848,0.16247958859587594,0.9151189173802291,0.7991545758480151,0.3026846454839312,101,676,496,1.7200000000000002,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
