policy,steps,reward_mean,instant_mae,oracle_loss_mean,dtw_mean,power_mean,peak_power_max,event_rate,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,duty_min,duty_max,duty_std,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,seed,run_dir,eval_steps_per_start,eval_start_count,diagnostic_privilege,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm,custom_ppo_oracle_loss_mean,custom_ppo_oracle_loss_macro_subtype_event,validation_selected_static_oracle_loss_mean,validation_selected_static_oracle_loss_macro_subtype_event,feasible_static_projected_oracle_loss_mean,feasible_static_projected_oracle_loss_macro_subtype_event,round_robin_oracle_loss_mean,round_robin_oracle_loss_macro_subtype_event,aoi_oracle_loss_mean,aoi_oracle_loss_macro_subtype_event,random_oracle_loss_mean,random_oracle_loss_macro_subtype_event,custom_ppo_oracle_loss_subtype_particle,custom_ppo_oracle_loss_subtype_flux,custom_ppo_oracle_loss_subtype_thermal,custom_ppo_oracle_loss_macro_subtype_event_staticnorm,validation_selected_static_oracle_loss_subtype_particle,validation_selected_static_oracle_loss_subtype_flux,validation_selected_static_oracle_loss_subtype_thermal,validation_selected_static_oracle_loss_macro_subtype_event_staticnorm,feasible_static_projected_oracle_loss_subtype_particle,feasible_static_projected_oracle_loss_subtype_flux,feasible_static_projected_oracle_loss_subtype_thermal,feasible_static_projected_oracle_loss_macro_subtype_event_staticnorm,round_robin_oracle_loss_subtype_particle,round_robin_oracle_loss_subtype_flux,round_robin_oracle_loss_subtype_thermal,round_robin_oracle_loss_macro_subtype_event_staticnorm,aoi_oracle_loss_subtype_particle,aoi_oracle_loss_subtype_flux,aoi_oracle_loss_subtype_thermal,aoi_oracle_loss_macro_subtype_event_staticnorm,random_oracle_loss_subtype_particle,random_oracle_loss_subtype_flux,random_oracle_loss_subtype_thermal,random_oracle_loss_macro_subtype_event_staticnorm,margin_loss_vs_custom_ppo,margin_oracle_loss_macro_subtype_event_staticnorm_vs_custom_ppo
context_alert_bandit_t0p5,2304,-0.5249001407761524,4.182403076180087,0.5248223051280042,3.055718503478082,1.329826388888889,1.7600000000000002,0.6011284722222222,0,0.0386452453321754,0,0,5,0.5859207467404285,0.03515625,0.7447916666666666,0.2972461522232382,1.3089816972132653,155,0.8866336337115279,653,0.3113397145240311,577,0.8356516818162749,3,1401,reports/v120_full_intensity_context_gate_dev_seed1401_b1p75_20260822,384,6,supplied_synthetic_warning_scores,1.2585521967170792,0.822779739670321,1.058186756624505,1.0465062310039683,0.5977357061007448,0.8737919198718997,0.502948056848254,0.6960548158136661,0.507278875350797,0.8567582351537183,0.5547293704374978,0.8928425593440505,0.5279037471094247,0.8406960634441231,0.5445196296673708,0.8780078149305197,1.2553616485288066,0.981316739519285,0.3846973715676075,1.1417192810350016,0.9300316128999956,0.9018708467711716,0.256261987769831,0.867369559062746,1.449561252901631,0.8721950456020843,0.2485184069574395,1.0159218115367965,1.4559112023922705,0.9272593632625676,0.2953571123773138,1.088055206102731,1.3385897194185563,0.9068681831724064,0.2766302877414061,1.0229307800034169,1.4282887850076922,0.8998625555159853,0.3058721042678819,1.0826407250290906,-0.0729134009727405,-0.0952130500310333
forecast_greedy_one_step,2304,-0.5001251542520865,11.973411475878752,0.5000505014743086,8.204588566516922,0.8827951388888889,1.68,0.6011284722222222,0,0.0370531191199884,0,3,3,0.4851978908156687,0.0,0.4874131944444444,0.214262750616031,1.4087210291816343,155,0.8621352583649148,653,0.2375364540406281,577,0.8361309138623924,3,1401,reports/v120_full_intensity_context_gate_dev_seed1401_b1p75_20260822,384,6,final_future_loss,1.3544489962026058,0.80004569696809,0.8073429702523119,0.9872792211410024,0.5977357061007448,0.8737919198718997,0.502948056848254,0.6960548158136661,0.507278875350797,0.8567582351537183,0.5547293704374978,0.8928425593440505,0.5279037471094247,0.8406960634441231,0.5445196296673708,0.8780078149305197,1.2553616485288066,0.981316739519285,0.3846973715676075,1.1417192810350016,0.9300316128999956,0.9018708467711716,0.256261987769831,0.867369559062746,1.449561252901631,0.8721950456020843,0.2485184069574395,1.0159218115367965,1.4559112023922705,0.9272593632625676,0.2953571123773138,1.088055206102731,1.3385897194185563,0.9068681831724064,0.2766302877414061,1.0229307800034169,1.4282887850076922,0.8998625555159853,0.3058721042678819,1.0826407250290906,-0.0976852046264361,-0.1544400598939991
context_alert_bandit_t0p5,2304,-0.4694194212382814,5.660407199632401,0.4693690740160592,4.59334397767755,1.503776041666667,1.92,0.4526909722222222,0,0.0243161094224923,0,1,5,0.41658828641961,0.0,0.9244791666666666,0.3730909947610866,0.6144967378860109,178,1.18536469618964,492,0.2553364613340623,373,0.685065965136571,3,1402,reports/v120_full_intensity_context_gate_dev_seed1402_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.6687164304618849,1.987661117005043,0.8119758794910255,1.1561178089859845,0.5663011871381767,0.7894316505303127,0.5258619209376371,0.7495609013976444,0.5255868694544511,0.7817133333244143,0.5363621361708889,0.7777864734840113,0.5267143711874572,0.7781280740334462,0.535946617646712,0.7965440774569627,0.7596618509694432,1.281489525414337,0.327143575207158,1.33862028667865,0.6207372265752782,1.345755700052269,0.2821897775653859,1.27649599124878,0.7420716079349599,1.3272780262509254,0.2757903657873578,1.3033979733220424,0.7687007101734032,1.25028171017766,0.3143770001009706,1.3109229638581394,0.799088594618808,1.25435226733183,0.2809433601497005,1.2887813103727426,0.7907549065820286,1.2792694699019194,0.31960785588694,1.3406703200976713,-0.0969321131221174,-0.1825024776926658
forecast_greedy_one_step,2304,-0.5037743397856009,6.069081546500752,0.5037034485818973,4.675611672426622,1.0472309027777778,1.68,0.4526909722222222,0,0.0352438847879577,0,3,3,0.4526987990125778,0.0,0.7465277777777778,0.2777888260516238,0.7131729627425751,178,1.288149783448354,492,0.2555777081975029,373,0.7523001514628107,3,1402,reports/v120_full_intensity_context_gate_dev_seed1402_b1p75_20260822,384,6,final_future_loss,0.7760992834360799,2.160014758048045,0.8127430501218597,1.2496190305353283,0.5663011871381767,0.7894316505303127,0.5258619209376371,0.7495609013976444,0.5255868694544511,0.7817133333244143,0.5363621361708889,0.7777864734840113,0.5267143711874572,0.7781280740334462,0.535946617646712,0.7965440774569627,0.7596618509694432,1.281489525414337,0.327143575207158,1.33862028667865,0.6207372265752782,1.345755700052269,0.2821897775653859,1.27649599124878,0.7420716079349599,1.3272780262509254,0.2757903657873578,1.3033979733220424,0.7687007101734032,1.25028171017766,0.3143770001009706,1.3109229638581394,0.799088594618808,1.25435226733183,0.2809433601497005,1.2887813103727426,0.7907549065820286,1.2792694699019194,0.31960785588694,1.3406703200976713,-0.0625977385562793,-0.0890012561433217
context_alert_bandit_t0p5,2304,-0.453578437231369,3.7384217393905534,0.4535434256572949,3.583858298723766,1.4929253472222226,2.06,0.6657986111111112,0,0.0167896946012447,0,2,2,0.2607778210886718,0.0,0.9848090277777778,0.4112533246989486,0.8156811393551774,91,0.7031952351564262,833,0.2689077576652902,610,0.5959280440589646,3,1403,reports/v120_full_intensity_context_gate_dev_seed1403_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.7575799983976182,0.909066602670922,0.680214308248279,0.7822869697722732,0.4992320745691864,0.6283118052621396,0.461231730383588,0.5635351801911,0.4733032810197781,0.6525883325709354,0.495723470738287,0.6516630548365806,0.4740170326226184,0.6291255102111745,0.4774666593261322,0.6104908255020217,0.7791861315349956,0.703058290855438,0.4026909933959851,0.8837330479716742,0.6843440070912078,0.6888819310952778,0.3173796023868147,0.7763289735323019,0.9227281137482152,0.7163959033026988,0.3186409806618925,0.8630502354762385,0.8711224522564437,0.7224530318454534,0.3614136804078446,0.8857489495915467,0.8648868271937737,0.7055020592793697,0.3169876441603801,0.8390546970098213,0.7828308450324195,0.7240706092777516,0.3245710221958942,0.8280467511225318,-0.0456886489118915,-0.1014460781994009
forecast_greedy_one_step,2304,-0.4508092281171121,13.408986186735234,0.4507324052004454,9.952627943122144,0.8221440972222223,1.68,0.6657986111111112,0,0.0384281372123317,0,3,3,0.4752358379273784,0.0,0.4743923611111111,0.2008614744854152,0.8023825556367308,91,0.6931554318851784,833,0.2845310888207349,610,0.5933563587808814,3,1403,reports/v120_full_intensity_context_gate_dev_seed1403_b1p75_20260822,384,6,final_future_loss,0.7452286756245113,0.8960874904770696,0.7197342294536107,0.7870167985183972,0.4992320745691864,0.6283118052621396,0.461231730383588,0.5635351801911,0.4733032810197781,0.6525883325709354,0.495723470738287,0.6516630548365806,0.4740170326226184,0.6291255102111745,0.4774666593261322,0.6104908255020217,0.7791861315349956,0.703058290855438,0.4026909933959851,0.8837330479716742,0.6843440070912078,0.6888819310952778,0.3173796023868147,0.7763289735323019,0.9227281137482152,0.7163959033026988,0.3186409806618925,0.8630502354762385,0.8711224522564437,0.7224530318454534,0.3614136804078446,0.8857489495915467,0.8648868271937737,0.7055020592793697,0.3169876441603801,0.8390546970098213,0.7828308450324195,0.7240706092777516,0.3245710221958942,0.8280467511225318,-0.048499669368741,-0.0967162494532769
context_alert_bandit_t0p5,2304,-0.3568219419281662,3.1230419896852943,0.3567730414652033,2.5168946492977198,1.4744618055555556,1.92,0.5034722222222222,0,0.0237371544362425,0,1,3,0.327098521583516,0.0,0.9895833333333334,0.3948520645638103,0.7934636346719883,54,0.6987837703446513,581,0.2097700963914394,525,0.5673391671360264,3,1404,reports/v120_full_intensity_context_gate_dev_seed1404_b1p75_20260822,384,6,supplied_synthetic_warning_scores,0.9045780376460112,1.2995684566729555,0.5391476378509126,0.9144313773899596,0.406110666409303,0.5801001109725104,0.3479929762446166,0.5569705260802488,0.3700028913153801,0.5737996980019567,0.4122190582857001,0.6804278567495672,0.4145365359856643,0.6515627000735956,0.4192800534138869,0.6136635821316164,0.6977031319229691,0.8020139394805682,0.2405832615139938,0.968434061186898,0.7864608218272527,0.6924556514790055,0.191995104934488,0.8926189694261356,0.7728623102108637,0.7183353462081769,0.2302014375868298,0.9362271149608536,1.0520172483391232,0.7196895673537623,0.2695767545558157,1.0768828878389576,0.9827235346591032,0.7088274038725384,0.2631371616891452,1.0382997757974837,0.8505456822889822,0.7359393742095788,0.2545056898962883,0.9974829633998036,-0.0493376249440997,-0.0540026837969384
forecast_greedy_one_step,2304,-0.3539346594684671,9.272639194774955,0.3538623215055041,6.291397813112415,0.826171875,1.68,0.5034722222222222,0,0.03596757852077,0,3,3,0.480496591811277,0.0,0.4448784722222222,0.1988367839966981,0.8348583181699117,54,0.6666632592421595,581,0.2148263508932931,525,0.5721159761017881,3,1404,reports/v120_full_intensity_context_gate_dev_seed1404_b1p75_20260822,384,6,final_future_loss,0.9517695155301976,1.2398320907003693,0.5521431396785921,0.9145815819697196,0.406110666409303,0.5801001109725104,0.3479929762446166,0.5569705260802488,0.3700028913153801,0.5737996980019567,0.4122190582857001,0.6804278567495672,0.4145365359856643,0.6515627000735956,0.4192800534138869,0.6136635821316164,0.6977031319229691,0.8020139394805682,0.2405832615139938,0.968434061186898,0.7864608218272527,0.6924556514790055,0.191995104934488,0.8926189694261356,0.7728623102108637,0.7183353462081769,0.2302014375868298,0.9362271149608536,1.0520172483391232,0.7196895673537623,0.2695767545558157,1.0768828878389576,0.9827235346591032,0.7088274038725384,0.2631371616891452,1.0382997757974837,0.8505456822889822,0.7359393742095788,0.2545056898962883,0.9974829633998036,-0.0522483449037988,-0.0538524792171785
context_alert_bandit_t0p5,2304,-0.4664418552383711,4.525011025233448,0.4663900612568896,4.037021515476535,0.9455208333333333,1.92,0.640625,0,0.025474019394992,0,1,4,0.3969508520501419,0.0,0.8697916666666666,0.2983868633382414,0.969788779055371,85,0.7772442233414761,686,0.2835156025827354,705,0.6768495349931941,3,1405,reports/v120_full_intensity_context_gate_dev_seed1405_b1p75_20260822,384,6,supplied_synthetic_warning_scores,1.154389605444049,1.2503039467150572,0.6681219693598559,1.0242718405063205,0.4854811145988706,0.7092992232612674,0.4896719483302958,0.6754767441070078,0.5343586561664577,0.7843801612868032,0.5105523294413514,0.7186184594022383,0.4862899094716542,0.7263766672379973,0.4984465400694817,0.7325060116710782,1.0045834765714758,0.7793734141845398,0.3439407790277866,1.0866847293308697,0.8367104449692895,0.7731626051703452,0.4165571821813887,1.073786781768572,1.0592829301076776,0.8475359530560129,0.4463216006967193,1.2253604236026945,0.9620842917877084,0.8394915374218549,0.3542795489971519,1.110179137205734,1.0615817830843084,0.8324455233079003,0.2851026953217831,1.0915401378375844,1.0438568290542154,0.8209114622205235,0.3327497437384957,1.1157501898758055,-0.0190910533419809,-0.0624128888245489
forecast_greedy_one_step,2304,-0.4824230293517466,9.741646809093591,0.4823592272684133,6.862980452095512,0.7177951388888888,1.68,0.640625,0,0.0316977854971776,0,3,3,0.4330553474235682,0.0,0.5251736111111112,0.1942812387747495,0.9302458117989932,85,0.7859650150636542,686,0.3673960078903969,705,0.6945356115843482,3,1405,reports/v120_full_intensity_context_gate_dev_seed1405_b1p75_20260822,384,6,final_future_loss,1.1073195718913402,1.2643325364186166,0.8657913077466329,1.0791478053521966,0.4854811145988706,0.7092992232612674,0.4896719483302958,0.6754767441070078,0.5343586561664577,0.7843801612868032,0.5105523294413514,0.7186184594022383,0.4862899094716542,0.7263766672379973,0.4984465400694817,0.7325060116710782,1.0045834765714758,0.7793734141845398,0.3439407790277866,1.0866847293308697,0.8367104449692895,0.7731626051703452,0.4165571821813887,1.073786781768572,1.0592829301076776,0.8475359530560129,0.4463216006967193,1.2253604236026945,0.9620842917877084,0.8394915374218549,0.3542795489971519,1.110179137205734,1.0615817830843084,0.8324455233079003,0.2851026953217831,1.0915401378375844,1.0438568290542154,0.8209114622205235,0.3327497437384957,1.1157501898758055,-0.0031218873304572,-0.0075369239786728
