action_idx,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,event_rate,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,power_mean,warmup_abort_count,sensor_ids,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm,prior_logit
11,0.37149012632047135,0.5850642273946979,0.23345670408278799,0.392578125,1.1158478713661268,181,0.4020310000953626,294,0.25490742479451,128,0.5909287654186665,3,1.5999999999999999,0,met_station_core|radiometer_basic|surface_temp_ir,1,1,0,1,0,0,1.0183682257530182,0.9626745387125089,0.7431599347070148,0.9080675663908474,0.0
20,0.37358632481482346,0.5558847805383194,0.2557664225626605,0.392578125,0.8953881234095241,181,0.42437663768120365,294,0.377863600384444,128,0.5658761204917239,3,1.7399999999999995,0,met_station_core|shielded_thermo_hygro|laser_disdrometer,1,0,1,0,1,0,0.8171676784941364,1.0161817964863717,1.1016277333476434,0.9783257361093839,0.0
31,0.3750183397035774,0.5578043236896074,0.2568833468380082,0.392578125,1.0729906871832537,181,0.38360956233932453,294,0.2294021990383044,128,0.5620008161869608,3,1.72,0,met_station_core|surface_temp_ir|fc4_flux,1,0,0,1,0,1,0.9792550135158974,0.9185638878174072,0.668801716530556,0.8555402059546201,0.0
13,0.3767640628235919,0.5745665465680817,0.2489238723649345,0.392578125,1.0957214130881083,181,0.39901268553166164,294,0.24084626769763418,128,0.578526788772468,3,1.6200000000000008,0,met_station_core|shielded_thermo_hygro|surface_temp_ir,1,0,1,1,0,0,1.0,0.9554470995856484,0.7021658812837253,0.8858709936231245,0.0
18,0.37691425332256284,0.5606129782808756,0.2581893539122063,0.392578125,0.9382408011848755,181,0.4173028283834863,294,0.35578913550125435,128,0.5704442550232054,3,1.72,0,met_station_core|radiometer_basic|laser_disdrometer,1,1,0,0,1,0,0.8562767780001671,0.9992433611393338,1.03727159348821,0.9642639108759036,0.0
16,0.3773987627622167,0.5576780478517906,0.2608838550355146,0.392578125,0.9026765890872281,181,0.4172690228311991,294,0.392330527480226,128,0.5707587131328844,3,1.2200000000000002,0,met_station_core|laser_disdrometer,1,0,0,0,1,0,0.8238194291952227,0.9991624127934443,1.1438047731281813,0.988928871705616,0.0
9,0.37759531436555943,0.57637770223751,0.24912180966375214,0.392578125,1.0997570969205535,181,0.4006428793452832,294,0.23992744827410206,128,0.5801091415133129,3,1.0999999999999999,0,met_station_core|surface_temp_ir,1,0,0,1,0,0,1.0036831294745543,0.9593506445291177,0.6994871449411094,0.8875069729815938,0.0
26,0.3855348546761282,0.5939027842560515,0.2508661927932839,0.392578125,1.1093472866392926,181,0.3907329592549679,294,0.33168773440411314,128,0.6105893267661245,3,1.6400000000000003,0,met_station_core|radiometer_basic|fc4_flux,1,1,0,0,0,1,1.0124355273050492,0.9356210621104505,0.9670061012996718,0.9716875635717238,0.0
21,0.3857554407053006,0.48681396773551433,0.32044108722275094,0.392578125,0.7268679846716191,181,0.3976946845397252,294,0.3520584380021319,128,0.49220703573782537,3,1.72,0,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,0,1,1,0,1,0,0.6633693345674999,0.9522911091355735,1.0263950766033272,0.8806851734354669,0.0
7,0.3881169994783704,0.6067589105818897,0.2468082402121088,0.392578125,1.1056792465198106,181,0.4215978748057367,294,0.32654612709302455,128,0.6179410828061906,3,1.5399999999999998,0,met_station_core|radiometer_basic|shielded_thermo_hygro,1,1,1,0,0,0,1.0090879244603224,1.0095279706154885,0.9520162022934816,0.9902106991230974,0.0
3,0.3894834563470795,0.6071865649748699,0.24878144723394166,0.392578125,1.1064095777042664,181,0.42135813499034264,294,0.3280786986579187,128,0.6186154704508425,3,1.0199999999999998,0,met_station_core|radiometer_basic,1,1,0,0,0,0,1.0097544544520995,1.0089539068837345,0.9564842784392382,0.9917308799250243,0.0
5,0.3967238406088048,0.6196122282921378,0.25267057397102366,0.392578125,1.1209995190906261,181,0.4250089618421736,294,0.357598640024662,128,0.6345357069858206,3,1.0399999999999998,0,met_station_core|shielded_thermo_hygro,1,0,1,0,0,0,1.023069829338532,1.0176959144768605,1.042547043054074,1.027770928956489,0.0
28,0.3970641195022229,0.6078578023113322,0.26082768784746097,0.392578125,1.131585660642682,181,0.3995346258312058,294,0.34576617361744866,128,0.6256288200304455,3,1.6600000000000001,0,met_station_core|shielded_thermo_hygro|fc4_flux,1,0,1,0,0,1,1.032731173386031,0.9566969003148956,1.008050539197051,0.9991595376326591,0.0
1,0.3971606595029395,0.6188114124039809,0.25390727901062654,0.392578125,1.1163191574713143,181,0.4244118193734665,294,0.3618159318866674,128,0.6341823029104827,3,0.5199999999999999,0,met_station_core,1,0,0,0,0,0,1.01879834065226,1.0162660400381431,1.0548421825437724,1.0299688544113919,0.0
24,0.39913663362919277,0.606745432036779,0.26495859993168525,0.392578125,1.1304501267921858,181,0.3991544495406402,294,0.3430048000300303,128,0.6242031254542855,3,1.1400000000000003,0,met_station_core|fc4_flux,1,0,0,0,0,1,1.03169483893374,0.9557865574929171,1.0,0.9958271321422191,0.0
19,0.4095287113644493,0.4893119935916233,0.3579645964845073,0.392578125,0.7204219544131453,181,0.4120378010481799,294,0.3399972256156616,128,0.4908189936923289,3,1.2200000000000002,0,shielded_thermo_hygro|laser_disdrometer,0,0,1,0,1,0,0.6574864247498422,0.9866361050816601,0.9912316841802057,0.8784514046705693,0.0
14,0.42097010621606995,0.5247594100325855,0.3538908455500904,0.392578125,0.9685527645257297,181,0.3926557619251361,294,0.2006334364414215,128,0.5206139876307624,3,1.5999999999999999,0,radiometer_basic|shielded_thermo_hygro|surface_temp_ir,0,1,1,1,0,0,0.8839407106191574,0.9402252671919001,0.5849289468364754,0.8030316415491776,0.0
29,0.42538557894780143,0.5396866489875178,0.3515125401118433,0.392578125,0.9648009581460478,181,0.3787085135929844,294,0.3082951009273529,128,0.5506015242221284,3,1.6400000000000003,0,radiometer_basic|shielded_thermo_hygro|fc4_flux,0,1,1,0,0,1,0.880516659272832,0.9068281887295971,0.8988069580961009,0.8953839353661767,0.0
33,0.43416392076809035,0.5167237369661801,0.38080532573331205,0.392578125,0.9604354082550133,181,0.37329389598397983,294,0.218728117790306,128,0.5174858073430997,3,1.72,0,shielded_thermo_hygro|surface_temp_ir|fc4_flux,0,0,1,1,0,1,0.8765324805948495,0.8938627345536339,0.6376823816201878,0.8026925322562236,0.0
