action_idx,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,event_rate,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,power_mean,warmup_abort_count,sensor_ids,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm,prior_logit
11,0.33730742266682984,0.47133871566059937,0.23792367480070142,0.42578125,0.8368494289222165,214,0.40790810432321956,202,0.19652229066969468,238,0.4804266079717103,3,1.5999999999999999,0,met_station_core|radiometer_basic|surface_temp_ir,1,1,0,1,0,0,1.0116810602793644,0.9133334835680579,0.6981060890771351,0.8743735443081858,0.0
21,0.3439174897697133,0.44301968935979613,0.27043354585597845,0.42578125,0.6440429415240466,214,0.40498367110543915,202,0.29455036047000843,238,0.44785899103316473,3,1.72,0,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,0,1,1,0,1,0,0.7785941215083866,0.9067854823149593,1.0463311794466448,0.910570261089997,0.0
18,0.34554885765343596,0.458987435286107,0.26143453818431245,0.42578125,0.6426389344802527,214,0.473535646785899,202,0.28150777330919474,238,0.46589411819178217,3,1.72,0,met_station_core|radiometer_basic|laser_disdrometer,1,1,0,0,1,0,0.7768967942645424,1.0602779334090306,1.0,0.9457249092245243,0.0
7,0.3510131957567258,0.49700568501897363,0.24276026154186178,0.42578125,0.8638608278793709,214,0.39277831715817496,202,0.255606221723832,238,0.5040817889204593,3,1.5399999999999998,0,met_station_core|radiometer_basic|shielded_thermo_hygro,1,1,1,0,0,0,1.0443355854450174,0.879456879816778,0.9079899241115673,0.9439274631244543,0.0
19,0.35202230855550926,0.44144148711080944,0.28571829180362,0.42578125,0.6432910935483246,214,0.42316126443519453,202,0.2754616098118429,238,0.4473046559317874,3,1.2200000000000002,0,shielded_thermo_hygro|laser_disdrometer,0,0,1,0,1,0,0.7776852001051336,0.9474863275857207,0.9785222147641692,0.9012312474850078,0.0
9,0.3521655731286349,0.47739171983520373,0.2593108112849886,0.42578125,0.8271870076238552,214,0.4380206887490383,202,0.19628565551853983,238,0.48716445063047775,3,1.0999999999999999,0,met_station_core|surface_temp_ir,1,0,0,1,0,0,1.0,0.9807575708597326,0.6972654900827516,0.8926743536474947,0.0
3,0.35232128982412786,0.49824800817381354,0.24411712451721806,0.42578125,0.8683016815475214,214,0.39020085347687256,202,0.25721455921082437,238,0.5052390314117394,3,1.0199999999999998,0,met_station_core|radiometer_basic,1,1,0,0,0,0,1.0497042065998723,0.8736857665246803,0.9137032210059511,0.9456977313768347,0.0
13,0.35336927527290146,0.4792072030883681,0.2600608798178956,0.42578125,0.825632453939625,214,0.4482417789721253,202,0.19399716943001546,238,0.4892904674472553,3,1.6200000000000008,0,met_station_core|shielded_thermo_hygro|surface_temp_ir,1,0,1,1,0,0,0.9981206744425354,1.0036432743806372,0.6891361014636644,0.8969666834289457,0.0
20,0.3543014241925751,0.46593696532902,0.27152405015262615,0.42578125,0.6356648304891364,214,0.5107501169463785,202,0.27528982343418257,238,0.47390159028989914,3,1.7399999999999995,0,met_station_core|shielded_thermo_hygro|laser_disdrometer,1,0,1,0,1,0,0.7684656850633113,1.1436036170877197,0.9779119780533283,0.9633270934014532,0.0
16,0.35595763866149355,0.4618600212629964,0.2774313821746649,0.42578125,0.6397227869134083,214,0.49872579274348694,202,0.2706435603880081,238,0.4696973800149678,3,1.2200000000000002,0,met_station_core|laser_disdrometer,1,0,0,0,1,0,0.7733714154324677,1.1166803522754165,0.9614070588762963,0.9504862755280601,0.0
1,0.3607017706429663,0.4881781458011643,0.2661784720562753,0.42578125,0.8365061069342578,214,0.40808830222133363,202,0.24295110681227275,238,0.49584850532262137,3,0.5199999999999999,0,met_station_core,1,0,0,0,0,0,1.0112660126724817,0.9137369586946167,0.863035162249061,0.9293460445387197,0.0
5,0.3607713671178014,0.4888123653783528,0.26582940242120195,0.42578125,0.8384923706544893,214,0.4077726366496322,202,0.2431758278746064,238,0.49648027839290926,3,1.0399999999999998,0,met_station_core|shielded_thermo_hygro,1,0,1,0,0,0,1.0136672396041488,0.9130301624010669,0.8638334388283966,0.9301769469445373,0.0
26,0.36086283041368006,0.5104244729555255,0.24996338118197156,0.42578125,0.8452417603302225,214,0.44918952089282543,202,0.26134279572224917,238,0.5185913589817657,3,1.6400000000000003,0,met_station_core|radiometer_basic|fc4_flux,1,1,0,0,0,1,1.0218266879677314,1.0057653318263766,0.9283679546397559,0.9853199914779546,0.0
31,0.36411236902252614,0.4842482712974242,0.2750320061112072,0.42578125,0.8205736837932996,214,0.4582650523153272,202,0.203891010626274,238,0.49424324891163357,3,1.72,0,met_station_core|surface_temp_ir|fc4_flux,1,0,0,1,0,1,0.9920050438781035,1.0260860526982936,0.7242819913265053,0.9141243626343009,0.0
14,0.3670908363710623,0.5025826186761944,0.26662414064820933,0.42578125,0.896302781685769,214,0.41615581390733764,202,0.22191917195039637,238,0.5114592558478344,3,1.5999999999999999,0,radiometer_basic|shielded_thermo_hygro|surface_temp_ir,0,1,1,1,0,0,1.083555197826974,0.9318006560661833,0.7883234247554894,0.9345597595495491,0.0
28,0.3718638883777506,0.4936276912825917,0.28157644268640586,0.42578125,0.8059645277735229,214,0.45888385025433975,202,0.24227547648699344,238,0.5023746181716187,3,1.6600000000000001,0,met_station_core|shielded_thermo_hygro|fc4_flux,1,0,1,0,0,1,0.9743437945050718,1.0274715826038607,0.8606351207960768,0.9541501659683366,0.0
6,0.37271372873268166,0.5384304851737864,0.24983531749403937,0.42578125,0.9669059678285479,214,0.38584580309320204,202,0.2826672603509256,238,0.545139677090892,3,1.0199999999999998,0,radiometer_basic|shielded_thermo_hygro,0,1,1,0,0,0,1.1689085526210619,0.8639345179079566,1.0041188455583332,1.012320638695784,0.0
24,0.3731306408056601,0.49766219464281647,0.2807909172121224,0.42578125,0.8069854682990324,214,0.4610048345114925,202,0.25064373323146033,238,0.5062113453473284,3,1.1400000000000003,0,met_station_core|fc4_flux,1,0,0,0,0,1,0.9755780263245999,1.032220607983958,0.8903616773529205,0.9660534372204928,0.0
4,0.38182950354530476,0.5414901775413332,0.26344165684076665,0.42578125,0.9561175215884904,214,0.40392290022556143,202,0.28543277582576293,238,0.5484910658799382,3,0.5199999999999999,0,shielded_thermo_hygro,0,0,1,0,0,0,1.1558662222403564,0.9044103454821334,1.0139427855594494,1.024739784427313,0.0
29,0.38228183015113854,0.5170764457719224,0.2823320811534144,0.42578125,0.8207915728198034,214,0.4466146392987506,202,0.30379177232374666,238,0.5237326614807669,3,1.6400000000000003,0,radiometer_basic|shielded_thermo_hygro|fc4_flux,0,1,1,0,0,1,0.992268453511591,1.0,1.0791594447023536,1.0238092994046484,0.0
27,0.3855420211427069,0.49964248485840423,0.30093691539433265,0.42578125,0.7978891971233849,214,0.4284383583408181,202,0.29190482574851573,238,0.5060774604042396,3,1.1400000000000003,0,shielded_thermo_hygro|fc4_flux,0,0,1,0,0,1,0.9645813942549339,0.9593020932173834,1.03693344704873,0.9869389781736824,0.0
33,0.3863853078049336,0.47148398055327595,0.3232849314133056,0.42578125,0.751636820836602,214,0.4594592492621724,202,0.22978771122626396,238,0.48029459377501277,3,1.72,0,shielded_thermo_hygro|surface_temp_ir|fc4_flux,0,0,1,1,0,1,0.9086661346334782,1.0287599394045608,0.8162748350606861,0.9179003030329085,0.0
12,0.3887750696352062,0.5097671541576174,0.29905985049954076,0.42578125,0.8666426403639472,214,0.4497686944127378,202,0.23980217441102536,238,0.5187378363959034,3,1.0999999999999999,0,shielded_thermo_hygro|surface_temp_ir,0,0,1,1,0,0,1.0476985643831989,1.0070621400116653,0.8518492103862371,0.9688699715937004,0.0
22,0.38940102912602015,0.4782991232151103,0.3234833947334295,0.42578125,0.6489153852529614,214,0.4704516216891237,202,0.3315483468796025,238,0.4836384512738959,3,1.2799999999999996,0,surface_temp_ir|laser_disdrometer,0,0,0,1,1,0,0.7844844989974035,1.0533725952821442,1.1777591182728926,1.0052054041841467,0.0
8,0.39970067068740417,0.5386674826229931,0.296657252313396,0.42578125,0.8974220519450223,214,0.42822971217112965,202,0.3098227422715736,238,0.5451581687959085,3,0.58,0,surface_temp_ir,0,0,0,1,0,0,1.084908302081438,0.9588349205111414,1.1005832578956143,1.0481088268293979,-0.0
10,0.4005466480909187,0.5350318618221294,0.30082631954192574,0.42578125,0.9051536021353764,214,0.40623362753355857,202,0.31154947064253463,238,0.5409789001038232,3,1.08,0,radiometer_basic|surface_temp_ir,0,1,0,1,0,0,1.0942551004705514,0.9095842182231284,1.1067171147005717,1.0368521444647503,-0.0
32,0.42010148282861337,0.5427275811313489,0.3291746480327074,0.42578125,0.8598262548585919,214,0.4806877360633104,202,0.3102609110730035,238,0.5502583006649686,3,1.6999999999999995,0,radiometer_basic|surface_temp_ir|fc4_flux,0,1,0,1,0,1,1.0394581236575449,1.076291938880596,1.1021397648306774,1.0726299424562729,-0.0
30,0.4258041113159076,0.5381433868421874,0.34250492061955046,0.42578125,0.8204094953486852,214,0.496879610906143,202,0.3193632839795421,238,0.5455507967447901,3,1.1999999999999997,0,surface_temp_ir|fc4_flux,0,0,0,1,0,1,0.9918065537626869,1.1125466278631522,1.1344741220654275,1.079609101230422,-0.0
17,0.46838841037242673,0.5837154025240411,0.38287383796068547,0.42578125,0.6821478430495084,214,0.44432271991183264,202,0.6135169975459576,238,0.5799958535024329,3,1.1999999999999997,0,radiometer_basic|laser_disdrometer,0,1,0,0,1,0,0.8246597646752448,0.9948682394501966,2.1793962928053845,1.3329747656436086,-0.0
15,0.47992942119405296,0.6033553303837411,0.38840952934591677,0.42578125,0.6516003176987728,214,0.4766951106710009,202,0.6674769148230553,238,0.5985907810642763,3,0.7000000000000001,0,laser_disdrometer,0,0,0,0,1,0,0.7877303580607898,1.0673521840203917,2.3710780948486647,1.4087202123099487,-0.0
34,0.4918880512122996,0.6087649017344556,0.40522426409042883,0.42578125,0.6648764972374818,214,0.45237934788559925,202,0.6910422145068145,238,0.6027660198766318,3,1.32,0,laser_disdrometer|fc4_flux,0,0,0,0,1,1,0.8037801502073634,1.012907567463306,2.45478910363092,1.4238256071005297,-0.0
2,0.5039264851172144,0.6818293542216677,0.37201211278806195,0.42578125,1.0097059640580806,214,0.3703086985146055,202,0.6514158161873577,238,0.6771434929200146,3,0.5,0,radiometer_basic,0,1,0,0,0,0,1.220650173119283,0.8291459032691888,2.314024257766671,1.4546067780517145,-0.0
0,0.5151103896496352,0.7069232419520526,0.3728818120920604,0.42578125,0.9881274118740982,214,0.3620318503368019,202,0.7467987408720645,238,0.698986001027655,3,0.0,0,,0,0,0,0,0,0,1.194563505914526,0.8106134875140772,2.6528529997351664,1.5526766643879233,-0.0
25,0.5383358875017924,0.7128168048980769,0.40895888072495556,0.42578125,0.9666134370403869,214,0.4822866474785427,202,0.6802731600253522,238,0.709724414848094,3,1.1200000000000003,0,radiometer_basic|fc4_flux,0,1,0,0,0,1,1.1685549073323125,1.079872008306316,2.416534193811311,1.554987036483313,-0.0
23,0.542475998600518,0.7218118509226435,0.40949907408955416,0.42578125,0.9567831511670184,214,0.4790913538251183,202,0.7165416079033323,238,0.717472037631823,3,0.62,0,fc4_flux,0,0,0,0,0,1,1.1566709128029415,1.0727175324511549,2.5453705930753006,1.591586346109799,-0.0
