seed,event_coverage_target,event_coverage_actual,storm_regime_fraction,event_cluster_count,particle_rate,flux_rate,thermal_rate,static_best_ordinary,dynamic_best_ordinary,static_best_macro,dynamic_best_macro,dynamic_minus_static_ordinary,dynamic_minus_static_macro,custom_ppo_is_trained
6871,0.7,0.5283888888888889,0.6901111111111111,464,0.17966666666666667,0.17372222222222222,0.175,0.4208234317173686,0.4706647894496872,0.9149004671915838,1.031189738757004,-0.049841357732318625,-0.11628927156542013,False
6872,0.7,0.5268611111111111,0.6752777777777778,447,0.17472222222222222,0.1776111111111111,0.17452777777777778,0.2766481235662181,0.3164346830024053,0.426915092808687,0.5568345717809947,-0.0397865594361872,-0.1299194789723077,False
