action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,receding_action_coverage
-4000,dynamic:receding_oracle_l8,6,True,True,False,True,0.341036028579563,0.49525563545839885,0.09330770078776783,0.5703244193180187,0.6790356574328489,0.2360739253266998,37,807,575,1.2465364583333334,2.12,,,,,0,0,0,6,0.8647905075524782,0.055193865740740734,0.4921875,0.21180555555555555,0.5342881944444444,0.5516493055555556,0.1284722222222222,0.3177083333333333,35.0
33,shielded_thermo_hygro|surface_temp_ir|fc4_flux,3,False,True,False,False,0.39029096027984955,0.5470264760488776,0.13852124037937477,0.8511208291794803,0.7295817120515429,0.26965156787115596,37,807,575,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
27,shielded_thermo_hygro|fc4_flux,2,False,True,False,False,0.39636606424109133,0.5482705885596888,0.15235653422705459,0.8309655495592065,0.7381027733637054,0.26117388242612716,37,807,575,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
24,met_station_core|fc4_flux,2,False,True,False,False,0.4027341221970144,0.5740367513727135,0.1275647404894435,0.927659025868854,0.7489842284179975,0.306417504341706,37,807,575,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
29,radiometer_basic|shielded_thermo_hygro|fc4_flux,3,False,True,False,True,0.4040456315463719,0.5563535783020124,0.15938807001581828,0.9213085915591266,0.7500107645840746,0.26015797405139257,37,807,575,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,
4,shielded_thermo_hygro,1,False,False,False,False,0.409573904604056,0.5642921657629416,0.1610445710682896,0.940524855981002,0.7621547949293807,0.2643856227721857,37,807,575,0.52,0.62,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
28,met_station_core|shielded_thermo_hygro|fc4_flux,3,False,True,False,False,0.4108875453425248,0.5780707820725273,0.1423352872468194,0.9812483618388305,0.7469793989968196,0.31764153522641764,37,807,575,1.6600000000000001,2.02,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,
26,met_station_core|radiometer_basic|fc4_flux,3,False,True,False,True,0.4210372578414131,0.5945647224180506,0.14229404551242542,1.034403084500416,0.7667645018921687,0.3264361406797948,37,807,575,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
12,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.4211181456856947,0.5819242040639822,0.16280977136763108,0.9861086308956146,0.7674865981072299,0.29623542232357936,37,807,575,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
19,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.42348906242275713,0.6009148688803256,0.13848380770584848,0.868680602795369,0.817735564263706,0.2757129476899686,37,807,575,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
