policy,steps,reward_mean,instant_mae,oracle_loss_mean,dtw_mean,power_mean,peak_power_max,event_rate,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,duty_min,duty_max,duty_std
custom_ppo,5242,-0.6884776386385754,4.593865832896095,0.60505532778484,4.445985933499052,0.6538363220144984,0.9199999999999999,0.6043494849294162,0,0.0034344590726960505,1,1,4,0.5156768436144821,0.0,1.0,0.321222271900972
validation_selected_static,5242,-0.7682895241806145,4.337033381433059,0.7682894605916535,4.260046923011919,0.7400000000000001,0.9199999999999999,0.6043494849294162,0,0.0,2,4,0,-0.0,0.0,1.0,0.4714045207910317
