action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,subtype_particle_steps,subtype_flux_steps,subtype_thermal_steps
-3022,dynamic:subtype_auto_c0_p1_f1_t0_lead8,2,False,False,False,False,0.3598010838177288,0.4352531600849031,0.19211807795963087,0.0916879350846135,0.7213952539624965,0.22911805223992102,,,,0.9945225694444443,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.11402067449572835,0.006076388888888888,0.0,0.0,1.0,0.8181423611111112,0.0,0.0,527.0,820.0,538.0
-3020,dynamic:subtype_auto_c0_p1_f0_t0_lead8,2,False,False,False,False,0.3598751525698592,0.4327448630404217,0.19793113867094467,0.09175338551571745,0.7159056793716623,0.23497012604484993,,,,0.7880989583333332,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.16598032492370687,0.003689236111111111,0.0,0.0,1.0,0.4622395833333333,0.0,0.0,527.0,820.0,538.0
-3028,dynamic:subtype_auto_c1_p1_f0_t0_lead8,2,False,False,False,False,0.3600125669537293,0.43131696536921343,0.20154726753805902,0.0940352359281206,0.7132393785865931,0.2331928100478472,,,,0.8935763888888888,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.15653825685932796,0.002965856481481481,0.0,0.0,1.0,0.6440972222222222,0.0,0.0,527.0,820.0,538.0
-3024,dynamic:subtype_auto_c1_p0_f0_t0_lead8,2,False,False,False,False,0.36026022550908643,0.431513202626931,0.20190920363460388,0.08790248519329237,0.7157893192886216,0.2352182383624816,,,,0.7609114583333333,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.16320527620748257,0.00441261574074074,0.0,0.0,1.0,0.4153645833333333,0.0,0.0,527.0,820.0,538.0
-3018,dynamic:subtype_auto_c0_p0_f1_t0_lead8,2,False,False,False,False,0.36085918187907534,0.4356261630307548,0.1946987160748535,0.09119010039479727,0.7221209617467915,0.22966005680147822,,,,0.8618576388888888,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.16280156324505746,0.004629629629629629,0.0,0.0,1.0,0.5894097222222222,0.0,0.0,527.0,820.0,538.0
-3026,dynamic:subtype_auto_c1_p0_f1_t0_lead8,2,False,False,False,False,0.3613380603589273,0.4332064155364952,0.20161943605521343,0.08905462227210374,0.7210423134994216,0.23079707677784242,,,,0.9673350694444444,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.12929924296710898,0.0023148148148148147,0.0,0.0,1.0,0.7712673611111112,0.0,0.0,527.0,820.0,538.0
10,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.36144158868571846,0.4346371602531947,0.19877338837701958,0.07770227186665173,0.8000459649915859,0.23382488270679122,447.0,699.0,443.0,1.0999999999999999,1.3399999999999999,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,
-3002,dynamic:subtype_auto_c0_p0_f1_t0_lead0,2,False,False,False,False,0.3620756181723361,0.4398032758265377,0.18933541116180955,0.07711477570185725,0.794190052726439,0.24534856027405186,,,,0.8074826388888887,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.1666576073844516,0.004629629629629629,0.0,0.0,1.0,0.4956597222222222,0.0,0.0,447.0,700.0,442.0
-3016,dynamic:subtype_auto_c0_p0_f0_t0_lead8,2,False,False,False,False,0.36237757405938786,0.43436597972695673,0.20239215223314044,0.09135940223508135,0.719735815457818,0.23586447572259434,,,,0.6554340277777777,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.1306791297627628,0.0022424768518518514,0.0,0.0,1.0,0.23350694444444445,0.0,0.0,527.0,820.0,538.0
-3014,dynamic:subtype_auto_c1_p1_f1_t0_lead0,2,False,False,False,False,0.36239008888514945,0.4338960630550765,0.20347681202359133,0.07510649403286326,0.7899423086004598,0.23287019308032764,,,,1.0999999999999999,1.3399999999999999,0.0,0.0,0,0,0,2,4,0,-0.0,0.0008680555555555555,0.0,0.0,1.0,1.0,0.0,0.0,447.0,700.0,442.0
-3030,dynamic:subtype_auto_c1_p1_f1_t0_lead8,2,False,False,False,False,0.36239008888514945,0.4338960630550765,0.20347681202359133,0.0914969391929979,0.7212539512936662,0.23183168424466508,,,,1.0999999999999999,1.3399999999999999,0.0,0.0,0,0,0,2,4,0,-0.0,0.0008680555555555555,0.0,0.0,1.0,1.0,0.0,0.0,527.0,820.0,538.0
-3012,dynamic:subtype_auto_c1_p1_f0_t0_lead0,2,False,False,False,False,0.36241664323541856,0.4325919033709827,0.20646071546561234,0.07654585466788918,0.7859903181503926,0.23298487492006828,,,,0.9237847222222221,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.14765162825569772,0.002965856481481481,0.0,0.0,1.0,0.6961805555555556,0.0,0.0,447.0,700.0,442.0
-3010,dynamic:subtype_auto_c1_p0_f1_t0_lead0,2,False,False,False,False,0.3628116189696205,0.43366204858379515,0.20535520965923795,0.0739829444745243,0.790092807837895,0.23292681794799022,,,,0.9874739583333333,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.11829765952503386,0.0023148148148148147,0.0,0.0,1.0,0.8059895833333334,0.0,0.0,447.0,700.0,442.0
-3004,dynamic:subtype_auto_c0_p1_f0_t0_lead0,2,False,False,False,False,0.3631842506009788,0.4348969486084297,0.2038115553088955,0.07681359274425363,0.7840307724262987,0.24410415086810944,,,,0.7437934027777777,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.160344930787087,0.003689236111111111,0.0,0.0,1.0,0.3858506944444444,0.0,0.0,447.0,700.0,442.0
-3000,dynamic:subtype_auto_c0_p0_f0_t0_lead0,2,False,False,False,False,0.3633041606080951,0.43750721542780097,0.1983969520647209,0.07641710123459765,0.7880001719615289,0.2476027164928514,,,,0.6312673611111111,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.11755089064652788,0.0022424768518518514,0.0,0.0,1.0,0.1918402777777778,0.0,0.0,447.0,700.0,442.0
-3008,dynamic:subtype_auto_c1_p0_f0_t0_lead0,2,False,False,False,False,0.3634569323023445,0.4333221531719851,0.20819002885918517,0.08023914199747495,0.7839101813041738,0.2351694072499804,,,,0.8112586805555555,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.1666644018674458,0.00441261574074074,0.0,0.0,1.0,0.5021701388888888,0.0,0.0,447.0,700.0,442.0
-3006,dynamic:subtype_auto_c0_p1_f1_t0_lead0,2,False,False,False,False,0.3638743932404193,0.43866394973630196,0.1976637564964228,0.0772173405860361,0.7946375030492033,0.2404403003497361,,,,0.9200086805555555,1.3399999999999999,0.0,0.0,0,0,0,1,4,1,0.1489256432456075,0.006076388888888888,0.0,0.0,1.0,0.6896701388888888,0.0,0.0,447.0,700.0,442.0
4,shielded_thermo_hygro,1,False,False,False,False,0.384598172652962,0.4693664483857312,0.1962110535769196,0.07338510176179393,0.7938149287038948,0.3698956225967165,447.0,699.0,443.0,0.52,0.62,0.0,0.0,0,0,0,1,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,
6,radiometer_basic|shielded_thermo_hygro,2,False,False,False,True,0.3933633729062017,0.4651070369127376,0.23392185947069755,0.08604977884115256,0.8081202285739997,0.3207602957368704,447.0,699.0,443.0,1.0199999999999998,1.22,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,
-3019,dynamic:subtype_auto_c0_p0_f1_t1_lead8,3,False,False,False,False,0.40405454466882573,0.4678464815902065,0.2622847715666244,0.1117963550552245,0.7391390169448242,0.3073625868968804,,,,0.8618576388888888,1.3399999999999999,0.0,0.0,0,0,0,0,3,3,0.42415982277058306,0.007957175925925925,0.23350694444444445,0.0,0.7664930555555556,0.5894097222222222,0.0,0.0,527.0,820.0,538.0
