action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,subtype_particle_steps,subtype_flux_steps,subtype_thermal_steps
10,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.28187791348399416,0.3801807908655488,0.1675142843048897,0.44838513337092195,0.5826835161594957,0.2086986426323179,452.0,283.0,504.0,1.0999999999999999,1.3399999999999999,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,
-3026,dynamic:subtype_auto_c1_p0_f1_t0_lead12,5,True,True,False,True,0.29444789783641073,0.4069102104780316,0.1636114608758772,0.4746663218416343,0.5339606906321034,0.2268371805160617,,,,1.1215104166666667,1.48,0.0,0.0,0,0,0,0,1,5,0.711146396111261,0.00708912037037037,0.0,0.6059027777777778,0.3940972222222222,0.6236979166666666,0.2322048611111111,0.1440972222222222,535.0,332.0,576.0
-3018,dynamic:subtype_auto_c0_p0_f1_t0_lead12,5,True,True,False,True,0.29604740483531106,0.4064703988778774,0.16758347092100154,0.4713688523552128,0.5351243320942284,0.23331289363300634,,,,0.904765625,1.48,0.0,0.0,0,0,0,0,1,5,0.6871280205429215,0.006221064814814815,0.0,0.6059027777777778,0.3940972222222222,0.25,0.2322048611111111,0.1440972222222222,535.0,332.0,576.0
-3010,dynamic:subtype_auto_c1_p0_f1_t0_lead0,5,True,True,False,True,0.2963184759638453,0.4154706319028856,0.1576992072234971,0.5102128659244916,0.589866050086181,0.2324209368477265,,,,1.1152604166666669,1.48,0.0,0.0,0,0,0,0,1,5,0.6681295819090298,0.00708912037037037,0.0,0.6579861111111112,0.3420138888888889,0.6809895833333334,0.1957465277777778,0.1232638888888889,451.0,284.0,504.0
-3008,dynamic:subtype_auto_c1_p0_f0_t0_lead0,4,True,False,False,True,0.3002392400942174,0.42956386526702295,0.14978552123120692,0.5105173632568636,0.6634510669752326,0.2253297524127577,,,,1.0363715277777779,1.48,0.0,0.0,0,0,0,0,2,4,0.5220663574715363,0.004991319444444444,0.0,0.78125,0.21875,0.6809895833333334,0.1957465277777778,0.0,451.0,284.0,504.0
-3002,dynamic:subtype_auto_c0_p0_f1_t0_lead0,5,True,True,False,True,0.30087847660373274,0.41919078928049386,0.1632362649544304,0.4997519619944619,0.5871873987759922,0.25243657104493605,,,,0.8471614583333333,1.48,0.0,0.0,0,0,0,0,1,5,0.6438923132433223,0.006221064814814815,0.0,0.6579861111111112,0.3420138888888889,0.21875,0.1957465277777778,0.1232638888888889,451.0,284.0,504.0
-3019,dynamic:subtype_auto_c0_p0_f1_t1_lead12,4,True,True,False,True,0.3019498240205899,0.42671600388268294,0.15679931054722535,0.4540345787862751,0.5194461571883007,0.291786073306058,,,,0.884765625,1.48,0.0,0.0,0,0,0,0,2,4,0.48982775108043347,0.004484953703703703,0.0,0.8559027777777778,0.3940972222222222,0.0,0.2322048611111111,0.1440972222222222,535.0,332.0,576.0
-3024,dynamic:subtype_auto_c1_p0_f0_t0_lead12,4,True,False,False,True,0.30225682562740985,0.4263447953945836,0.15789532840531756,0.46940359595083747,0.6243625261921839,0.21944617093282026,,,,1.0292881944444445,1.48,0.0,0.0,0,0,0,0,2,4,0.5599632902504748,0.004991319444444444,0.0,0.75,0.25,0.6236979166666666,0.2322048611111111,0.0,535.0,332.0,576.0
-3003,dynamic:subtype_auto_c0_p0_f1_t1_lead0,4,True,True,False,True,0.3035226063430956,0.43538509318612584,0.1501163892552886,0.4901232027971163,0.5606744364428689,0.3158036231078089,,,,0.8296614583333333,1.48,0.0,0.0,0,0,0,0,2,4,0.45290219816375843,0.004484953703703703,0.0,0.8767361111111112,0.3420138888888889,0.0,0.1957465277777778,0.1232638888888889,451.0,284.0,504.0
-3016,dynamic:subtype_auto_c0_p0_f0_t0_lead12,4,True,False,False,True,0.3048123142022329,0.4249459097494128,0.16505125797410528,0.4714916917068936,0.6261877513838461,0.2207003876230576,,,,0.8125434027777777,1.48,0.0,0.0,0,0,0,0,2,4,0.5359449146821356,0.004123263888888888,0.0,0.75,0.25,0.25,0.2322048611111111,0.0,535.0,332.0,576.0
