action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,subtype_particle_steps,subtype_flux_steps,subtype_thermal_steps
10,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.14698913278940987,0.21448529536042743,0.10760477401085736,0.20749156749072042,0.12750798771157862,0.2516592411426371,380.0,120.0,347.0,1.0999999999999999,1.3399999999999999,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,
19,surface_temp_ir|fc4_flux,2,False,True,False,False,0.14944721032063374,0.2732210601948737,0.07722453090947928,0.2481338530778885,0.10612964030976096,0.3572859756262055,380.0,120.0,347.0,1.2,1.5,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,
8,met_station_core|surface_temp_ir,2,False,False,False,False,0.1505752729313422,0.2767863467212841,0.07693046080236582,0.2654587435094934,0.12130206963047385,0.34237597889189075,380.0,120.0,347.0,1.0999999999999999,1.3399999999999999,0.0,0.0,0,0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,
7,surface_temp_ir,1,False,False,False,False,0.15590916399540017,0.2954249138427181,0.07450100480614044,0.26363425781754285,0.12608065806950133,0.3873870613144695,380.0,120.0,347.0,0.58,0.72,0.0,0.0,0,0,0,1,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
1,met_station_core,1,False,False,False,False,0.1627998408447537,0.323405820292775,0.06908542397095985,0.27079720109897226,0.1318629468480746,0.4440324533333524,380.0,120.0,347.0,0.52,0.62,0.0,0.0,0,0,0,1,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
5,met_station_core|shielded_thermo_hygro,2,False,False,False,False,0.16295688430788383,0.323811464904598,0.06909740738237846,0.2708831369533743,0.13171063509459296,0.44525289864035095,380.0,120.0,347.0,1.04,1.24,0.0,0.0,0,0,0,2,4,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,
16,met_station_core|fc4_flux,2,False,True,False,False,0.16578113987715268,0.31285674687040566,0.07996176507490402,0.25194940011164074,0.13182442740847666,0.43784413040113723,380.0,120.0,347.0,1.1400000000000003,1.4,0.0,0.0,0,0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
12,met_station_core|laser_disdrometer,2,True,False,False,False,0.16653645203526443,0.2971126068694993,0.0903445926165253,0.2662038980738113,0.1466498678550124,0.37381335314610165,380.0,120.0,347.0,1.22,1.5,0.0,0.0,0,0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
14,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.16709178701178948,0.2687733624968568,0.10776006358442028,0.19686081500625924,0.14390928614884615,0.3804852230640756,380.0,120.0,347.0,1.22,1.5,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
9,radiometer_basic|surface_temp_ir,2,False,False,False,True,0.1759772422616758,0.2889805746838468,0.11003921530193479,0.2618124706278506,0.11194499839718143,0.37809416971649834,380.0,120.0,347.0,1.08,1.3199999999999998,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,
-3006,dynamic:subtype_auto_c0_p1_f1_t0_lead0,5,True,False,False,True,0.1773339922737149,0.2885557781374005,0.1124355069140798,0.31309386713337395,0.12631326590975125,0.3176364952634121,,,,0.6665364583333333,1.3399999999999999,0.0,0.0,0,0,0,0,1,5,0.5387087457118038,0.008029513888888888,0.6315104166666666,0.052083333333333336,0.15104166666666666,0.203125,0.16536458333333334,0.0,381.0,120.0,348.0
-3004,dynamic:subtype_auto_c0_p1_f0_t0_lead0,5,True,True,False,False,0.17767122779817632,0.29105607410552786,0.11151058551986602,0.3118657509348993,0.12471104602639874,0.325633420362726,,,,0.6727864583333333,1.5,0.0,0.0,0,0,0,0,1,5,0.5387087457118038,0.008029513888888888,0.6315104166666666,0.0,0.15104166666666666,0.203125,0.16536458333333334,0.052083333333333336,381.0,120.0,348.0
