action_idx,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,event_rate,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,power_mean,warmup_abort_count,sensor_ids,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm,prior_logit
31,0.5172838802245678,0.8074384987871212,0.29692590530249124,0.431640625,1.1350405271663222,172,0.8184166260802714,373,0.2952148516551923,118,0.7495573349672621,3,1.72,0,met_station_core|surface_temp_ir|fc4_flux,1,0,0,1,0,1,1.0817593366698555,0.8709639249904721,0.8093126829222131,0.9206786481941802,0.0
26,0.5272293909899114,0.8258600534806604,0.30043428305020176,0.431640625,1.0914104312311772,172,0.8549858604934836,373,0.34671945188005093,118,0.7643719145349039,3,1.6400000000000003,0,met_station_core|radiometer_basic|fc4_flux,1,1,0,0,0,1,1.0401773292366279,0.9098811255011371,0.9505092587621782,0.966855904499981,0.0
28,0.5279925751577442,0.8044849902751039,0.3180103629895775,0.431640625,1.0503852220122205,172,0.8255990067292155,373,0.3793123801380901,118,0.7517655362931753,3,1.6600000000000001,0,met_station_core|shielded_thermo_hygro|fc4_flux,1,0,1,0,0,1,1.0010779296563894,0.8786074579313173,1.0398606923533782,0.9731820266470282,0.0
24,0.5306069917569403,0.8147487931436723,0.31481545187217125,0.431640625,1.095586356208768,172,0.8243444406954277,373,0.37506034073688216,118,0.7649970458803592,3,1.1400000000000003,0,met_station_core|fc4_flux,1,0,0,0,0,1,1.0441572275095288,0.8772723411678898,1.0282039975889092,0.9832111887554426,0.0
11,0.5367857886012644,0.8856896666380075,0.2718106784771398,0.431640625,1.175981005263883,172,0.9421812121334409,373,0.2839824063545566,118,0.8007148745839602,3,1.5999999999999999,0,met_station_core|radiometer_basic|surface_temp_ir,1,1,0,1,0,0,1.1207779825858128,1.0026749462584061,0.7785196506913953,0.967324193178538,0.0
13,0.5390742195789547,0.8737665595062538,0.28489206451389254,0.431640625,1.1348728714294212,172,0.9396173766247389,373,0.28501536937083227,118,0.7865018724749975,3,1.6200000000000008,0,met_station_core|shielded_thermo_hygro|surface_temp_ir,1,0,1,1,0,0,1.0815995510459961,0.9999464969985423,0.7813514529038325,0.9542991669827904,0.0
9,0.5426305579312611,0.8818232264274206,0.28503062756132563,0.431640625,1.1603684718179148,172,0.9421050219769133,373,0.285256345519575,118,0.7959099464381344,3,1.0999999999999999,0,met_station_core|surface_temp_ir,1,0,0,1,0,0,1.1058983343089264,1.0025938642328702,0.7820120736428156,0.9635014240615373,0.0
20,0.5483910600063003,0.8554279645890851,0.31521183006542247,0.431640625,0.8683902735626975,172,1.0053136407050627,373,0.3627425888711113,118,0.7454821677129572,3,1.7399999999999995,0,met_station_core|shielded_thermo_hygro|laser_disdrometer,1,0,1,0,1,0,0.8276262070086291,1.0698608587028673,0.9944356666456522,0.9639742441190494,0.0
3,0.5579824634187389,0.9010164063440729,0.29746527652355403,0.431640625,1.1262337433737377,172,0.9701617440813028,373,0.3541639237585714,118,0.8168531370712039,3,1.0199999999999998,0,met_station_core|radiometer_basic,1,1,0,0,0,0,1.07336596183817,1.032451997642796,0.9709178035056568,1.0255785876622074,0.0
1,0.5585668047957976,0.8920740858844143,0.3052846428693911,0.431640625,1.1109643412190815,172,0.9526062910981856,373,0.3816703870513682,118,0.8150803397895451,3,0.5199999999999999,0,met_station_core,1,0,0,0,0,0,1.0588133375478253,1.0137693783656287,1.0463250178798025,1.039635911264419,0.0
5,0.5587996048076699,0.8917873433003058,0.3059120095950495,0.431640625,1.1159214138291602,172,0.9522579448152803,373,0.37393484757108203,118,0.8140380687385075,3,1.0399999999999998,0,met_station_core|shielded_thermo_hygro,1,0,1,0,0,0,1.0635377147397924,1.0133986661438252,1.0251185298744048,1.0340183035860075,0.0
7,0.5590212925114125,0.9019260934327882,0.29860218253332316,0.431640625,1.1303713115495304,172,0.969059269126235,373,0.3567290421638448,118,0.81871987427987,3,1.5399999999999998,0,met_station_core|radiometer_basic|shielded_thermo_hygro,1,1,1,0,0,0,1.0773093038582526,1.031278737125511,0.9779499119749477,1.0288459843195705,0.0
16,0.5633220658637583,0.8721658026807988,0.32877063687212277,0.431640625,0.8892687877943349,172,1.0197913244406596,373,0.3805892513591354,118,0.7632164545313765,3,1.2200000000000002,0,met_station_core|laser_disdrometer,1,0,0,0,1,0,0.847524639853361,1.0852680973259612,1.0433611533493492,0.9920512968428904,0.0
18,0.5635275717795594,0.8939602010255485,0.312580454723327,0.431640625,0.884923002314429,172,1.0614368096193743,373,0.3777366685917822,118,0.7746988268418619,3,1.72,0,met_station_core|radiometer_basic|laser_disdrometer,1,1,0,0,1,0,0.8433828546875142,1.129587474613182,1.0355409796698734,1.00283710299019,0.0
21,0.58752413688732,0.7793245059107943,0.4418613136770526,0.431640625,0.6568540565149729,172,0.9779667268649502,373,0.3299293269292783,118,0.6549167034364004,3,1.72,0,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,0,1,1,0,1,0,0.6260199450661728,1.0407581075422079,0.9044802023162641,0.8570860849748816,0.0
