policy,complete_seeds,mean_oracle_loss,mean_loss_margin_vs_custom_ppo,median_loss_margin_vs_custom_ppo,pdppo_step_win_count,pdppo_step_loss_count,mean_staticnorm_macro,mean_staticnorm_macro_margin_vs_custom_ppo,pdppo_staticnorm_macro_win_count,diagnostic_privilege,mean_switches_per_step,mean_mid_duty_sensor_count,mean_warmup_abort_count
context_alert_bandit_t0p35,5,0.4213720789921472,,,0,0,1.297967695927229,,0,supplied_synthetic_warning_scores,0.010048407592988645,3.8,0.0
context_alert_bandit_t0p5,5,0.42005206800434813,,,0,0,1.3015839388112187,,0,supplied_synthetic_warning_scores,0.010048407592988645,3.8,0.0
event_label_reference_l8,5,0.4211480482267576,,,0,0,1.2973604843992423,,0,exact_final_event_subtype,0.010048407592988645,3.8,0.0
