action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,receding_action_coverage
-4000,dynamic:receding_oracle_l8,6,True,True,False,True,0.3572292778537505,0.43736446058408457,0.1630235081164922,0.6198529202984758,0.6196099166210853,0.1646480154711753,166,825,640,1.0313368055555554,2.12,,,,,0,0,0,6,0.8489278530889349,0.05548321759259259,0.1371527777777778,0.4192708333333333,0.3177083333333333,0.4006076388888889,0.21571180555555555,0.3255208333333333,35.0
33,shielded_thermo_hygro|surface_temp_ir|fc4_flux,3,False,True,False,False,0.45670375575880623,0.5558854392281454,0.21633923014440473,1.0469282959778625,0.7257488027937484,0.21280240418273025,166,825,640,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
12,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.45793185735237785,0.5529219806194305,0.2277254813515414,1.1447765784988921,0.7141454456701423,0.2012149185873568,166,825,640,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
14,radiometer_basic|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,True,0.4580319474561192,0.5551502559720045,0.22266796351940457,1.1960043497832424,0.713354195383462,0.19318186375894583,166,825,640,1.5999999999999999,1.94,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
22,surface_temp_ir|laser_disdrometer,2,True,False,False,False,0.47334049260502475,0.5951439277328903,0.17815267285235215,0.82270250541259,0.757710908795848,0.3273223206808325,166,825,640,1.2799999999999996,1.6,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
21,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,3,True,False,False,True,0.4885805736687164,0.5949687979781942,0.23075116230354797,0.8279408354716129,0.7626599795980887,0.31985347816953436,166,825,640,1.7200000000000002,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
19,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.49459046700374326,0.6001644714122751,0.23873429881605315,0.8255437765135822,0.7631334187045242,0.33371550957672297,166,825,640,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
29,radiometer_basic|shielded_thermo_hygro|fc4_flux,3,False,True,False,True,0.4981079889176827,0.6148437418221769,0.21520158031852957,1.2850703986653362,0.7175437795122465,0.3092852403991856,166,825,640,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,
10,radiometer_basic|surface_temp_ir,2,False,False,False,True,0.49935053330328727,0.6377304884497188,0.16398989906282693,1.3008205646491913,0.7238555359117913,0.3602307383844163,166,825,640,1.08,1.3199999999999998,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
27,shielded_thermo_hygro|fc4_flux,2,False,True,False,False,0.5034189431834319,0.6166931195749892,0.22890158553910822,1.170625650020967,0.722170347616528,0.33689694619970395,166,825,640,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
8,surface_temp_ir,1,False,False,False,False,0.5077691132286822,0.6486708036641596,0.16629711159381788,1.3023044738065765,0.7291280166488705,0.3810836321092211,166,825,640,0.58,0.72,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
31,met_station_core|surface_temp_ir|fc4_flux,3,False,True,False,False,0.5096889309239082,0.6142383446331078,0.25631583469849284,1.201375553945461,0.7536489935625683,0.27914708044263536,166,825,640,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,
6,radiometer_basic|shielded_thermo_hygro,2,False,False,False,True,0.5116868211350973,0.625162691764127,0.23668066215152017,1.3211494258728371,0.7273974746826923,0.3181794178672135,166,825,640,1.0199999999999998,1.22,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
32,radiometer_basic|surface_temp_ir|fc4_flux,3,False,True,False,True,0.51232446733694,0.6471628889985095,0.1855466579312644,1.3835827163364514,0.7291137816057061,0.34738891931483523,166,825,640,1.6999999999999997,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,
30,surface_temp_ir|fc4_flux,2,False,True,False,False,0.5133589606670689,0.6514481204024566,0.1787030624079049,1.3121476024389267,0.7378913820241437,0.36566107961698435,166,825,640,1.2,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
4,shielded_thermo_hygro,1,False,False,False,False,0.5259368811352437,0.638290791515921,0.2536497669734537,1.2954854889806495,0.7368843533776023,0.3460083890706301,166,825,640,0.52,0.62,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
11,met_station_core|radiometer_basic|surface_temp_ir,3,False,False,False,True,0.5263508399431076,0.6308531933341343,0.27309179331492883,1.2139397179146847,0.8067572727980036,0.2565856158034876,166,825,640,1.5999999999999999,1.94,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,
24,met_station_core|fc4_flux,2,False,True,False,False,0.5285148560942616,0.6426601410734368,0.251886386850525,1.1091404372310063,0.7304110518097877,0.4025785114383325,166,825,640,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
26,met_station_core|radiometer_basic|fc4_flux,3,False,True,False,True,0.5300644215442136,0.6361457588691276,0.27297874371815933,1.112423791045166,0.7347550556605512,0.3824474143562838,166,825,640,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
28,met_station_core|shielded_thermo_hygro|fc4_flux,3,False,True,False,False,0.530331532457947,0.6445966529232238,0.2534126446735983,1.1282595615070987,0.7313513994849089,0.40345546999014914,166,825,640,1.6600000000000001,2.02,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,
18,met_station_core|radiometer_basic|laser_disdrometer,3,True,False,False,True,0.5383151616745939,0.653668324789118,0.2587594275887264,0.8991358833140638,0.8094871169148069,0.3865919860545546,166,825,640,1.7200000000000002,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
16,met_station_core|laser_disdrometer,2,True,False,False,False,0.5392555773044782,0.6572570166819524,0.2532818066883406,0.9118889905961163,0.7962578432036168,0.40756907084723937,166,825,640,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
9,met_station_core|surface_temp_ir,2,False,False,False,False,0.5437192976209594,0.6542043446133211,0.27596133083857893,1.226356568824814,0.8239837270613872,0.28971405058400707,166,825,640,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
20,met_station_core|shielded_thermo_hygro|laser_disdrometer,3,True,False,False,False,0.543874409832319,0.6629754803860063,0.25523570838645876,0.9077123254537582,0.7991455835284609,0.4220348343485966,166,825,640,1.74,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
13,met_station_core|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,False,0.5452189204273358,0.6571975353760342,0.2738413261014409,1.2452810886035484,0.825980727817073,0.28932503595715386,166,825,640,1.6200000000000006,1.96,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,
3,met_station_core|radiometer_basic,2,False,False,False,True,0.5721154573871495,0.6878495898661915,0.2916364528205561,1.212030039135232,0.7975777895884081,0.41051940333563836,166,825,640,1.0199999999999998,1.22,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
7,met_station_core|radiometer_basic|shielded_thermo_hygro,3,False,False,False,True,0.5729135745884074,0.6891409827477357,0.2912391277713726,1.2067397373268403,0.8013965224858486,0.4101037420565262,166,825,640,1.54,1.8399999999999999,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,
5,met_station_core|shielded_thermo_hygro,2,False,False,False,False,0.5745891129901994,0.6941999192712206,0.28471507874897295,1.2293379121875188,0.7940174249807993,0.42623975581955165,166,825,640,1.04,1.24,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
1,met_station_core,1,False,False,False,False,0.5761642078448657,0.6962034912753661,0.2852517691002204,1.2436580372503006,0.7943589726903222,0.4262995129218325,166,825,640,0.52,0.62,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
34,laser_disdrometer|fc4_flux,2,True,True,False,False,0.6526915988652036,0.8305555300148698,0.22164245814439268,0.9579430513353233,0.8045480517726956,0.8182194624911062,166,825,640,1.32,1.6600000000000001,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
15,laser_disdrometer,1,True,False,False,False,0.6607580186036002,0.8438320290194488,0.21708237077559261,0.9256306230483284,0.7961225507566423,0.8721761067048647,166,825,640,0.7000000000000001,0.88,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
17,radiometer_basic|laser_disdrometer,2,True,False,False,True,0.6821252231667232,0.8643844870109268,0.2404240948905031,0.9878852020006582,0.7881951106497735,0.9198180161765777,166,825,640,1.2,1.48,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
23,fc4_flux,1,False,True,False,False,0.706658511469464,0.9113725545872654,0.21053874278427234,1.528094590697662,0.728669910259319,0.9735896229976788,166,825,640,0.62,0.78,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
25,radiometer_basic|fc4_flux,2,False,True,False,True,0.7183657032696323,0.9237570260690809,0.2206045628745347,1.4983892986573368,0.7411959571007526,0.9943915549782105,166,825,640,1.12,1.38,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
0,,0,False,False,False,False,0.7367496845286546,0.9548270366469239,0.20824424425391883,1.5538646051413323,0.7205136907010368,1.0907821541652083,166,825,640,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,radiometer_basic,1,False,False,False,True,0.759261739149224,0.9751341878490752,0.23609983152744496,1.5181214065257325,0.7353533346725233,1.132172927656211,166,825,640,0.5,0.6,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
