step,loss,policy_loss,value_loss,entropy_mean,awbc_loss,prior_kl_loss,soc_aux_loss,subtype_aux_loss,subtype_aux_accuracy,advantage_mean,advantage_std,event_rate,awbc_label_rate,greedy_unique_actions,bc_pretrain,bc_steps,bc_accuracy,forecast_weighted_mae_overall,reward_mean
0,0.6431286699138582,,,0.5902490781387314,0.57740263142623,,,0.219086788588902,0.923089599609375,,,0.28971847891807556,1.0,22,1,16384,0.828546142578125,,
1024,63.835604429244995,-0.04684163583442569,127.0978535413742,2.544383592903614,0.0,0.0,0.0,0.15830774104688317,0.94970703125,-11.976293563842773,8.430964469909668,0.21046562492847443,0.0,20,0,0,,,
2048,262.9010711312294,-0.053908347957985825,525.299847483635,2.8918665423989296,0.0,0.0,0.0,0.1358576494967565,0.952392578125,-19.309917449951172,19.130626678466797,0.3682410418987274,0.0,22,0,0,,,
3072,63.36333402991295,-0.04740212119395437,126.17240881919861,2.8721322007477283,0.0,0.0,0.0,0.21019254357088357,0.92333984375,-8.100102424621582,9.054319381713867,0.24704813957214355,0.0,22,0,0,,,
4096,201.53411042690277,-0.06720783122000284,402.5678336620331,2.8735808953642845,0.0,0.0,0.0,0.16860974743030965,0.9385986328125,-17.822834014892578,12.568218231201172,0.364281564950943,0.0,22,0,0,,,
5120,120.05824279785156,-0.06765692970657256,239.58967924118042,2.7986790239810944,0.0,0.0,0.0,0.20273861044552177,0.92919921875,-15.673463821411133,9.830275535583496,0.25128525495529175,0.0,22,0,0,,,
6144,80.93265372514725,-0.06100330837034562,161.31466448307037,2.813145987689495,0.0,0.0,0.0,0.19842992594931275,0.9312744140625,-11.299402236938477,7.759712219238281,0.3365492522716522,0.0,21,0,0,,,
7168,86.79661613702774,-0.06839106451661792,173.09805989265442,2.862582314759493,0.0,0.0,0.0,0.18981209269259125,0.9254150390625,-9.633562088012695,10.16611385345459,0.3305921256542206,0.0,22,0,0,,,
8192,178.63542115688324,-0.051298183174367296,356.7144446372986,2.873142123222351,0.0,0.0,0.0,0.20509242080152035,0.9224853515625,-14.871539115905762,13.066878318786621,0.2794725298881531,0.0,22,0,0,,,
9216,121.00034284591675,-0.06370966804388445,241.50536561012268,2.8625813014805317,0.0,0.0,0.0,0.15097153442911804,0.9420166015625,-13.151229858398438,9.968265533447266,0.34989500045776367,0.0,22,0,0,,,
10240,29.320031136274338,-0.055876884675853944,58.10376572608948,2.766855474561453,0.0,0.0,0.0,0.1961826611077413,0.9345703125,-5.283601760864258,6.424518585205078,0.2779042720794678,0.0,20,0,0,,,
11264,44.152058988809586,-0.06532393308589235,87.78048712015152,2.831007745116949,0.0,0.0,0.0,0.17808913299813867,0.937744140625,-6.390751838684082,7.79441499710083,0.2905252277851105,0.0,22,0,0,,,
12288,205.12222146987915,-0.06426175348224206,409.7875814437866,2.8674422279000282,0.0,0.0,0.0,0.19109589199069887,0.9327392578125,-15.13676643371582,14.702071189880371,0.30146849155426025,0.0,22,0,0,,,
