action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,receding_action_coverage
-4000,dynamic:receding_oracle_l8,6,True,True,False,True,0.28003935644260813,0.46292928100255853,0.09873015724618371,0.9967812958611063,0.6283951821162082,0.16090481600107312,83,601,462,1.223654513888889,2.12,,,,,0,0,0,6,0.9092485364771589,0.05258969907407407,0.4444444444444444,0.4409722222222222,0.328125,0.5056423611111112,0.19227430555555555,0.2799479166666667,35.0
12,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.3278993293529816,0.4995897641338882,0.15769282227113213,1.0139774915324635,0.6762187558159654,0.18299066246329965,83,601,462,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
14,radiometer_basic|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,True,0.3291490124587047,0.5039002806591333,0.15590812687020728,1.008857270321214,0.6767575370454649,0.19499804298050735,83,601,462,1.5999999999999999,1.94,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
33,shielded_thermo_hygro|surface_temp_ir|fc4_flux,3,False,True,False,False,0.3294342954290591,0.4962145072077551,0.16409557208405967,0.9463344052972564,0.6695105674833108,0.19416589263294423,83,601,462,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
9,met_station_core|surface_temp_ir,2,False,False,False,False,0.3350640576568872,0.5448128348370688,0.127128148040925,1.267985038369535,0.6801908179472964,0.24381128164790408,83,601,462,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
13,met_station_core|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,False,0.3359527508986907,0.5470736000488765,0.12665662818886952,1.28360980031002,0.6823683121983898,0.2438378200112354,83,601,462,1.6200000000000006,1.96,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,
11,met_station_core|radiometer_basic|surface_temp_ir,3,False,False,False,True,0.3396238013940294,0.5555505754934411,0.12556329154785378,1.2891279143023204,0.682458326852758,0.2639235854632669,83,601,462,1.5999999999999999,1.94,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,
5,met_station_core|shielded_thermo_hygro,2,False,False,False,False,0.3435771904656172,0.5616123126243235,0.12742655510171386,1.2864115399768554,0.6841110732908455,0.27563348925345904,83,601,462,1.04,1.24,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
1,met_station_core,1,False,False,False,False,0.34420060577556594,0.5619227356896934,0.128360257451016,1.281300061438457,0.6847422239982744,0.27615239209136666,83,601,462,0.52,0.62,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
28,met_station_core|shielded_thermo_hygro|fc4_flux,3,False,True,False,False,0.34485099133518005,0.5525627244156708,0.13893451956048442,1.2285350747855313,0.6725099298935663,0.27791212632994117,83,601,462,1.6600000000000001,2.02,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,
24,met_station_core|fc4_flux,2,False,True,False,False,0.3451181542978803,0.5507548630997577,0.14125877227907874,1.2032272122710583,0.6750830164901329,0.27423008693406337,83,601,462,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
31,met_station_core|surface_temp_ir|fc4_flux,3,False,True,False,False,0.34589218406957417,0.5470056091260681,0.1465169908631796,1.1933949657951493,0.6804547099808785,0.26167070724521624,83,601,462,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,
7,met_station_core|radiometer_basic|shielded_thermo_hygro,3,False,False,False,True,0.347433834042426,0.5675930976867676,0.12917741623770707,1.3057189106223095,0.6895456936910823,0.2804213236549716,83,601,462,1.54,1.8399999999999999,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,
3,met_station_core|radiometer_basic,2,False,False,False,True,0.3479504047039275,0.5682924913783227,0.1295127440163465,1.308651669556836,0.6902880979308272,0.2802787558115148,83,601,462,1.0199999999999998,1.22,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
26,met_station_core|radiometer_basic|fc4_flux,3,False,True,False,True,0.3490104264573246,0.5538049820216199,0.14598591891000676,1.2398134035518371,0.6696000396709474,0.2823648378656153,83,601,462,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
27,shielded_thermo_hygro|fc4_flux,2,False,True,False,False,0.34913597081807285,0.5312476910118081,0.16859824993456862,0.9054259604000183,0.6655463523133821,0.29075716315764627,83,601,462,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
16,met_station_core|laser_disdrometer,2,True,False,False,False,0.35002263101665043,0.5734387089278299,0.12853754772873097,1.1052530722535518,0.7208163395226498,0.28481081874791164,83,601,462,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
4,shielded_thermo_hygro,1,False,False,False,False,0.35060407274350935,0.5366959760473828,0.1661205696410523,0.9909120638327427,0.6756868218373935,0.2783631690943138,83,601,462,0.52,0.62,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
20,met_station_core|shielded_thermo_hygro|laser_disdrometer,3,True,False,False,False,0.3515105122884658,0.5698639834047975,0.13504427947046022,1.109724447310689,0.712265492675705,0.28817691603973833,83,601,462,1.74,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
19,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.3517718665421449,0.553549843436755,0.15173786524731533,0.9498890816088182,0.7039676789262529,0.28594059499537017,83,601,462,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
29,radiometer_basic|shielded_thermo_hygro|fc4_flux,3,False,True,False,True,0.3524972794322012,0.5411556779221025,0.16546946347030259,1.1129839966096073,0.6605894220016661,0.2866681468354546,83,601,462,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,
6,radiometer_basic|shielded_thermo_hygro,2,False,False,False,True,0.35271353346696643,0.5445512121099956,0.1625339160049487,1.1497627602643277,0.6744495597660244,0.2727044400843707,83,601,462,1.0199999999999998,1.22,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
18,met_station_core|radiometer_basic|laser_disdrometer,3,True,False,False,True,0.35506612026236123,0.5793781532486211,0.13269282567701982,1.1291783695299942,0.7172974337716765,0.3008346494964578,83,601,462,1.7200000000000002,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
21,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,3,True,False,False,True,0.3556542922112082,0.5584237747245128,0.15463735492273767,0.9500292977654791,0.7063883650186356,0.294742447634538,83,601,462,1.7200000000000002,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
8,surface_temp_ir,1,False,False,False,False,0.3884097638413853,0.623645319030949,0.1552073595177643,1.3184380849082786,0.6785608873130775,0.43376137482332977,83,601,462,0.58,0.72,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
30,surface_temp_ir|fc4_flux,2,False,True,False,False,0.3930269985382135,0.6337622290975703,0.1543724527719367,1.3259056300283916,0.677160267326082,0.45636574334557695,83,601,462,1.2,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
32,radiometer_basic|surface_temp_ir|fc4_flux,3,False,True,False,True,0.4131232279873479,0.6489402286955192,0.17934440360336132,1.3179396882832768,0.6824796540343424,0.4890376158719842,83,601,462,1.6999999999999997,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,
10,radiometer_basic|surface_temp_ir,2,False,False,False,True,0.41574724609704894,0.6525966585942633,0.18094493310283563,1.396083586905376,0.6925425147157342,0.4711651363736623,83,601,462,1.08,1.3199999999999998,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
22,surface_temp_ir|laser_disdrometer,2,True,False,False,False,0.43008080689792727,0.6785362865499756,0.18377273847882666,1.0461360359766396,0.746033593293236,0.5204777927883776,83,601,462,1.2799999999999996,1.6,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
34,laser_disdrometer|fc4_flux,2,True,True,False,False,0.556104744086042,0.9272061374489909,0.18821079578240987,0.911707416356328,0.7422807450451192,1.1556165160619336,83,601,462,1.32,1.6600000000000001,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
15,laser_disdrometer,1,True,False,False,False,0.5888529875082895,0.9744181066114901,0.20662032405853065,0.9963127378239689,0.7316256944406251,1.2699180979491311,83,601,462,0.7000000000000001,0.88,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
17,radiometer_basic|laser_disdrometer,2,True,False,False,True,0.6163655124546494,1.0267975298328929,0.20948087638477467,1.0318540761987847,0.7337155021888245,1.385408865731387,83,601,462,1.2,1.48,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
23,fc4_flux,1,False,True,False,False,0.6269012648149833,1.0803249580062984,0.17739653180682566,1.4088597905384488,0.7309342375933231,1.4570802415184902,83,601,462,0.62,0.78,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
25,radiometer_basic|fc4_flux,2,False,True,False,True,0.6490161013239736,1.1063906592499617,0.19559465107236737,1.4169540694320057,0.7292017163631325,1.520586976854058,83,601,462,1.12,1.38,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
0,,0,False,False,False,False,0.6616184454728177,1.1541805944316992,0.17331353202784175,1.4779161635831177,0.6801614532504423,1.6929496685889633,83,601,462,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,radiometer_basic,1,False,False,False,True,0.716503274559121,1.2183294232216937,0.2190144305522316,1.4548999591764198,0.7027600961621113,1.8232200585337945,83,601,462,0.5,0.6,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
