action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,subtype_particle_steps,subtype_flux_steps,subtype_thermal_steps
-3016,dynamic:subtype_auto_c0_p0_f0_t0_lead12,4,True,True,False,False,0.16892519250217852,0.3046685058906908,0.08285815550265371,0.2288554380198134,0.37555626933189,0.321043036697853,,,,1.2055555555555555,1.5,0.0,0.0,0,0,0,1,2,2,0.2357361982280956,0.002170138888888889,0.0,0.0,1.0,0.026909722222222224,0.8328993055555556,0.1401909722222222,642.0,323.0,62.0
14,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.169449004695505,0.31581444062617603,0.07664708999903701,0.23577661503867436,0.4245017969694275,0.5960859352350235,558.0,286.0,50.0,1.22,1.5,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
-3024,dynamic:subtype_auto_c1_p0_f0_t0_lead12,4,True,True,False,False,0.16976830439671176,0.2995733962846416,0.08746635251883285,0.22706855899680442,0.37002366673974063,0.2862337478586743,,,,0.817578125,1.5,0.0,0.0,0,0,0,1,2,2,0.2694978433013938,0.0023148148148148147,0.0,0.0,1.0,0.026909722222222224,0.2786458333333333,0.1401909722222222,642.0,323.0,62.0
-3017,dynamic:subtype_auto_c0_p0_f0_t1_lead12,5,True,True,False,False,0.16977163808365325,0.30724763490209644,0.0826060060583425,0.23304796323319463,0.37555626933189,0.3261043131351471,,,,1.2055555555555555,1.5,0.0,0.0,0,0,0,0,1,2,0.29528594219067295,0.0024594907407407404,0.026909722222222224,0.0,0.9730902777777778,0.026909722222222224,0.8328993055555556,0.1401909722222222,642.0,323.0,62.0
-3000,dynamic:subtype_auto_c0_p0_f0_t0_lead0,4,True,True,False,False,0.1697991775516938,0.30837857500093696,0.08193394257323751,0.25149714097019477,0.40848471248970214,0.36742852091789246,,,,1.2074305555555556,1.5,0.0,0.0,0,0,0,1,2,2,0.2156090640642303,0.002170138888888889,0.0,0.0,1.0,0.021701388888888888,0.8537326388888888,0.12456597222222222,557.0,287.0,50.0
-3008,dynamic:subtype_auto_c1_p0_f0_t0_lead0,4,True,True,False,False,0.1707500434770029,0.3016371722656075,0.08776203415997273,0.2528180560127195,0.3989118458086605,0.2871255011856556,,,,0.7790451388888889,1.5,0.0,0.0,0,0,0,1,2,2,0.24852974727720617,0.0022424768518518514,0.0,0.0,1.0,0.021701388888888888,0.2417534722222222,0.12456597222222222,557.0,287.0,50.0
-3025,dynamic:subtype_auto_c1_p0_f0_t1_lead12,5,True,True,False,False,0.17096473590855668,0.3049743289848835,0.08599695136228985,0.23136393235549563,0.37002366673974063,0.33416458339460436,,,,0.817578125,1.5,0.0,0.0,0,0,0,0,1,2,0.32904758726397115,0.0026041666666666665,0.026909722222222224,0.0,0.9730902777777778,0.026909722222222224,0.2786458333333333,0.1401909722222222,642.0,323.0,62.0
-3026,dynamic:subtype_auto_c1_p0_f1_t0_lead12,5,True,True,False,False,0.17114218927842254,0.3117973675422154,0.08196082093244327,0.2365254565864523,0.3929901712057945,0.2862337478586743,,,,0.817578125,1.5,0.0,0.0,0,0,0,0,1,4,0.46441075405238874,0.003327546296296296,0.1401909722222222,0.0,0.8598090277777778,0.026909722222222224,0.2786458333333333,0.1401909722222222,642.0,323.0,62.0
-3009,dynamic:subtype_auto_c1_p0_f0_t1_lead0,5,True,True,False,False,0.17182055283127637,0.30787005958041086,0.08555937621161236,0.2576550606578,0.3989118458086605,0.3446852946281433,,,,0.7790451388888889,1.5,0.0,0.0,0,0,0,0,1,2,0.29882629766004254,0.0025318287037037037,0.021701388888888888,0.0,0.9782986111111112,0.021701388888888888,0.2417534722222222,0.12456597222222222,557.0,287.0,50.0
-3010,dynamic:subtype_auto_c1_p0_f1_t0_lead0,5,True,True,False,False,0.17220843835336078,0.31576021242953456,0.08119050500293573,0.2637471250514207,0.4216940982546333,0.2871255011856556,,,,0.7790451388888889,1.5,0.0,0.0,0,0,0,0,1,4,0.42931132379266074,0.0032552083333333335,0.12456597222222222,0.0,0.8754340277777778,0.021701388888888888,0.2417534722222222,0.12456597222222222,557.0,287.0,50.0
-3027,dynamic:subtype_auto_c1_p0_f1_t1_lead12,5,True,True,False,False,0.17233862079026746,0.3171983002424573,0.08049141977590027,0.2408208299451435,0.3929901712057945,0.33416458339460436,,,,0.817578125,1.5,0.0,0.0,0,0,0,0,1,4,0.48650758504401265,0.0036168981481481477,0.16710069444444445,0.0,0.8328993055555556,0.026909722222222224,0.2786458333333333,0.1401909722222222,642.0,323.0,62.0
