seed,policy_seed,selected_checkpoint_update,pdppo_ordinary,pdppo_macro,static_ordinary_margin,static_macro_margin,dynamic_ordinary_margin,dynamic_macro_margin,full_open_ordinary_margin,full_open_macro_margin,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,switches_per_step,power_mean,peak_power_max
6901,7441,40,0.4336837099076042,0.842092377786039,-0.04034789598760358,-0.06034314478966829,0.03389124252134934,0.044383723905445094,0.032327491262953534,0.054697804697668606,0,0,0,6,0.0531191199884208,1.3478125,2.0
6902,7442,35,0.4094960143007079,1.174204571390939,-0.05993019746610012,-0.13885857204072494,-0.013300071674166247,0.02306349350635961,-0.042688236132057245,-0.1120547165689274,0,0,0,6,0.0550007236937328,1.4479427083333334,2.06
6903,7443,10,0.4119897709299241,0.9595389152423144,-0.054410769214478516,-0.1354716597505733,-0.00441582201811902,-0.019050511330278352,-0.029652750281254914,-0.06032501410284241,0,0,0,5,0.0421189752496743,1.4845920138888888,2.06
6904,7444,20,0.4057544867531972,0.8160397848210055,-0.007970638767279492,-0.08653015451323653,0.04154355655118169,0.09735265234101453,0.010558135432235327,0.03485126479304468,0,0,1,5,0.0506585612968591,1.498532986111111,2.06
