seed,selected_update,validation_score,pdppo_loss,static_loss,ordinary_margin_vs_static,pdppo_macro,static_macro,macro_margin_vs_static,best_dynamic_loss,ordinary_margin_vs_dynamic,always_on,always_off,mid_duty,switches_per_step,warmup_abort_count
1301,30,1.1849470937193192,0.6157523571649411,0.5469403838829344,-0.06881197328200672,1.2735144876416402,1.137792175449387,-0.13572231219225328,0.6545725514459062,0.03882019428096506,0,0,5,0.0447242726877985,0
1302,25,1.0414189533840197,0.5489074994224615,0.4914257102338726,-0.05748178918858893,1.204268376937507,1.0857631980379132,-0.11850517889959389,0.5360518068838347,-0.01285569253862684,0,0,5,0.0266319293674916,0
1303,25,1.165272224657933,0.5504124400823558,0.6091144427191466,0.05870200263679082,1.0233226890752452,0.993545840229674,-0.02977684884557119,0.574291360803828,0.02387892072147224,0,0,6,0.0173686495874945,0
1304,0,1.2739949647142497,0.5541724586704125,0.54579861422341,-0.00837384444700251,1.3512503859104907,1.3667202671522494,0.015469881241758632,0.5324236935525227,-0.021748765117889812,0,0,6,0.0115790997249963,0
1305,10,1.0234686007981446,0.3986082151596848,0.4394427122897468,0.040834497130061986,1.2945407691553883,1.3292957556526883,0.03475498649730002,0.4121522238856414,0.013544008725956569,0,1,4,0.0167896946012447,0
