action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,subtype_particle_steps,subtype_flux_steps,subtype_thermal_steps
18,shielded_thermo_hygro|fc4_flux,2,False,True,False,False,0.13553732039630026,0.18217481660906137,0.0905697089584206,0.05251196494980438,0.2115815869317605,0.25568576155743306,296.0,559.0,276.0,1.1400000000000003,1.4,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
12,met_station_core|laser_disdrometer,2,True,False,False,False,0.13590018199708234,0.16971060521340708,0.10330036216957744,0.06141930312623043,0.20769452202352087,0.20603720247205617,296.0,559.0,276.0,1.22,1.5,0.0,0.0,0,0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
-3024,dynamic:subtype_auto_c1_p0_f0_t0_lead8,5,True,True,False,False,0.13608286273908257,0.16617451782752518,0.10706865821646658,0.07685170802507044,0.19177745461329077,0.17385461089134954,,,,1.167621527777778,1.5,0.0,0.0,0,0,0,0,1,5,0.7144446180581061,0.01244212962962963,0.2877604166666667,0.0,0.7122395833333334,0.1401909722222222,0.4153645833333333,0.4444444444444444,361.0,663.0,323.0
14,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.1382904448457541,0.18499729133793255,0.0932559662586664,0.06470448618150644,0.21328821943569695,0.25516603548295685,296.0,559.0,276.0,1.22,1.5,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
-3025,dynamic:subtype_auto_c1_p0_f0_t1_lead8,4,True,True,False,False,0.13871465212853057,0.17232016949139528,0.10631240137200881,0.06854864002987124,0.19147736055503964,0.20124547476462165,,,,1.1592100694444447,1.5,0.0,0.0,0,0,0,0,2,4,0.6368480017285734,0.01244212962962963,0.4279513888888889,0.0,0.7122395833333334,0.0,0.4153645833333333,0.4444444444444444,361.0,663.0,323.0
-3010,dynamic:subtype_auto_c1_p0_f1_t0_lead0,5,True,True,False,False,0.1400889700542191,0.16265306562172113,0.11833279606713917,0.08134894148267881,0.2066148583159144,0.1610991847244176,,,,1.1516927083333333,1.5,0.0,0.0,0,0,0,1,1,4,0.48017924609133555,0.008680555555555556,0.2426215277777778,0.0,1.0,0.1193576388888889,0.5091145833333334,0.12890625,297.0,559.0,275.0
-3016,dynamic:subtype_auto_c0_p0_f0_t0_lead8,4,False,True,False,False,0.14157701876279638,0.1595520823452849,0.12424556359502614,0.07403061198395705,0.19099164201820418,0.14846655089788763,,,,1.1343923611111113,1.4,0.0,0.0,0,0,0,0,2,4,0.4835164539197506,0.006221064814814815,0.2877604166666667,0.0,0.7122395833333334,0.1401909722222222,0.0,0.8598090277777778,361.0,663.0,323.0
-3008,dynamic:subtype_auto_c1_p0_f0_t0_lead0,5,True,True,False,False,0.14228019094379205,0.17721613264164232,0.10859515252924078,0.09175742578752313,0.20840971449086831,0.20610349148511886,,,,1.1759548611111112,1.5,0.0,0.0,0,0,0,0,1,5,0.6796425286973968,0.01244212962962963,0.2426215277777778,0.0,0.7573784722222222,0.1193576388888889,0.5091145833333334,0.3715277777777778,297.0,559.0,275.0
-3006,dynamic:subtype_auto_c0_p1_f1_t0_lead0,5,False,True,False,True,0.14252570923336963,0.16493718863640286,0.12091668689336059,0.06687779446141888,0.2055526182042145,0.18828124296936122,,,,1.0954947916666669,1.4,0.0,0.0,0,0,0,1,1,4,0.48017924609133555,0.008680555555555556,0.2426215277777778,0.12890625,1.0,0.1193576388888889,0.0,0.5091145833333334,297.0,559.0,275.0
-3018,dynamic:subtype_auto_c0_p0_f1_t0_lead8,4,False,True,False,False,0.14427675170009024,0.16084260063511044,0.12830405336632397,0.07333257723176578,0.19222180139649866,0.14995721804883458,,,,1.1056163194444446,1.4,0.0,0.0,0,0,0,1,2,3,0.40591983759021794,0.006221064814814815,0.2877604166666667,0.0,1.0,0.1401909722222222,0.0,0.5720486111111112,361.0,663.0,323.0
