action_idx,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,event_rate,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,power_mean,warmup_abort_count,sensor_ids,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm,prior_logit
20,0.5194462228779836,0.6972959603515746,0.30815465442645246,0.54296875,0.5645438040780827,246,0.9357433859502056,383,0.41110896737110325,205,0.6371320524664639,3,1.7399999999999995,0,met_station_core|shielded_thermo_hygro|laser_disdrometer,1,0,1,0,1,0,0.6142123864750715,1.098586275211216,1.0687551658366017,0.9271846091742963,0.0
16,0.5221671703475295,0.7040032750303796,0.3061396613653399,0.54296875,0.5831156929697447,246,0.9339466203130568,383,0.4194669040237985,205,0.6455097391022,3,1.2200000000000002,0,met_station_core|laser_disdrometer,1,0,0,0,1,0,0.6344182307604865,1.0964768271527203,1.0904831958292915,0.9404594179141661,0.0
31,0.5294068530783989,0.7231191701257972,0.29926999778277175,0.54296875,0.9036810389621471,246,0.837197794868336,383,0.29331266763733654,205,0.6780638338226067,3,1.72,0,met_station_core|surface_temp_ir|fc4_flux,1,0,0,1,0,1,0.9831869264062325,0.9828912722108104,0.7625215055446442,0.9095332347205624,0.0
18,0.5312098619857958,0.7127925838730175,0.3154833804274726,0.54296875,0.6022208724322358,246,0.9613083757401758,383,0.381178402064777,205,0.6482358834123961,3,1.72,0,met_station_core|radiometer_basic|laser_disdrometer,1,1,0,0,1,0,0.6552042845386413,1.1286002163524154,0.9909450258824655,0.9249165089245074,0.0
19,0.5462321111699566,0.698088181551269,0.36582190789643176,0.54296875,0.5587360941903378,246,0.9444752858839832,383,0.40498746219204695,205,0.6360662807554559,3,1.2200000000000002,0,shielded_thermo_hygro|laser_disdrometer,0,0,1,0,1,0,0.6078937140809391,1.1088377453982319,1.0528411605434351,0.9231908733408686,0.0
33,0.5470717094867723,0.6588162430416908,0.41431538329759554,0.54296875,0.7699846444212324,246,0.8012826395447198,383,0.25924523523667964,205,0.6101708397342106,3,1.72,0,shielded_thermo_hygro|surface_temp_ir|fc4_flux,0,0,1,1,0,1,0.8377279186890384,0.9407259763583176,0.6739568006737707,0.8174702319070423,0.0
24,0.5481917867631031,0.7502150913383321,0.3081811941480874,0.54296875,0.9503691028046414,246,0.8262013654679293,383,0.36806567761956194,205,0.7148787152973776,3,1.1400000000000003,0,met_station_core|fc4_flux,1,0,0,0,0,1,1.0339826076367231,0.9699811874621497,0.9568560297736431,0.986939941624172,0.0
28,0.5518725049187196,0.7542266090550154,0.31146891111576996,0.54296875,0.9564919968446096,246,0.8301785725215085,383,0.36960764610912744,205,0.7187594051584152,3,1.6600000000000001,0,met_station_core|shielded_thermo_hygro|fc4_flux,1,0,1,0,0,1,1.0406441940951279,0.974650528595989,0.9608646671899435,0.9920531299603533,0.0
26,0.5519111061633643,0.7460019773752283,0.32132451557832903,0.54296875,0.9387221048033334,246,0.8230226694487094,383,0.3708406290266572,205,0.7108618010929,3,1.6400000000000003,0,met_station_core|radiometer_basic|fc4_flux,1,1,0,0,0,1,1.0213109063692971,0.9662493183704569,0.9640700384347617,0.9838767543915052,0.0
11,0.553589050740508,0.770278608002108,0.2961544485237354,0.54296875,0.9191345152089266,246,0.9298083696407375,383,0.2936032329754132,205,0.7141820392750259,3,1.5999999999999999,0,met_station_core|radiometer_basic|surface_temp_ir,1,1,0,1,0,0,1.0,1.0916184167591731,0.7632768848497181,0.9516317672029638,0.0
