seed,candidate,selected_sensor_ids,steady_cost,condition,operating_condition,event_subtype_id,oracle_loss
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9223113656044006
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9371220469474792
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.954023540019989
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.971565306186676
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9874712824821472
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.999690592288971
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.0066889524459839
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.0022611618041992
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9873082637786865
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9653056263923645
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9430116415023804
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9227772951126099
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9053376913070679
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.8925865888595581
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.8837730884552002
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.8816543817520142
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.8855546116828918
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.891413688659668
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.8983738422393799
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.907081663608551
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9188789129257202
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9305311441421509
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9473555088043213
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9681395888328552
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.99455326795578
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.0247447490692139
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.057907223701477
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.0914236307144165
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.123265027999878
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.1529618501663208
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.1774646043777466
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.1931864023208618
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.1984363794326782
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.195483684539795
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.1888493299484253
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.179943561553955
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.1703094244003296
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.162158489227295
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.158597707748413
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.1595067977905273
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.1657952070236206
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1728253364562988
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1798956394195557
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1867045164108276
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1934199333190918
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2000197172164917
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2099255323410034
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2240513563156128
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2412805557250977
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2612758874893188
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2821030616760254
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3018925189971924
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3192518949508667
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.333800196647644
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3418856859207153
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3394826650619507
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3265767097473145
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3055294752120972
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2828551530838013
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2608327865600586
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2413854598999023
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2248249053955078
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.21332585811615
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.2068079710006714
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.2057780027389526
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.2073185443878174
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.2089622020721436
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.2119135856628418
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.2159744501113892
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.2200064659118652
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.226847767829895
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.2381170988082886
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.2538901567459106
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.2736753225326538
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.2965850830078125
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.320945382118225
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.3448054790496826
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.3657017946243286
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.3813292980194092
7182,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.3868470191955566
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.3818808794021606
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.3678197860717773
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.3488303422927856
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.3266290426254272
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.3017058372497559
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2786667346954346
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2583369016647339
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2426728010177612
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2326781749725342
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2253724336624146
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2191468477249146
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.214016318321228
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2097420692443848
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2058470249176025
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.206581473350525
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2123428583145142
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2203502655029297
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2299330234527588
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.239891529083252
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.25091552734375
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.261698842048645
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2715617418289185
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2778046131134033
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2759449481964111
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2659326791763306
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2491108179092407
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2325243949890137
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2167706489562988
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.2051643133163452
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.1973868608474731
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.1926617622375488
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.1918463706970215
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1965692043304443
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2040709257125854
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2123572826385498
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2191996574401855
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2229421138763428
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.224938988685608
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2317179441452026
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2438263893127441
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2591263055801392
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2749806642532349
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.2902452945709229
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.303561806678772
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3123356103897095
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3170088529586792
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3148996829986572
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3060400485992432
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3220531940460205
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3362057209014893
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3497045040130615
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3327168226242065
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.321070671081543
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.313547968864441
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.3097697496414185
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.30690336227417
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,thermal,3,1.275762677192688
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,thermal,3,1.2396918535232544
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,thermal,3,1.2045316696166992
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1957744359970093
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1890870332717896
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.183140754699707
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.179689884185791
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.178500771522522
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1784725189208984
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1832195520401
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1874723434448242
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.198543906211853
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.2067248821258545
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.2134026288986206
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.218612551689148
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.2175804376602173
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.2091469764709473
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.193359136581421
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1775400638580322
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.166354775428772
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1595206260681152
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1533905267715454
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1490954160690308
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1610562801361084
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1697827577590942
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1816341876983643
7182,candidate_000,cr1000xe_backbone,0.4104,thermal,transport,3,1.1849457025527954
7182,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.8750852942466736
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.8534945249557495
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.8377163410186768
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.81737220287323
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.78367018699646
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.7506582140922546
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.7332519292831421
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.704422652721405
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.6745460033416748
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.6453778743743896
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.6237983107566833
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.6082773208618164
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.5966051816940308
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.5869645476341248
7182,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.5756459832191467
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.5749667286872864
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.572980523109436
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.5794204473495483
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.5799701809883118
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.5847307443618774
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.5900800824165344
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.5932186841964722
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.595230758190155
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.6028514504432678
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.6069401502609253
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.6142240762710571
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.6239542365074158
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.6360451579093933
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.6445508003234863
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.657031774520874
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.6721633672714233
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.6841581463813782
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.6999821066856384
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.7125368714332581
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.7285376191139221
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.7334457039833069
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.762632429599762
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.7753625512123108
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.7898868322372437
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.8039343953132629
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.8222878575325012
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.8303403854370117
7182,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.8183992505073547
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8295733332633972
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8269100785255432
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8484471440315247
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8617565035820007
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8769198656082153
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8838461637496948
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8975091576576233
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.9314117431640625
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.9416429996490479
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.9557204246520996
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.9622703194618225
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.9716360569000244
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.9751785397529602
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.9802554249763489
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.9841379523277283
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.9878525137901306
7182,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.9932595491409302
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9890336394309998
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9829131364822388
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9757363796234131
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9685795307159424
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9598805904388428
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9490107893943787
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9364537000656128
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9218251705169678
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9007347226142883
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.8815015554428101
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9020348787307739
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9119371175765991
7182,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.9111326336860657
