seed,candidate,selected_sensor_ids,steady_cost,condition,operating_condition,event_subtype_id,oracle_loss
7184,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.0471998453140259
7184,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.0516400337219238
7184,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.0559347867965698
7184,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,1.0609855651855469
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.0657542943954468
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.0720405578613281
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.0837422609329224
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1000999212265015
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1197168827056885
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.137883186340332
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1534652709960938
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1639736890792847
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1695539951324463
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1717547178268433
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1662049293518066
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1526274681091309
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.1347689628601074
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.113023042678833
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.089476466178894
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.0679962635040283
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.050148367881775
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.0357002019882202
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.0247979164123535
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.016533374786377
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,1.0070421695709229
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.999697208404541
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9932845234870911
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.98686283826828
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9791775941848755
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9725223183631897
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9711238741874695
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9776719212532043
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9900093674659729
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.0046943426132202
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.020301103591919
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.0332900285720825
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.0426989793777466
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.050418734550476
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.0516935586929321
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.0457383394241333
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.0333446264266968
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.0177308320999146
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.0019330978393555
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9868679046630859
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9760092496871948
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9708642363548279
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.97151118516922
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9760992527008057
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9809023141860962
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9856613278388977
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9902756214141846
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,0.9970396161079407
7184,candidate_000,cr1000xe_backbone,0.4104,calm,transport,0,1.0045300722122192
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.5047474503517151
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.4814593493938446
7184,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.48183342814445496
7184,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.47677409648895264
7184,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.4761267602443695
7184,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.4845929443836212
7184,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,0.7949589490890503
7184,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,1.1114846467971802
7184,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,1.3854676485061646
7184,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,1.6978557109832764
7184,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,1.9983876943588257
7184,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,2.293689012527466
7184,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,2.594642162322998
7184,candidate_000,cr1000xe_backbone,0.4104,particle,thermal,1,2.871168851852417
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.8618216514587402
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.8523969650268555
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.8369131088256836
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.8235483169555664
