policy,steps,reward_mean,instant_mae,oracle_loss_mean,dtw_mean,power_mean,peak_power_max,event_rate,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,duty_min,duty_max,duty_std,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm
full_open_unconstrained,2304,-0.4889230754560687,1.470681524189414,0.48891786712273544,1.4169264938355703,4.56,5.46,0.5416666666666666,0,0.0,6,0,0,-0.0,1.0,1.0,0.0,0.6746563894781642,0.26940870433904684,0.9278509764589815,117,0.9984044985214741,617,0.22839889929046428,514,0.7182181247569733,3,0.8254807523746169,1.0869475484037785,0.5470945698258209,0.819840956868072
custom_ppo,2304,-0.5392541782067727,8.015798518467179,0.5391717129289949,5.371863178859017,1.4497743055555554,2.06,0.5416666666666666,0,0.04096106527717469,0,0,5,0.6382509342553118,0.03602430555555555,0.8046875,0.28097904865462386,0.752357518234744,0.28722485211310966,1.2421121480118515,117,1.0711216238996004,617,0.258235446485448,514,0.8571564061323,3,1.1050693446350035,1.1661135590475342,0.6185634473179504,0.9632487836668293
validation_selected_static,2304,-0.5484568678751691,200.75956035968397,0.548455131764058,200.75179023981516,1.58,1.92,0.5416666666666666,0,0.0,2,4,0,-0.0,0.0,1.0,0.4714045207910317,0.719559924903875,0.34624037623518344,0.709412787714575,117,1.0253435860431754,617,0.3548103064762479,514,0.6965222267446661,3,0.6311429492499869,1.1162757166775699,0.8498937280101633,0.8657707979792401
feasible_static_projected,2304,-0.5764477243708809,2.3171631955195924,0.5764459882597698,2.268010642075184,1.4000000000000001,1.6400000000000001,0.5416666666666666,0,0.0,2,4,0,-0.0,0.0,1.0,0.47140452079103173,0.8101769652969849,0.300218469943061,1.2983681998955898,117,1.1191423455165697,617,0.32817304692437677,514,0.9152278641121788,3,1.1551186404948184,1.2183929765696322,0.7860882538982392,1.0531999569875634
random,2304,-0.5784512760419425,20.65358883180701,0.5783019704863869,14.927188633834232,1.5351041666666667,2.0,0.5416666666666666,0,0.07381676074685194,0,0,6,0.9056471209693746,0.21875,0.390625,0.06131324092503577,0.7881106633412389,0.33034624256701633,1.2135004276393826,117,1.1213273000775126,617,0.29129107717555086,514,0.8753729349641488,3,1.0796143685030235,1.220771702834295,0.6977431461208075,0.9993764058193754
aoi,2304,-0.5856478746308583,6.146864599418122,0.5854273885197472,3.4371786948844334,1.5181250000000002,2.06,0.5416666666666666,0,0.1094224924012158,0,0,6,0.9181201665217876,0.328125,0.34375,0.00736569563735987,0.8156845787098297,0.3133052546587406,1.2238288407142346,117,1.1981565031182244,617,0.2636650144792948,514,0.8952167861039179,3,1.088803243022941,1.3044144688821102,0.6315691455728969,1.0082622858259827
round_robin,2304,-0.6124837146915444,10.509168842921651,0.6123882285804333,4.969344596286455,1.5181250000000002,1.8599999999999999,0.5416666666666666,0,0.04689535388623534,0,0,6,0.9181201665217876,0.328125,0.34375,0.00736569563735987,0.8561036572791636,0.32436090375466103,1.1406326728244114,117,1.2723622734098419,617,0.29166501725694083,514,0.9015533211637313,3,1.014786146520578,1.3852011442379732,0.6986388622937147,1.0328753843507554
