action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,receding_action_coverage
-4000,dynamic:receding_oracle_l8,6,True,True,False,True,0.4100275311761329,0.4884519884277165,0.21996766523655953,0.7047903760370001,0.6879747838955937,0.1764499835553579,166,825,640,1.3764062499999998,2.12,,,,,0,0,0,6,0.9581628379263623,0.06307870370370369,0.3146701388888889,0.4205729166666667,0.5026041666666666,0.4735243055555556,0.3684895833333333,0.3363715277777778,35.0
12,shielded_thermo_hygro|surface_temp_ir,2,False,False,False,False,0.5160502806765079,0.6101002484459515,0.2881223498712146,1.0813390207757432,0.792045325916825,0.2547859492129646,166,825,640,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
14,radiometer_basic|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,True,0.522080149422335,0.6202961482966444,0.28405593818311,1.0659669985972255,0.8120486835819302,0.25893512736656704,166,825,640,1.5999999999999999,1.94,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
33,shielded_thermo_hygro|surface_temp_ir|fc4_flux,3,False,True,False,False,0.526363320638969,0.6181488831548658,0.30392312381366743,1.1083595442125596,0.7914386485110629,0.2644405847298913,166,825,640,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
19,shielded_thermo_hygro|laser_disdrometer,2,True,False,False,False,0.5304876652597967,0.6202450235751712,0.3129627746024777,0.8174908101917749,0.7708450730641683,0.37538768716622145,166,825,640,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
21,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,3,True,False,False,True,0.5434718127653468,0.6397748047327206,0.31008372970622855,0.8761827497776732,0.7820851297089548,0.3939239309751429,166,825,640,1.7200000000000002,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
27,shielded_thermo_hygro|fc4_flux,2,False,True,False,False,0.5438669002647253,0.6362959973189745,0.31986711230710213,1.1439962627657925,0.733989044843298,0.37615943027194587,166,825,640,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
22,surface_temp_ir|laser_disdrometer,2,True,False,False,False,0.5475663157881677,0.6290515803147831,0.35008865391163024,0.8637466119175934,0.7686806611761903,0.39263856637408023,166,825,640,1.2799999999999996,1.6,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
31,met_station_core|surface_temp_ir|fc4_flux,3,False,True,False,False,0.5520186248112522,0.6654311352981007,0.2771660176729908,1.2237317876284382,0.7954564669547659,0.3454548501526006,166,825,640,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,
24,met_station_core|fc4_flux,2,False,True,False,False,0.555619370680587,0.6644767501981327,0.29180601853628213,1.2167075008872044,0.7420857020670717,0.4144239053595811,166,825,640,1.1400000000000003,1.4,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
28,met_station_core|shielded_thermo_hygro|fc4_flux,3,False,True,False,False,0.5577482698330035,0.6651914484575071,0.29736220098223765,1.240766334066908,0.740969451313669,0.41162107154959815,166,825,640,1.6600000000000001,2.02,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,
29,radiometer_basic|shielded_thermo_hygro|fc4_flux,3,False,True,False,True,0.5630461693540888,0.6606360391367074,0.32653936754806967,1.238306219319263,0.7467421753840013,0.3951279138098471,166,825,640,1.6400000000000003,2.0,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,
16,met_station_core|laser_disdrometer,2,True,False,False,False,0.5642011894217123,0.676901650078855,0.2910742186463783,0.909120827015624,0.8131868156339183,0.4316756190150045,166,825,640,1.22,1.5,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
11,met_station_core|radiometer_basic|surface_temp_ir,3,False,False,False,True,0.564229426714721,0.6906450653116372,0.25786403807940134,1.224241505724838,0.8320650526790908,0.3635095804464072,166,825,640,1.5999999999999999,1.94,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,
20,met_station_core|shielded_thermo_hygro|laser_disdrometer,3,True,False,False,False,0.5696977094436685,0.6818373320403821,0.297929916791009,0.8921201331428734,0.8161332969412659,0.4448295877547935,166,825,640,1.74,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
13,met_station_core|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,False,0.5703951114669003,0.6949378086960915,0.26856875310016776,1.223261001418872,0.8370713248216745,0.3681350440660026,166,825,640,1.6200000000000006,1.96,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,
9,met_station_core|surface_temp_ir,2,False,False,False,False,0.5711580185840527,0.6958587925531687,0.2689485648788102,1.2138218698372323,0.8408124878280091,0.3680686261737719,166,825,640,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
18,met_station_core|radiometer_basic|laser_disdrometer,3,True,False,False,True,0.5712490256959831,0.687300039646013,0.29000206618261193,0.9057043995483812,0.8040393101446557,0.4710488559678197,166,825,640,1.7200000000000002,2.1,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
