policy,steps,reward_mean,instant_mae,oracle_loss_mean,dtw_mean,power_mean,peak_power_max,event_rate,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,duty_min,duty_max,duty_std
custom_ppo,5242,-0.7513818794400317,4.193000549809674,0.6810408251588181,4.086264321492239,0.6698626478443344,0.9199999999999999,0.6487981686379245,0,0.0035616612605736814,1,1,4,0.5035005463083182,0.0,1.0,0.32693055766301105
validation_selected_static,5242,-0.8181205758247783,4.970334125896119,0.8181205122358173,4.913872488676153,0.7400000000000001,0.9199999999999999,0.6487981686379245,0,0.0,2,4,0,-0.0,0.0,1.0,0.4714045207910317
