action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,receding_action_coverage
-4000,dynamic:receding_oracle_l8,6,True,True,False,True,0.32069230098244994,0.4684955256373184,0.1741665458578742,0.7937561115586614,0.6563771984628255,0.16987159185401804,83,601,462,1.2674392361111113,2.12,,,,,0,0,0,6,0.9119926702004445,0.05685763888888889,0.5716145833333334,0.4522569444444444,0.4401041666666667,0.3637152777777778,0.2074652777777778,0.2565104166666667,35.0
31,met_station_core|surface_temp_ir|fc4_flux,3,False,True,False,False,0.38018889728118666,0.5589259681799356,0.2029966584558928,1.2139139306473445,0.731335853999744,0.21533837632247896,83,601,462,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,
13,met_station_core|shielded_thermo_hygro|surface_temp_ir,3,False,False,False,False,0.38091100381603205,0.5619051414911344,0.20148120613812165,1.2095263341823257,0.7412911385620097,0.21152223876447646,83,601,462,1.6200000000000006,1.96,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,
9,met_station_core|surface_temp_ir,2,False,False,False,False,0.38104452288987684,0.5627050895435507,0.20095405620728057,1.2093185690871204,0.7415267372637144,0.21286744805802774,83,601,462,1.0999999999999999,1.3399999999999999,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
11,met_station_core|radiometer_basic|surface_temp_ir,3,False,False,False,True,0.3834045606409846,0.57207496393774,0.19636484363028583,1.238946700132037,0.751113873179661,0.21921180549896124,83,601,462,1.5999999999999999,1.94,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,
33,shielded_thermo_hygro|surface_temp_ir|fc4_flux,3,False,True,False,False,0.39443327766881947,0.5262086036588279,0.2637968914021473,1.0015227896082832,0.7049559081180917,0.20905172495872942,83,601,462,1.7200000000000002,2.12,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
5,met_station_core|shielded_thermo_hygro,2,False,False,False,False,0.3976867011143541,0.5922693407622596,0.20478584746167694,1.24438335988895,0.7262209221695901,0.30241028557317856,83,601,462,1.04,1.24,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
7,met_station_core|radiometer_basic|shielded_thermo_hygro,3,False,False,False,True,0.39785450147529544,0.5983385458107917,0.1991032492256721,1.2852713699082294,0.728433058533613,0.30793253446876745,83,601,462,1.54,1.8399999999999999,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,
1,met_station_core,1,False,False,False,False,0.39846500408344177,0.5933397872586196,0.2052745319123709,1.241302541760077,0.7253149726649687,0.3067719542231911,83,601,462,0.52,0.62,0.0,0.0,0.0,0.0,0,1,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
3,met_station_core|radiometer_basic,2,False,False,False,True,0.3992207359858892,0.6006260183107988,0.19955620804581028,1.2884357009666512,0.7309224676099078,0.3093026064949118,83,601,462,1.0199999999999998,1.22,0.0,0.0,0.0,0.0,0,2,4,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
