seed,pdppo_loss,static_loss,ordinary_margin_vs_static,pdppo_macro,static_macro,macro_margin_vs_static,best_dynamic,best_dynamic_loss,ordinary_margin_vs_best_dynamic,always_on,always_off,mid_duty,switches_per_step,warmup_aborts,behavior_pass,selected_update,selected_validation_ratio
1301,0.6106419373116094,0.5939295489062917,-0.016712388405317746,1.1561241963840037,1.1278220502892962,-0.028302146094707492,random,0.6711046263646696,0.06046268905306018,0,0,6,0.0353162541612389,0,True,10,0.9798815422926673
1302,0.5051506117742974,0.5324044364646802,0.027253824690382733,1.085987195078886,1.1358623045417415,0.04987510946285556,aoi,0.5353789450875612,0.0302283333132638,0,0,6,0.0479085251121725,0,True,10,1.0156861731464644
1303,0.5391717129289949,0.548455131764058,0.009283418835063117,0.9632487836668292,0.8657707979792401,-0.09747798568758914,random,0.5783019704863869,0.03913025755739197,0,0,5,0.0409610652771746,0,True,15,1.105692207602342
1304,0.5748003642236452,0.566858992607902,-0.007941371615743265,1.4499908589628372,1.4228870084080854,-0.02710385055475184,aoi,0.5643402208289545,-0.010460143394690702,0,0,4,0.0204081632653061,0,True,20,1.0106804479809586
1305,0.4493850026434908,0.4463399239983927,-0.0030450786450981204,1.3300952644151514,1.251547162248979,-0.07854810216617225,aoi,0.4387544163392805,-0.010630586304210321,1,1,1,0.0055000723693732,0,True,15,1.003558133641413
