policy,steps,reward_mean,instant_mae,oracle_loss_mean,dtw_mean,power_mean,peak_power_max,event_rate,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,duty_min,duty_max,duty_std
custom_ppo,5242,-0.7781226409130089,4.959108735833736,0.723687441111711,4.810900096700914,0.6689164441053034,0.9199999999999999,0.6556657764212133,0,0.003116453603001971,1,1,4,0.525941745951929,0.0,1.0,0.3179034120327739
validation_selected_static,5242,-0.9539224246555096,4.424537372807315,0.9539223610665486,4.34196725864731,0.7400000000000001,0.9199999999999999,0.6556657764212133,0,0.0,2,4,0,-0.0,0.0,1.0,0.4714045207910317
