seed,selected_update,validation_score,pdppo_loss,static_loss,ordinary_margin_vs_static,pdppo_macro,static_macro,macro_margin_vs_static,best_dynamic_loss,ordinary_margin_vs_dynamic,always_on,always_off,mid_duty,switches_per_step,warmup_abort_count
1301,0,0.4485467330766066,0.8356283685101921,0.5469403838829344,-0.28868798462725764,1.568368165941452,1.137792175449387,-0.43057599049206496,0.6545725514459062,-0.18105581706428586,0,1,5,0.004776378636561,0
1302,0,0.4567969741910929,0.5149765388341621,0.4914257102338726,-0.023550828600289453,1.1444228413402924,1.0857631980379132,-0.05865964330237916,0.5360518068838347,0.021075268049672635,0,0,6,0.0140396584165581,0
1303,20,0.6279429166364329,0.581334589760647,0.6091144427191466,0.027779852958499607,1.031697037393559,0.993545840229674,-0.03815119716388504,0.574291360803828,-0.00704322895681897,0,0,5,0.0150528296424952,0
1304,35,0.37588752279892407,0.5420572589840352,0.54579861422341,0.0037413552393747995,1.4330736184879935,1.3667202671522494,-0.06635335133574416,0.5324236935525227,-0.009633565431512503,0,1,5,0.0208423795049934,0
1305,5,0.4226014671876328,0.4634919136943709,0.4394427122897468,-0.024049201404624132,1.588559435310743,1.3292957556526883,-0.25926367965805475,0.4121522238856414,-0.05133968980872955,0,1,4,0.0121580547112462,0
