action_idx,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,event_rate,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,power_mean,warmup_abort_count,sensor_ids,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm,prior_logit
18,0.44929006123857107,0.7397572670825272,0.24512575025734246,0.4127604166666667,0.7183891121108653,295,1.0500495005309867,209,0.28939210497415985,130,0.6859435725386707,3,1.72,0,met_station_core|radiometer_basic|laser_disdrometer,1,1,0,0,1,0,0.8186031338000201,1.0123062390694235,1.110742436376392,0.9805506030819453,0.0
20,0.44990929113798,0.7342255636579607,0.2500683634465523,0.4127604166666667,0.7139152890039703,295,1.0445073808779557,209,0.281476573072947,130,0.679966414318291,3,1.7399999999999995,0,met_station_core|shielded_thermo_hygro|laser_disdrometer,1,0,1,0,1,0,0.8135052202130364,1.006963326854718,1.080361105863062,0.9669432176436055,0.0
16,0.45326531477136695,0.7377190787921004,0.2533277467124478,0.4127604166666667,0.7226784554073367,295,1.0384390376615182,209,0.2883845595213083,130,0.6831673508633878,3,1.2200000000000002,0,met_station_core|laser_disdrometer,1,0,0,0,1,0,0.8234908329664486,1.0011131057977984,1.106875283569441,0.9771597407778959,0.0
31,0.45338063291759073,0.7499318740885904,0.2449399600767772,0.4127604166666667,0.8466840494487246,295,0.9624726490683533,209,0.18867869176543675,130,0.6659451300941716,3,1.72,0,met_station_core|surface_temp_ir|fc4_flux,1,0,0,1,0,1,0.9647949899750915,0.9278772734931824,0.7241850284843278,0.8722857639842005,0.0
11,0.4548686208969836,0.7716626360753921,0.23219965679153898,0.4127604166666667,0.836236496901108,295,1.0478968306948124,209,0.18103005439043046,130,0.6883877939954504,3,1.5999999999999999,0,met_station_core|radiometer_basic|surface_temp_ir,1,1,0,1,0,0,0.9528900221633028,1.010230945376399,0.6948280903825347,0.8859830193074121,0.0
13,0.46410927802450413,0.7822098463526942,0.24052196059648584,0.4127604166666667,0.8587207562842611,295,1.0381041018372517,209,0.19718970922896495,130,0.6980048557834926,3,1.6200000000000008,0,met_station_core|shielded_thermo_hygro|surface_temp_ir,1,0,1,1,0,0,0.978510796311925,1.0007902089968177,0.7568519468659659,0.9120509840582361,0.0
26,0.465437531088052,0.7739311738133619,0.24860275338533977,0.4127604166666667,0.8639842929476399,295,0.9703311081708333,209,0.25382920131087305,130,0.696048200809782,3,1.6400000000000003,0,met_station_core|radiometer_basic|fc4_flux,1,1,0,0,0,1,0.9845085871120285,0.9354532660296198,0.9742451872095387,0.9647356801170623,0.0
9,0.46716533456735004,0.7883380093973141,0.24141868729218677,0.4127604166666667,0.8688492576954728,295,1.0422607410039628,209,0.19740978513772672,130,0.7028399279457208,3,1.0999999999999999,0,met_station_core|surface_temp_ir,1,0,0,1,0,0,0.9900522059131276,1.0047974408081697,0.7576966404387488,0.9175154290533487,0.0
3,0.46901613122220925,0.7941070348964505,0.24051542952656746,0.4127604166666667,0.8584954199144396,295,1.0372844303481317,209,0.2570405023602339,130,0.7176067842076016,3,1.0199999999999998,0,met_station_core|radiometer_basic,1,1,0,0,0,0,0.9782540259135637,1.0,0.9865707769205075,0.9882749342780238,0.0
7,0.46952420600670547,0.7963415639774657,0.23981000982770106,0.4127604166666667,0.8629553621098146,295,1.035825652190658,209,0.26016275716515685,130,0.7196479238218765,3,1.5399999999999998,0,met_station_core|radiometer_basic|shielded_thermo_hygro,1,1,1,0,0,0,0.9833361222262059,0.9985936565566841,0.9985545900563831,0.993494789613091,0.0
