policy,steps,reward_mean,instant_mae,oracle_loss_mean,dtw_mean,power_mean,peak_power_max,event_rate,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,duty_min,duty_max,duty_std
custom_ppo,5242,-0.9136285500245661,4.274946159187112,0.8168848101227327,4.1274222122024575,0.6878405188859215,0.9199999999999999,0.7035482640213659,0,0.0033708579787572342,1,1,4,0.519847397075892,0.0,1.0,0.32061607714534646
validation_selected_static,5242,-0.8818913343359208,4.856835615883994,0.8818912707469598,4.799014898733934,0.7400000000000001,0.9199999999999999,0.7035482640213659,0,0.0,2,4,0,-0.0,0.0,1.0,0.4714045207910317
