action_idx,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,event_rate,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,power_mean,warmup_abort_count,sensor_ids,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm,prior_logit
19,0.5845704483072041,0.8503557170660169,0.3256177057375638,0.4934895833333333,0.9227426369204994,484,0.887290228593168,197,0.30085743160603884,77,0.703630099039902,3,1.2200000000000002,0,shielded_thermo_hygro|laser_disdrometer,0,0,1,0,1,0,0.8112781791327828,0.9984662604513664,1.078271969910164,0.9626721364981045,0.0
21,0.5863558627509823,0.8588642056707028,0.3208528756903805,0.4934895833333333,0.9451288331515533,484,0.8766860140459186,197,0.2710333491687651,77,0.6976160654554123,3,1.72,0,radiometer_basic|shielded_thermo_hygro|laser_disdrometer,0,1,1,0,1,0,0.8309601920683173,0.9865333549568434,0.9713825640253442,0.9296253703501683,0.0
20,0.590899954981675,0.9283829335428008,0.26209263139641376,0.4934895833333333,1.050419328718885,484,0.8908123279434775,197,0.2574192197485404,77,0.732883625470301,3,1.7399999999999995,0,met_station_core|shielded_thermo_hygro|laser_disdrometer,1,0,1,0,1,0,0.9235319212873419,1.002429673158861,0.9225895723741352,0.9495170556067793,0.0
16,0.5911547192081343,0.9269513143398517,0.2639904272931707,0.4934895833333333,1.0475299745367086,484,0.8928481087012945,197,0.2562793659699428,77,0.732219149735982,3,1.2200000000000002,0,met_station_core|laser_disdrometer,1,0,0,0,1,0,0.9209915921576415,1.004720533955986,0.9185043404664608,0.9480721555266961,0.0
18,0.5962131778263332,0.9356100243813602,0.26554118593853054,0.4934895833333333,1.0659884940063165,484,0.8893975949075621,197,0.2343200153925202,77,0.7299020347687996,3,1.72,0,met_station_core|radiometer_basic|laser_disdrometer,1,1,0,0,1,0,0.9372203795417023,1.0008376763596318,0.8398021057280117,0.9259533872097819,0.0
31,0.6019825440550145,0.9531015905706424,0.2598896941079119,0.4934895833333333,1.1267574062216874,484,0.8193062943250394,197,0.20385819557425264,77,0.7166406320403266,3,1.72,0,met_station_core|surface_temp_ir|fc4_flux,1,0,0,1,0,1,0.9906485950347008,0.9219640490756189,0.7306270513271533,0.8810798984791578,0.0
28,0.6114076111795536,0.9717768213384856,0.2603023909990003,0.4934895833333333,1.1403849525146248,484,0.8287258397806719,197,0.27794185871040666,77,0.7490175503352344,3,1.6600000000000001,0,met_station_core|shielded_thermo_hygro|fc4_flux,1,0,1,0,0,1,1.0026299758663904,0.9325638483556687,0.996142637768058,0.9771121539967057,0.0
24,0.6123051054795118,0.9765833230556473,0.2573913665043051,0.4934895833333333,1.146998783003939,484,0.827531089410564,197,0.28674186088822107,77,0.7537572444342414,3,1.1400000000000003,0,met_station_core|fc4_flux,1,0,0,0,0,1,1.0084448760799218,0.9312193976947999,1.027681814423368,0.9891153627326966,0.0
9,0.6132939377324268,0.9816439979289484,0.2544130307543247,0.4934895833333333,1.1404715587100214,484,0.900659915456917,197,0.1904923723309071,77,0.743874615499282,3,1.0999999999999999,0,met_station_core|surface_temp_ir,1,0,0,1,0,0,1.0027061203011347,1.0135111474748817,0.6827239881349327,0.8996470853036498,0.0
33,0.6135067728561504,0.9089132200012421,0.3256943217816267,0.4934895833333333,1.0679048987582695,484,0.7912753480037457,197,0.21050657409352141,77,0.6898956069518455,3,1.72,0,shielded_thermo_hygro|surface_temp_ir|fc4_flux,0,0,1,1,0,1,0.9389052885243788,0.89042087047586,0.7544548164064869,0.8612603251355752,0.0
