policy,steps,reward_mean,instant_mae,oracle_loss_mean,dtw_mean,power_mean,peak_power_max,event_rate,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,duty_min,duty_max,duty_std
custom_ppo,5242,-0.484755332443163,4.878186622770705,0.44653708374895973,4.7454675008404985,0.5900858450972912,0.87,0.47958794353300266,0,0.002925650321185524,1,1,4,0.4823217947954881,0.0,1.0,0.33475768160784214
validation_selected_static,5242,-0.5962365535061129,5.181516506722445,0.596236489917152,5.115465935674217,0.7400000000000001,0.9199999999999999,0.47958794353300266,0,0.0,2,4,0,-0.0,0.0,1.0,0.4714045207910317
