seed,selected_update,validation_score,pdppo_loss,static_loss,ordinary_margin_vs_static,pdppo_macro,static_macro,macro_margin_vs_static,best_dynamic_loss,ordinary_margin_vs_dynamic,always_on,always_off,mid_duty,switches_per_step,warmup_abort_count
1301,5,0.48713024640649866,0.6040133004975764,0.5469403838829344,-0.05707291661464198,1.2210441058947583,1.137792175449387,-0.08325193044537138,0.6545725514459062,0.050559250948329804,0,1,5,0.0254016500217108,0
1302,5,0.4933887097722618,0.5564590214425051,0.4914257102338726,-0.06503331120863254,1.2384266097439829,1.0857631980379132,-0.15266341170606967,0.5360518068838347,-0.02040721455867045,0,0,6,0.0199739470256187,0
1303,20,0.6558097394736251,0.5771531799594717,0.6091144427191466,0.031961262759674924,1.0731387659103495,0.993545840229674,-0.07959292568067555,0.574291360803828,-0.0028618191556436523,0,0,6,0.0195397307859313,0
1304,5,0.3661056513034661,0.6219705371768214,0.54579861422341,-0.07617192295341135,1.5427552244819305,1.3667202671522494,-0.1760349573296811,0.5324236935525227,-0.08954684362429866,0,0,6,0.0156317846287451,0
1305,0,0.4321579386960366,0.4564153948546542,0.4394427122897468,-0.016972682564907415,1.371627922109383,1.3292957556526883,-0.042332166456694686,0.4121522238856414,-0.04426317096901283,0,0,4,0.0068027210884353,0
