policy,complete_seeds,mean_oracle_loss,mean_loss_margin_vs_custom_ppo,median_loss_margin_vs_custom_ppo,pdppo_step_win_count,pdppo_step_loss_count,mean_staticnorm_macro,mean_staticnorm_macro_margin_vs_custom_ppo,pdppo_staticnorm_macro_win_count,diagnostic_privilege,mean_switches_per_step,mean_mid_duty_sensor_count,mean_warmup_abort_count
context_alert_bandit_t0p5,5,0.4881618259345285,-0.09244088916004525,-0.095280003075863,0,5,1.0762395689459177,-0.3234881046603834,0,supplied_synthetic_warning_scores,0.03169778549717754,3.0,0.0
event_label_reference_l8,5,0.48510998011592577,-0.09549273497864803,-0.100929726565179,0,5,1.0546353752653481,-0.3450922983409528,0,exact_final_event_subtype,0.01178173397018378,4.2,0.0
