pass,changed_label,calm,particle,flux,thermal,selection_primary,selection_secondary
0,initial,11,19,12,12,0.9745144434626543,1.8569460721134843
1,calm,11,19,12,12,0.9745144434626543,1.8569460721134843
1,calm,13,19,12,12,0.959084378111567,1.8392982291568498
1,calm,9,19,12,12,0.9558926294886877,1.8363411128571798
1,calm,18,19,12,12,1.066433619221267,1.9948449421286742
1,particle,9,19,12,12,0.9558926294886877,1.8363411128571798
1,particle,9,21,12,12,0.9549852160946312,1.8265691713770864
1,particle,9,34,12,12,1.0131024983649013,1.930633153533273
1,particle,9,15,12,12,1.0388517625693874,1.9749376153622502
1,flux,9,21,12,12,0.9549852160946312,1.8265691713770864
1,flux,9,21,27,12,1.11620176073075,2.030356639254936
1,flux,9,21,14,12,0.9467587514366351,1.8107482365555758
1,flux,9,21,10,12,1.0728454847474542,2.090730966413898
1,thermal,9,21,14,12,0.9467587514366351,1.8107482365555758
1,thermal,9,21,14,14,0.942627005582895,1.7993348664434616
1,thermal,9,21,14,33,0.9470698666819382,1.8147752984360763
1,thermal,9,21,14,31,1.002596957930966,1.9012928360006454
2,calm,11,21,14,14,0.967884750938872,1.837097421984612
2,calm,13,21,14,14,0.9438973669475826,1.8019284356426228
2,calm,9,21,14,14,0.942627005582895,1.7993348664434616
2,calm,18,21,14,14,1.2078793567729516,2.1975766728556874
2,particle,9,19,14,14,0.9383297277840665,1.799675266645202
2,particle,9,21,14,14,0.942627005582895,1.7993348664434616
2,particle,9,34,14,14,1.0047929269542653,1.9101672120283606
2,particle,9,15,14,14,1.0258534452031176,1.9494205582360884
2,flux,9,19,12,14,0.9447069341590129,1.8173393481655313
2,flux,9,19,27,14,1.0866679320780195,1.9925744157633785
2,flux,9,19,14,14,0.9383297277840665,1.799675266645202
2,flux,9,19,10,14,1.0485372301950941,2.0538917567020087
2,thermal,9,19,14,12,0.9419318007000397,1.808444117572388
2,thermal,9,19,14,14,0.9383297277840665,1.799675266645202
2,thermal,9,19,14,33,0.9539962794722584,1.8320652286966455
2,thermal,9,19,14,31,0.9962549347749136,1.900731280176656
