action_idx,sensor_ids,sensor_count,has_laser,has_fc4,has_snow_particle_counter,has_radiometer,oracle_loss_mean,oracle_loss_event,oracle_loss_non_event,oracle_loss_subtype_particle,oracle_loss_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_particle,steps_subtype_flux,steps_subtype_thermal,power_mean,peak_max,soc_min,energy_deficit_total,energy_deficit_steps,energy_guard_dropped,warmup_abort_count,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_entropy,switches_per_step,duty__met_station_core,duty__radiometer_basic,duty__shielded_thermo_hygro,duty__surface_temp_ir,duty__laser_disdrometer,duty__fc4_flux,subtype_particle_steps,subtype_flux_steps,subtype_thermal_steps
-3002,dynamic:subtype_auto_c0_p0_f1_t0_lead0,3,False,True,False,False,0.7018344981285433,0.9105549542503781,0.4644585433925791,0.5093868631002021,1.5756008507652655,0.30604975572986626,,,,0.75421875,1.3399999999999999,0.0,0.0,0,0,0,0,3,3,0.47902724816536674,0.011357060185185184,0.0,0.0,0.2990451388888889,0.5321180555555556,0.0,0.4678819444444444,292.0,537.0,397.0
9,radiometer_basic|surface_temp_ir,2,False,False,False,True,0.7072162316180766,0.9610949292487266,0.4184822025873002,0.5728227840353773,1.544323468269247,0.47561506362575473,292.0,538.0,396.0,1.08,1.3199999999999998,0.0,0.0,0,0,0,2,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,
-3028,dynamic:subtype_auto_c1_p1_f0_t0_lead8,4,False,True,False,True,0.7123028899659403,0.9311153394630449,0.46344939916496597,0.5167705711981888,1.484680514672245,0.31088365961892483,,,,1.0932725694444443,1.4,0.0,0.0,0,0,0,0,2,4,0.5197106206667774,0.007957175925925925,0.0,0.6453993055555556,0.3546006944444444,0.8454861111111112,0.0,0.1545138888888889,356.0,641.0,461.0
-3000,dynamic:subtype_auto_c0_p0_f0_t0_lead0,4,False,True,False,True,0.7128498315157938,0.933234572890678,0.4622081868723726,0.5674814599732013,1.5918028587735564,0.3114429846105708,,,,0.8707552083333333,1.3399999999999999,0.0,0.0,0,0,0,0,2,4,0.6095822056713139,0.013165509259259257,0.0,0.23307291666666666,0.2990451388888889,0.5321180555555556,0.0,0.4678819444444444,292.0,537.0,397.0
-3006,dynamic:subtype_auto_c0_p1_f1_t0_lead0,3,False,True,False,False,0.7181540117663745,0.9400942698303385,0.46574329155633754,0.539932565738077,1.624444052271781,0.3087375555328218,,,,0.7592881944444445,1.4,0.0,0.0,0,0,0,0,3,3,0.4713573916248093,0.00904224537037037,0.0,0.0,0.2990451388888889,0.4053819444444444,0.0,0.5946180555555556,292.0,537.0,397.0
-3018,dynamic:subtype_auto_c0_p0_f1_t0_lead8,3,False,True,False,False,0.7188567293568566,0.9343329247263478,0.4737975312835763,0.5551167497139299,1.4720448555886838,0.33065453207285955,,,,0.7790798611111112,1.3399999999999999,0.0,0.0,0,0,0,0,3,3,0.47251433975954793,0.011429398148148147,0.0,0.0,0.3546006944444444,0.6328125,0.0,0.3671875,356.0,641.0,461.0
-3022,dynamic:subtype_auto_c0_p1_f1_t0_lead8,3,False,True,False,False,0.7189426355245006,0.9386709616086514,0.46904752626738655,0.5584316362281528,1.4715398294086948,0.3308760008558534,,,,0.7852604166666668,1.4,0.0,0.0,0,0,0,0,3,3,0.48923188032492565,0.009114583333333334,0.0,0.0,0.3546006944444444,0.4782986111111111,0.0,0.5217013888888888,356.0,641.0,461.0
-3004,dynamic:subtype_auto_c0_p1_f0_t0_lead0,4,False,True,False,True,0.7199672334148394,0.9446244708902004,0.46446651621187773,0.5403951259508525,1.6316126382162228,0.3126907753441436,,,,0.8758246527777779,1.4,0.0,0.0,0,0,0,0,2,4,0.6019123491307565,0.010850694444444444,0.0,0.23307291666666666,0.2990451388888889,0.4053819444444444,0.0,0.5946180555555556,292.0,537.0,397.0
-3024,dynamic:subtype_auto_c1_p0_f0_t0_lead8,3,False,False,False,True,0.7202486024406325,0.9341099712918672,0.4770259324855176,0.5397684650098005,1.487162982524836,0.3160325670028974,,,,1.0870920138888889,1.3399999999999999,0.0,0.0,0,0,0,1,3,2,0.3127032954696351,0.005642361111111111,0.0,0.6453993055555556,0.3546006944444444,1.0,0.0,0.0,356.0,641.0,461.0
-3012,dynamic:subtype_auto_c1_p1_f0_t0_lead0,4,False,True,False,True,0.72208898533265,0.9394537087949221,0.4748819807271347,0.5265240375054617,1.642441994928559,0.29227676764318267,,,,1.0910503472222224,1.4,0.0,0.0,0,0,0,0,2,4,0.476179691217803,0.007957175925925925,0.0,0.7009548611111112,0.2990451388888889,0.8732638888888888,0.0,0.1267361111111111,292.0,537.0,397.0
-3020,dynamic:subtype_auto_c0_p1_f0_t0_lead8,4,False,True,False,True,0.7229935527979655,0.9373177725086399,0.47924448659640073,0.5691440331885654,1.4813245616492912,0.32844363308133895,,,,0.9243663194444446,1.4,0.0,0.0,0,0,0,0,2,4,0.6313990159675578,0.010995370370370369,0.0,0.2782118055555556,0.3546006944444444,0.4782986111111111,0.0,0.5217013888888888,356.0,641.0,461.0
-3008,dynamic:subtype_auto_c1_p0_f0_t0_lead0,3,False,False,False,True,0.7261643039900163,0.9397064013342824,0.4833047387357767,0.5160394116138963,1.6481470835830467,0.2930517782379758,,,,1.0859809027777778,1.3399999999999999,0.0,0.0,0,0,0,1,3,2,0.29337351681945195,0.005642361111111111,0.0,0.7009548611111112,0.2990451388888889,1.0,0.0,0.0,292.0,537.0,397.0
-3030,dynamic:subtype_auto_c1_p1_f1_t0_lead8,4,False,True,False,True,0.7274222366492419,0.946030718011578,0.47880071702936805,0.5581365491399605,1.4956263574813717,0.31381173420560077,,,,0.9541666666666667,1.4,0.0,0.0,0,0,0,0,2,4,0.5214403189443251,0.009693287037037035,0.0,0.3671875,0.3546006944444444,0.8454861111111112,0.0,0.1545138888888889,356.0,641.0,461.0
-3019,dynamic:subtype_auto_c0_p0_f1_t1_lead8,4,False,True,False,False,0.7279542689923093,0.9555094154645821,0.46915778515649637,0.5756370050183842,1.4725446328404541,0.37621714441416837,,,,0.7790798611111112,1.3399999999999999,0.0,0.0,0,0,0,0,2,4,0.5400166332950144,0.011429398148148147,0.20008680555555555,0.0,0.1545138888888889,0.6328125,0.0,0.3671875,356.0,641.0,461.0
-3017,dynamic:subtype_auto_c0_p0_f0_t1_lead8,5,False,True,False,True,0.7300055523196028,0.9467400759276228,0.48351526851307924,0.6099347483492299,1.455128950815119,0.3729386110981995,,,,0.9181857638888888,1.3399999999999999,0.0,0.0,0,0,0,0,1,5,0.6821837689376465,0.013310185185185184,0.20008680555555555,0.2782118055555556,0.1545138888888889,0.6328125,0.0,0.3671875,356.0,641.0,461.0
-3026,dynamic:subtype_auto_c1_p0_f1_t0_lead8,3,False,False,False,True,0.7341363904156929,0.9529461373755826,0.48528597318672734,0.555997336241469,1.5138677251227375,0.3168679282974266,,,,0.9479861111111111,1.3399999999999999,0.0,0.0,0,0,0,1,3,2,0.31443299374718275,0.007378472222222222,0.0,0.3671875,0.3546006944444444,1.0,0.0,0.0,356.0,641.0,461.0
-3010,dynamic:subtype_auto_c1_p0_f1_t0_lead0,3,False,False,False,True,0.7349946345623013,0.9438513816922272,0.4974636772512726,0.5221127234909633,1.6523331134290447,0.2957229138133808,,,,0.9694444444444444,1.3399999999999999,0.0,0.0,0,0,0,1,3,2,0.3128570032875464,0.0074508101851851844,0.0,0.4678819444444444,0.2990451388888889,1.0,0.0,0.0,292.0,537.0,397.0
-3023,dynamic:subtype_auto_c0_p1_f1_t1_lead8,4,False,True,False,False,0.7358875823524108,0.9569103555908794,0.4845203096340782,0.6008652396123396,1.4804980518432935,0.3772290460361317,,,,0.7852604166666668,1.4,0.0,0.0,0,0,0,0,2,4,0.556734173860392,0.009114583333333334,0.20008680555555555,0.0,0.1545138888888889,0.4782986111111111,0.0,0.5217013888888888,356.0,641.0,461.0
-3014,dynamic:subtype_auto_c1_p1_f1_t0_lead0,4,False,True,False,True,0.7368683657356693,0.9531396306613628,0.4909049419890087,0.5450627757874253,1.6617958756298992,0.29472662833160357,,,,0.974513888888889,1.4,0.0,0.0,0,0,0,0,2,4,0.49566317768589746,0.009765625,0.0,0.4678819444444444,0.2990451388888889,0.8732638888888888,0.0,0.1267361111111111,292.0,537.0,397.0
3,met_station_core|radiometer_basic,2,False,False,False,True,0.7376141498809576,0.9996322094907963,0.43962329544527856,0.5549781164792302,1.6771479606573023,0.42387538945133035,292.0,538.0,396.0,1.0199999999999998,1.22,0.0,0.0,0,0,0,2,4,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,
